" Movie Title","Distributor","Gross","Release"
"Universal Soldier: Regeneration","Golden Village","$63,684","1/28"
"Flickan som lekte med elden","Golden Village","$63,514","9/16"
"Powha Sokeuro (In The Fire)","Golden Village","$63,345","10/21"
"Eiga Doraemon: Nobita no ningyo daikaisen","Cathay","$62,394","12/9"
"The Ghost Writer","Shaw","$61,382","5/20"
"Kung Fu Wing Chun","Shaw","$59,736","11/18"
"Precious: Based on the Novel "Push" by Sapphire","Shaw","$59,680","7/29"
"The Abandoned","Cathay","$54,439","5/20"
"Magika","Cathay","$54,002","11/11"
"Best Seller (2010)","Golden Village","$48,959","10/14"
"Hear Me (2009)","Cathay","$46,802","1/7"
"Agora (Mists of Time)","Shaw","$44,258","2/25"
"Toy Story 1 & 2 (3D)","Disney","$41,454","4/15"
"Armored","Sony","$38,218","2/4"
"Tenshi no koi (My Rainy Days)","Cathay","$36,410","4/8"
"Goemon","Cathay","$36,174","2/25"
"Mujeogja (A Better Tomorrow)","Cathay","$34,526","12/30"
"Everybody's Fine","Disney","$34,103","1/28"
"Boku no hatsukoi wo kimi ni sasagu (I Give My First Love to You)","Cathay","$33,775","10/21"
"Yue man xuan ni shi (Crossing Hennessy)","Golden Village","$33,686","4/15"
"Ocean Heaven","Golden Village","$32,487","8/5"
"Fei tsui ming chu (The Jade and the Pearl)","Golden Village","$31,721","8/19"
"Son of Babylon","Cathay","$30,459","11/4"
"Samâwôzu (Summer Wars)","Cathay","$29,785","2/25"
"Brothers","Golden Village","$29,205","1/21"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","Golden Village","$28,636","10/21"
"Dârin wa gaijin (My Darling is a Foreigner)","Golden Village","$28,329","9/16"
"The Runaways","Shaw","$27,483","5/6"
"Yonayona pengin (Yona Yona Penguin)","Golden Village","$27,102","3/11"
"Crazy Heart","Fox","$26,679","3/4"
"I Love You Too","Golden Village","$26,519","9/16"
"Unmistaken Child","Cathay","$26,477","5/27"
"Babies","Shaw","$26,245","9/9"
"The Joneses","Golden Village","$25,914","8/26"
"20-seiki shônen: Saishû-shô - Bokura no hata (20th Century Boys: The Last Chapter - Our
Flag)","Golden Village","$25,901","1/28"
"Nowhere Boy","Cathay","$25,769","9/23"
"Chun feng chen zui de ye wan (Spring Fever)","Golden Village","$25,615","11/18"
"It's a Wonderful Afterlife","Cathay","$25,384","10/28"
"San qiang pai an jing qi","Golden Village","$24,895","2/25"
"Berlin 36","Cathay","$24,587","8/5"
"Oceans","Golden Village","$24,102","7/8"
"Autoreiji (Outrage)","Cathay","$23,214","9/23"
"Le Petit Nicolas","Cathay","$23,212","10/14"
"Reiton kyôju to eien no utahime (Professor Layton and the Eternal Diva)","Golden Village","$23,177","3/18"
"Cidade dos Homens (City of Men)","Cathay","$22,815","3/18"
"Po po chiu kai yan (Perfect Wedding)","Golden Village","$21,789","10/21"
"Le concert (2009)","Golden Village","$20,986","3/25"
"Greenberg","Shaw","$20,633","4/15"
"A Serious Man","Shaw","$20,568","2/18"
"Letters to God","Golden Village","$20,534","7/22"
"Youth in Revolt","Golden Village","$20,364","4/15"
"I Am Love","Golden Village","$20,304","10/7"
"Echoes of the Rainbow (Sui yuet san tau)","Cathay","$20,135","5/27"
"The White Ribbon","Cathay","$20,037","11/25"
"Sikgaek 2 (Le Grand Chef 2)","Golden Village","$19,977","4/8"
"Pope Joan","Shaw","$19,450","8/12"
"Chi ming yu chun giu (Love in a Puff)","Shaw","$17,813","4/22"
