" Movie Title"," Distributor"," Gross"," Release"
"Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$5,218,525","5/19"
"Harry Potter and the Deathly Hallows (Part Two)","WB","$4,186,117","7/14"
"The Smurfs","Sony","$3,614,777","9/8"
"The Tourist","Sony","$3,202,605","1/13"
"Immortals","Roadshow","$2,834,394","11/10"
"The Twilight Saga: Breaking Dawn Part 1","Odeon","$2,822,707","11/17"
"Tangled","Disney","$2,787,668","1/6"
"Nisos 2: To kynigi tou hamenou thisavrou","Roadshow","$2,769,251","12/22"
"The Hangover Part II","WB","$2,580,617","6/2"
"Fast Five","UIP","$2,439,869","5/5"
"Black Swan","Odeon","$2,139,722","1/27"
"Midnight in Paris","Roadshow","$2,094,162","10/6"
"Puss in Boots","UIP","$2,054,593","12/22"
"Transformers 3","UIP","$2,051,349","6/29"
"To tango ton Hristougennon","Roadshow","$1,927,222","12/1"
"Mia fora kai ena... moro","Roadshow","$1,912,076","3/17"
"Thor","UIP","$1,852,788","4/28"
"Mission: Impossible - Ghost Protocol","UIP","$1,799,109","12/15"
"Hereafter","WB","$1,640,551","1/6"
"Horrible Bosses","WB","$1,586,709","7/21"
"Cars 2","Disney","$1,585,871","6/23"
"Loufa kai parallagi: Seirines sti steria","Odeon","$1,573,762","10/27"
"Johnny English Reborn","UIP","$1,465,789","9/22"
"The Rite","WB","$1,437,831","2/24"
"Rio","Fox","$1,413,944","4/7"
"Arthur Christmas","Sony","$1,326,338","12/8"
"Roda tsanta kai kopana","Spentzos","$1,268,767","1/6"
"Red Riding Hood","WB","$1,244,855","4/28"
"Kung Fu Panda 2","UIP","$1,192,654","6/2"
"The Adventures of Tintin","Sony","$1,157,922","11/3"
"The Ides of March","Aud. Vis.","$1,086,922","10/13"
"To eteron imisy","n/a","$1,080,124","2/3"
"Happy Feet Two","Roadshow","$1,024,845","11/24"
"Just Go With It","Sony","$959,972","3/10"
"Gnomeo and Juliet","n/a","$959,844","2/10"
"Sanctum (3D)","Odeon","$940,361","2/10"
"X-Men: First Class","Fox","$934,931","6/9"
"Unknown","WB","$894,495","3/24"
"Final Destination 5","WB","$882,628","9/8"
"Limitless","Roadshow","$876,360","3/31"
"Tower Heist","UIP","$843,221","11/3"
"True Grit","UIP","$824,220","2/17"
"Captain America: The First Avenger","UIP","$767,589","9/1"
"Larry Crowne","Odeon","$734,285","6/30"
"The Adjustment Bureau","UIP","$700,551","3/3"
"The Three Musketeers (2011)","Odeon","$691,967","10/6"
"Crazy, Stupid, Love.","WB","$680,820","9/15"
"Contagion","WB","$676,651","10/19"
"Scream 4","Odeon","$668,999","4/14"
"Conan the Barbarian (2011)","Odeon","$668,616","8/24"
"Killer Elite","Aud. Vis.","$654,685","10/20"
"The Skin I Live In","Odeon","$632,520","10/20"
"Bad Teacher","Sony","$631,052","8/18"
"The Mechanic","Odeon","$605,301","1/27"
"Rise of the Planet of the Apes","Fox","$602,661","8/4"
"The Lion King (in 3D)","Disney","$572,030","10/6"
"Rango","UIP","$553,846","3/10"
"One Day","Odeon","$545,606","9/8"
"The Tree of Life","Odeon","$533,781","5/26"
"Battle: Los Angeles","Sony","$513,866","3/31"
"New Year's Eve","WB","$513,497","12/8"
"Drive (2011)","Spentzos","$494,792","9/22"
"Super 8","UIP","$492,416","6/16"
"Green Lantern","WB","$487,470","8/25"
"Source Code","Odeon","$483,327","4/24"
"Season of the Witch","Roadshow","$478,452","1/27"
"Hanna","Odeon","$437,680","4/7"
"A Dangerous Method","Odeon","$434,176","11/24"
"Friends with Benefits","Sony","$427,785","9/29"
"The Artist","n/a","$411,509","12/22"
"Dream House","Roadshow","$376,491","11/24"
"Sucker Punch","WB","$372,555","4/7"
"Insidious","Roadshow","$368,069","5/12"
"Hall Pass","WB","$361,091","4/24"
"No Strings Attached","UIP","$354,762","2/24"
"Real Steel","Disney","$341,359","12/1"
"Pina","Odeon","$330,911","4/24"
"Burlesque","Sony","$326,614","2/10"
"Colombiana","Odeon","$317,521","9/29"
"The Guard","n/a","$302,851","9/1"
"The Way Back","Odeon","$298,597","2/24"
"Drive Angry","Odeon","$295,825","3/3"
"Abduction","Aud. Vis.","$286,013","9/22"
"Zookeeper","Sony","$285,596","7/28"
"The Green Hornet","Sony","$275,280","1/27"
"The Lincoln Lawyer","Odeon","$263,879","3/17"
"In Time","Fox","$258,354","12/8"
"Paranormal Activity 3","UIP","$255,831","10/20"
"Habemus Papam (We Have a Pope)","n/a","$253,824","8/25"
"Biutiful","Odeon","$247,403","1/13"
"I Am Number Four","n/a","$234,176","3/17"
"Manuale d'amore 3","n/a","$231,696","7/28"
"London Boulevard","Roadshow","$227,808","3/10"
"Cowboys & Aliens","UIP","$223,956","9/15"
"Winnie the Pooh","Disney","$223,494","4/21"
"The Flight of the Swan","Odeon","$220,884","1/20"
"Mr. Popper's Penguins","Fox","$217,018","7/7"
