" Movie Title"," Distributor"," Gross"," Release"
"The Kids Are All Right","n/a","$71,647","10/14"
"13","Hollywood","$70,849","9/23"
"Skyline","Roadshow","$60,834","12/16"
"The Killer Inside Me","Roadshow","$57,240","9/23"
"The Spy Next Door","Roadshow","$53,916","3/11"
"All Good Things","Odeon","$52,104","11/9"
"Heartbreakers (dupe)","Roadshow","$49,323","6/10"
"L'arnacoeur (Heartbreaker)","Roadshow","$49,323","6/10"
"Where the Wild Things Are","Roadshow","$46,549","1/21"
"Celda 211","Filmtrade","$43,707","1/21"
"Furry Vengeance","Odeon","$42,645","5/27"
"The Box","Odeon","$42,286","3/4"
"Vincere","Odeon","$40,947","5/13"
"From Paris with Love","Spentzos","$36,560","6/24"
"Greenberg","Odeon","$34,288","4/15"
"Get Him to the Greek","UIP","$33,645","7/8"
"Ondine","Hollywood","$32,371","9/9"
"The Red Shoes (re-issue)","Filmtrade","$30,165","7/22"
"Serious Moonlight","Spentzos","$25,172","6/17"
"Attenberg","n/a","$24,649","12/9"
"Oceans","Roadshow","$24,595","4/15"
"Tournée (On Tour)","n/a","$23,209","12/2"
"Brief Encounter (1945) (Re)","Filmtrade","$20,535","6/24"
"(Les) beau(x) gosse(s)","n/a","$15,908","5/13"
"Det enda rationella","Filmtrade","$13,031","8/12"
"Sin Nombre","Odeon","$9,638","5/20"
"25 kilates","n/a","$6,424","7/22"
