" Movie Title"," Distributor"," Gross"," Release"
"The Greatest (2010)","Italian","$15,017","11/4"
"Animal Kingdom","Prime Pic.","$14,734","8/19"
"Scott Pilgrim vs. the World","UIP","$14,670","10/7"
"The Losers","WB","$14,533","6/24"
"Serious Moonlight","n/a","$13,633","5/20"
"The Lovely Bones","UIP","$13,545","2/25"
"The Imaginarium of Doctor Parnassus","n/a","$13,477","5/13"
"The Time That Remains","Prime Pic.","$13,129","1/21"
"Personal Effects","n/a","$13,038","1/7"
"Paranormal Activity","n/a","$12,504","1/28"
"Potiche","n/a","$11,782","12/16"
"Secretariat","Disney","$11,636","11/25"
"Fifty Dead Men Walking","n/a","$11,167","9/2"
"Chaque jour est une fête","n/a","$10,360","9/30"
"Streets of Blood","n/a","$10,318","8/5"
"Cyrus","Fox","$10,039","10/14"
"St. Trinian's 2","Prime Pic.","$9,776","9/2"
"The Road","n/a","$9,454","3/4"
"Brooklyn's Finest","n/a","$8,823","6/10"
"New York, I Love You","n/a","$8,164","2/4"
"Brothers","n/a","$8,023","7/1"
"The Men Who Stare at Goats","n/a","$7,824","2/25"
"Amelia","Fox","$7,624","1/7"
"Universal Soldier: Regeneration","Joe Chacra","$7,455","3/25"
"Bad Lieutenant: Port of Call New Orleans","n/a","$7,104","2/11"
"The Descent: Part 2","n/a","$6,373","10/7"
"Pope Joan","Jaguar","$6,365","3/18"
"The Collector","Italian","$6,294","6/10"
"9","Italian","$6,221","5/20"
"Precious: Based on the Novel "Push" by
Sapphire","Italian","$5,964","5/13"
"Le dernier vol","n/a","$5,299","3/4"
"Fireflies in the Garden","n/a","$5,160","8/19"
"Labor Pains","n/a","$4,810","1/28"
"De ma fenêtre, sans maison... (From My Window, Without a Home...)","Italian","$4,630","4/22"
"Love N Dancing","n/a","$4,370","4/15"
"An Education","n/a","$4,272","6/10"
"Triage","n/a","$4,033","9/16"
"Open Season 3","Joe Chacra","$4,014","12/16"
"Undisputed III: Redemption","n/a","$3,975","8/26"
"The Runaways","Jaguar","$3,724","5/27"
"Blood and Bone","Italian","$3,492","5/6"
"Whip It!","n/a","$3,488","4/8"
"Carriers","n/a","$3,444","4/1"
"Gake no ue no Ponyo (Ponyo on a Cliff)","n/a","$3,360","2/4"
"Kites","n/a","$3,305","6/17"
"Metl El Helm","Italian","$3,299","11/4"
"Kallemni Choukran","n/a","$3,257","9/9"
"Le Premier cercle","Italian","$3,012","6/17"
"In the Loop","n/a","$2,739","3/4"
"Dareb El Hob (The Way of Love)","Italian","$2,674","1/28"
"Scusa ma ti chiamo amore","n/a","$2,480","1/21"
"Cold Souls","n/a","$872","4/22"
"Sunshine Cleaning","n/a","$742","2/4"
"From Mexico with Love","n/a","$708","8/5"
"What's Going On?","Italian","$558","10/7"
"Son of Babylon","Italian","$544","10/7"
"Under the Mountain","n/a","$431","8/12"
