" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"5","4","Rise of the Planet of the Apes","Fox","$113,881","-48.0%","15","-8","$7,592","$1,090,139","3"
"6","3","Cowboys & Aliens","UIP","$111,434","-55.9%","24","-3","$4,643","$460,183","2"
"7","N","The Debt","Gulf","$109,567","-","22","-","$4,980","$146,866","1"
"8","N","Insidious","Gulf","$103,312","-","24","-","$4,305","$132,878","1"
"9","N","The Nutcracker in 3D","Gulf","$84,509","-","27","-","$3,130","$96,560","1"
"10","5","Spy Kids: All the Time in the World","Italian","$78,337","-59.9%","25","-8","$3,133","$295,937","2"
"11","6","Drive (2011)","Gulf","$61,646","-61.4%","16","-8","$3,853","$289,498","2"
"12","7","Colombiana","Gulf","$33,265","-64.1%","7","-14","$4,752","$485,475","3"
"13","8","Crazy, Stupid, Love.","WB","$12,687","-69.9%","1","-2","$12,687","$683,388","4"
"14","9","Captain America: The First Avenger","n/a","$2,254","-92.2%","1","-7","$2,254","$1,327,107","4"
"15","10","Conan the Barbarian (2011)","Gulf","$1,973","-92.9%","1","-10","$1,973","$1,159,618","4"
"16","11","Chloe","Gulf","$751","-96.5%","1","-11","$751","$31,246","2"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Final Destination 5","WB","$532,731","-","34","-","$15,669","$667,167","1"
"2","1","The Smurfs","Sony","$269,540","-55.3%","23","-11","$11,719","$3,300,962","3"
"3","N","Cowboys & Aliens","UIP","$252,616","-","27","-","$9,356","$314,034","1"
"4","2","Rise of the Planet of the Apes","Fox","$219,027","-58.8%","23","-5","$9,523","$938,207","2"
"5","N","Spy Kids: All the Time in the World","Italian","$195,100","-","33","-","$5,912","$211,934","1"
"6","N","Drive (2011)","Gulf","$159,580","-","24","-","$6,649","$205,652","1"
"7","3","Colombiana","Gulf","$92,603","-59.6%","21","-2","$4,410","$438,724","2"
"8","6","Crazy, Stupid, Love.","WB","$42,123","-58.9%","3","-9","$14,041","$663,423","3"
"9","4","Captain America: The First Avenger","n/a","$29,060","-78.8%","8","-24","$3,633","$1,324,091","3"
"10","5","Conan the Barbarian (2011)","Gulf","$27,929","-79.5%","11","-17","$2,539","$1,156,886","3"
"11","N","Chloe","Gulf","$21,710","-","12","-","$1,809","$30,140","1"
"12","7","One Day","Italian","$19,438","-62.7%","3","-9","$6,479","$104,088","2"
"13","9"," Ana Badea Ya Wadea","Gulf","$5,934","-77.5%","4","-8","$1,484","$260,039","3"
"14","8","The Romantics","Gulf","$1,203","-96.4%","1","-11","$1,203","$47,228","2"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","The Smurfs","Sony","$603,106","-55.3%","34","-5","$17,738","$2,645,195","2"
"2","N","Rise of the Planet of the Apes","Fox","$531,184","-","28","-","$18,971","$661,625","1"
"3","N","Colombiana","Gulf","$229,172","-","23","-","$9,964","$311,802","1"
"4","2","Captain America: The First Avenger","n/a","$137,200","-75.2%","32","-14","$4,288","$1,285,927","2"
"5","3","Conan the Barbarian (2011)","Gulf","$136,164","-70.3%","28","-19","$4,863","$1,118,269","2"
"6","4","Crazy, Stupid, Love.","WB","$102,389","-59.5%","12","-14","$8,532","$601,933","2"
"7","N","One Day","Italian","$52,076","-","12","-","$4,340","$75,516","1"
"8","N","The Romantics","Gulf","$33,446","-","12","-","$2,787","$45,387","1"
"9","5"," Ana Badea Ya Wadea","Gulf","$26,423","-75.0%","12","-10","$2,202","$252,074","2"
"10","7","Horrible Bosses","WB","$8,966","-70.3%","1","-4","$8,966","$1,200,703","10"
"11","10","Harry Potter and the Deathly Hallows (Part Two)","WB","$5,555","-56.0%","1","-","$5,555","$2,995,140","9"
"12","12","UIP","$3,120","-62.5%","1","-","$3,120","$4,195,190","11",""
"13","9","Zookeeper","Sony","$1,124","-93.9%","1","-1","$1,124","$1,048,961","8"
"14","16","Kung Fu Panda 2","UIP","$886","-24.0%","1","-","$886","$3,328,418","15"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Smurfs","Sony","$1,349,554","-","39","-","$34,604","$1,349,554","1"
"2","N","Captain America: The First Avenger","n/a","$553,310","-","46","-","$12,028","$1,108,222","1"
"3","N","Conan the Barbarian (2011)","Gulf","$458,458","-","47","-","$9,754","$932,481","1"
"4","N","Crazy, Stupid, Love.","WB","$253,008","-","26","-","$9,731","$455,285","1"
"5","N"," Ana Badea Ya Wadea","Gulf","$105,504","-","22","-","$4,796","$216,076","1"
"6","N"," Bonne Soiree","n/a","$43,687","-","8","-","$5,461","$90,496","1"
"7","1","Horrible Bosses","WB","$30,166","-40.0%","5","-12","$6,033","$1,187,669","9"
"8","10","Mr. Popper's Penguins","Fox","$21,624","+68.4%","2","-3","$10,812","$1,052,647","9"
"9","2","Zookeeper","Sony","$18,436","-46.5%","2","-12","$9,218","$1,032,057","7"
"10","4","Harry Potter and the Deathly Hallows (Part Two)","WB","$12,630","-60.2%","1","-10","$12,630","$2,988,537","8"
"11","13","Hanna","Italian","$11,168","+34.5%","2","-1","$5,584","$403,610","9"
"12","5","UIP","$8,324","-73.5%","1","-10","$8,324","$4,191,581","10",""
"13","6","Bridesmaids","UIP","$2,728","-88.2%","2","-7","$1,364","$699,728","7"
"14","3","The Last Godfather","Gulf","$1,892","-94.1%","6","-16","$315","$112,799","3"
"15","7"," Wir sind die Nacht (We Are the Night)","Gulf","$1,796","-88.7%","4","-14","$449","$60,163","3"
"16","14","Kung Fu Panda 2","UIP","$1,165","-83.0%","1","-7","$1,165","$3,327,047","14"
"17","8"," And Soon the Darkness","Gulf","$844","-94.0%","1","-13","$844","$113,687","4"
"18","9","À bout portant (Point Blank)","Gulf","$387","-97.2%","2","-7","$194","$40,709","3"
"19","19","Cars 2","Disney","$335","-66.1%","1","-1","$335","$1,948,408","11"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","2","Horrible Bosses","WB","$50,232","+5.6%","17","+4","$2,955","$1,140,436","8"
"2","3","Zookeeper","Sony","$34,438","+2.0%","14","-1","$2,460","$995,714","6"
"3","1","The Last Godfather","Gulf","$31,984","-37.7%","22","-1","$1,454","$110,188","2"
"4","4","Harry Potter and the Deathly Hallows (Part Two)","WB","$31,741","-4.8%","11","-2","$2,886","$2,970,776","7"
"5","6","UIP","$31,425","+15.3%","11","-3","$2,857","$4,179,374","9",""
"6","7","Bridesmaids","UIP","$23,055","-7.3%","9","-1","$2,562","$694,087","6"
"7","5"," Wir sind die Nacht (We Are the Night)","Gulf","$15,957","-41.6%","18","-","$887","$57,473","2"
"8","9"," And Soon the Darkness","Gulf","$14,126","-15.2%","14","-3","$1,009","$112,541","3"
"9","8","À bout portant (Point Blank)","Gulf","$13,867","-21.4%","9","-1","$1,541","$39,993","2"
"10","11","Mr. Popper's Penguins","Fox","$12,838","+24.8%","5","-","$2,568","$1,007,377","8"
"11","10"," The New Daughter","Gulf","$12,452","-22.6%","12","-3","$1,038","$85,759","3"
"12","13","Bad Teacher","Sony","$8,424","-0.0%","2","-","$4,212","$819,114","10"
"13","12","Hanna","Italian","$8,304","-9.1%","3","-","$2,768","$387,133","8"
"14","15","Kung Fu Panda 2","UIP","$6,859","+75.4%","8","+3","$857","$3,324,869","13"
"15","14","The Disappearance of Alice Creed","Gulf","$3,290","-24.1%","5","-4","$658","$29,166","3"
"16","19","Larry Crowne","Gulf","$1,842","+15.6%","1","-","$1,842","$315,178","8"
"17","17","Monte Carlo","Fox","$1,699","-23.5%","2","+1","$850","$335,501","9"
"18","16","Hoodwinked 2","Italian","$1,209","-50.4%","5","-","$242","$130,173","5"
"19","20","Cars 2","Disney","$987","+71.1%","2","-","$494","$1,947,910","10"
"20","22"," Vengeance (Fuk sau)","Gulf","$286","+276.3%","1","-","$286","$76,652","5"
"21","18","Attack the Block","n/a","$272","-84.0%","1","-1","$272","$77,099","5"
"22","21","Dylan Dog: Dead of Night","Gulf","$147","-50.5%","1","-","$147","$57,275","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Last Godfather","Gulf","$51,353","-","23","-","$2,233","$72,134","1"
"2","1","Horrible Bosses","WB","$47,552","-14.8%","13","+2","$3,658","$1,068,549","7"
"3","3","Zookeeper","Sony","$33,773","-28.3%","15","-6","$2,252","$946,726","5"
"4","4","Harry Potter and the Deathly Hallows (Part Two)","WB","$33,337","-15.8%","13","-1","$2,564","$2,925,621","6"
"5","N"," Wir sind die Nacht (We Are the Night)","Gulf","$27,325","-","18","-","$1,518","$38,270","1"
"6","5","UIP","$27,250","-27.8%","14","-8","$1,946","$4,136,402","8",""
"7","7","Bridesmaids","UIP","$24,877","-26.1%","10","-2","$2,488","$665,415","5"
"8","N","À bout portant (Point Blank)","Gulf","$17,652","-","10","-","$1,765","$23,738","1"
"9","2"," And Soon the Darkness","Gulf","$16,663","-69.0%","17","+1","$980","$95,398","2"
"10","6"," The New Daughter","Gulf","$16,093","-54.3%","15","-","$1,073","$71,047","2"
"11","8","Mr. Popper's Penguins","Fox","$10,286","-35.2%","5","-2","$2,057","$994,539","7"
"12","11","Hanna","Italian","$9,132","+4.0%","3","-","$3,044","$373,335","7"
"13","13","Bad Teacher","Sony","$8,427","+34.2%","2","+1","$4,214","$807,712","9"
"14","9","The Disappearance of Alice Creed","Gulf","$4,332","-69.6%","9","-3","$481","$25,432","2"
"15","14","Kung Fu Panda 2","UIP","$3,911","-6.7%","5","+1","$782","$3,316,019","12"
"16","12","Hoodwinked 2","Italian","$2,439","-63.5%","5","-6","$488","$128,533","4"
"17","16","Monte Carlo","Fox","$2,222","-21.8%","1","-","$2,222","$333,247","8"
"18","20","Attack the Block","n/a","$1,702","+6.7%","2","-","$851","$76,827","4"
"19","18","Larry Crowne","Gulf","$1,593","-28.4%","1","-1","$1,593","$313,029","7"
"20","22","Cars 2","Disney","$577","-31.3%","2","-","$289","$1,946,629","9"
"21","17","Dylan Dog: Dead of Night","Gulf","$297","-87.8%","1","-2","$297","$57,079","3"
"22","23"," Vengeance (Fuk sau)","Gulf","$76","-82.1%","1","-","$76","$76,328","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","2","Horrible Bosses","WB","$55,809","-16.4%","11","+3","$5,074","$1,002,900","6"
"2","N"," And Soon the Darkness","Gulf","$53,820","-","16","-","$3,364","$71,481","1"
"3","3","Zookeeper","Sony","$47,090","-27.0%","21","-3","$2,242","$892,304","4"
"4","1","Harry Potter and the Deathly Hallows (Part Two)","WB","$39,611","-49.6%","14","-10","$2,829","$2,877,071","5"
"5","6","UIP","$37,759","+8.0%","22","+16","$1,716","$4,096,462","7",""
"6","N"," The New Daughter","Gulf","$35,203","-","15","-","$2,347","$48,350","1"
"7","4","Bridesmaids","UIP","$33,679","-35.0%","12","-2","$2,807","$629,772","4"
"8","7","Mr. Popper's Penguins","Fox","$15,874","-20.8%","7","-1","$2,268","$977,877","6"
"9","N","The Disappearance of Alice Creed","Gulf","$14,268","-","12","-","$1,189","$19,181","1"
"10","N","Burke and Hare","n/a","$11,277","-","9","-","$1,253","$11,277","1"
"11","16","Hanna","Italian","$8,780","+82.9%","3","+1","$2,927","$361,183","6"
"12","9","Hoodwinked 2","Italian","$6,689","-44.7%","11","-3","$608","$124,734","3"
"13","15","Bad Teacher","Sony","$6,281","+20.5%","1","-","$6,281","$796,557","8"
"14","17","Kung Fu Panda 2","UIP","$4,191","+14.0%","4","-","$1,048","$3,310,526","11"
"15","10","Surveillance","Gulf","$3,440","-68.9%","9","-","$382","$19,255","2"
"16","19","Monte Carlo","Fox","$2,842","+29.8%","1","-","$2,842","$330,339","7"
"17","5","Dylan Dog: Dead of Night","Gulf","$2,442","-93.9%","3","-20","$814","$56,432","2"
"18","14","Larry Crowne","Gulf","$2,224","-57.4%","2","-","$1,112","$310,684","6"
"19","13","La princesse de Montpensier (The Princess of Montpensier)","Gulf","$2,065","-61.8%","5","-2","$413","$10,105","2"
"20","12","Attack the Block","n/a","$1,595","-72.1%","2","-6","$798","$73,957","3"
"21","8","Prom","Disney","$1,271","-93.5%","3","-7","$424","$29,294","2"
"22","18","Cars 2","Disney","$840","-62.0%","2","-2","$420","$1,945,839","8"
"23","11"," Vengeance (Fuk sau)","Gulf","$425","-94.2%","1","-14","$425","$76,118","3"
"24","21","The Conspirator","Italian","$204","-76.8%","1","-","$204","$62,061","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Harry Potter and the Deathly Hallows (Part Two)","WB","$78,543","-63.0%","24","+2","$3,273","$2,789,101","4"
"2","4","Horrible Bosses","WB","$66,748","-24.9%","8","-1","$8,344","$927,582","5"
"3","2","Zookeeper","Sony","$64,484","-64.1%","24","-","$2,687","$815,779","3"
"4","3","Bridesmaids","UIP","$51,815","-61.3%","14","-4","$3,701","$581,780","3"
"5","N","Dylan Dog: Dead of Night","Gulf","$39,903","-","23","-","$1,735","$53,090","1"
"6","6","UIP","$34,948","-46.3%","6","-3","$5,825","$4,041,422","6",""
"7","9","Mr. Popper's Penguins","Fox","$20,037","-57.1%","8","-1","$2,505","$954,197","5"
"8","N","Prom","Disney","$19,605","-","10","-","$1,961","$19,605","1"
"9","5","Hoodwinked 2","Italian","$12,101","-86.1%","14","-10","$864","$113,928","2"
"10","N","Surveillance","Gulf","$11,073","-","9","-","$1,230","$14,368","1"
"11","7"," Vengeance (Fuk sau)","Gulf","$7,328","-87.8%","15","-1","$489","$75,498","2"
"12","8","Attack the Block","n/a","$5,716","-89.6%","8","-4","$715","$71,594","2"
"13","N","La princesse de Montpensier (The Princess of Montpensier)","Gulf","$5,402","-","7","-","$772","$7,575","1"
"14","12","Larry Crowne","Gulf","$5,221","-57.1%","2","-1","$2,611","$307,553","5"
"15","17","Bad Teacher","Sony","$5,211","-6.5%","1","-","$5,211","$787,630","7"
"16","13","Hanna","Italian","$4,800","-57.5%","2","-","$2,400","$349,558","5"
"17","19","Kung Fu Panda 2","UIP","$3,677","+108.6%","4","+3","$919","$3,304,985","10"
"18","14","Cars 2","Disney","$2,211","-79.7%","4","-","$553","$1,944,678","7"
"19","16","Monte Carlo","Fox","$2,189","-66.4%","1","-","$2,189","$326,712","6"
"20","11","Twelve","Gulf","$1,389","-91.9%","3","-4","$463","$77,727","3"
"21","15","The Conspirator","Italian","$879","-87.1%","1","-2","$879","$61,571","3"
"22","18"," Arthur et la guerre des deux mondes","Gulf","$155","-95.9%","1","-5","$155","$60,069","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Harry Potter and the Deathly Hallows (Part Two)","WB","$212,518","-50.4%","22","-28","$9,660","$2,710,558","3"
"2","2","Zookeeper","Sony","$179,389","-53.5%","24","-1","$7,475","$724,271","2"
"3","3","Bridesmaids","UIP","$133,903","-44.0%","18","-8","$7,439","$509,647","2"
"4","5","Horrible Bosses","WB","$88,855","-0.1%","9","-2","$9,873","$836,569","4"
"5","N","Hoodwinked 2","Italian","$87,026","-","24","-","$3,626","$96,703","1"
"6","4","UIP","$65,066","-43.2%","9","-9","$7,230","$3,992,518","5",""
"7","N"," Vengeance (Fuk sau)","Gulf","$59,868","-","16","-","$3,742","$65,445","1"
"8","N","Attack the Block","n/a","$55,031","-","12","-","$4,586","$60,748","1"
"9","6","Mr. Popper's Penguins","Fox","$46,650","-42.2%","9","-2","$5,183","$923,727","4"
"10","7"," Muukalainen (The Visitor)","Gulf","$20,904","-64.7%","11","-4","$1,900","$304,902","3"
"11","8","Twelve","Gulf","$17,106","-56.5%","7","-1","$2,444","$75,849","2"
"12","13","Larry Crowne","Gulf","$12,155","-39.0%","3","-1","$4,052","$300,555","4"
"13","12","Hanna","Italian","$11,289","-47.7%","2","-3","$5,645","$342,675","4"
"14","11","Cars 2","Disney","$10,898","-51.2%","4","-5","$2,725","$1,941,410","6"
"15","9","The Conspirator","Italian","$6,806","-82.5%","3","-7","$2,269","$60,329","2"
"16","16","Monte Carlo","Fox","$6,518","-8.8%","1","-","$6,518","$322,800","5"
"17","14","Bad Teacher","Sony","$5,570","-23.7%","1","-","$5,570","$781,488","6"
"18","10"," Arthur et la guerre des deux mondes","Gulf","$3,764","-89.6%","6","-14","$627","$59,791","2"
"19","17","Kung Fu Panda 2","UIP","$1,763","-59.1%","1","-2","$1,763","$3,299,996","9"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Harry Potter and the Deathly Hallows (Part Two)","WB","$428,759","-64.3%","50","-16","$8,575","$2,458,059","2"
"2","N","Zookeeper","Sony","$385,962","-","25","-","$15,438","$385,962","1"
"3","N","Bridesmaids","UIP","$239,203","-","26","-","$9,200","$347,676","1"
"4","2","UIP","$114,602","-43.9%","18","-15","$6,367","$3,912,585","4",""
"5","4","Horrible Bosses","WB","$88,915","-38.6%","11","-4","$8,083","$721,082","3"
"6","3","Mr. Popper's Penguins","Fox","$80,654","-50.1%","11","-12","$7,332","$866,809","3"
"7","5"," Muukalainen (The Visitor)","Gulf","$59,170","-57.7%","15","-","$3,945","$281,083","2"
"8","N","Twelve","Gulf","$39,357","-","8","-","$4,920","$56,142","1"
"9","N","The Conspirator","Italian","$38,790","-","10","-","$3,879","$52,126","1"
"10","N"," Arthur et la guerre des deux mondes","Gulf","$36,240","-","20","-","$1,812","$55,374","1"
"11","7","Cars 2","Disney","$22,316","-60.6%","9","-7","$2,480","$1,928,581","5"
"12","6","Hanna","Italian","$21,578","-63.7%","5","-7","$4,316","$329,230","3"
"13","8","Larry Crowne","Gulf","$19,929","-58.2%","4","-8","$4,982","$286,034","3"
"14","12","Bad Teacher","Sony","$7,302","-42.9%","1","-1","$7,302","$772,609","5"
"15","9","From Prada to Nada","Gulf","$7,218","-84.5%","4","-11","$1,805","$83,636","2"
"16","13","Monte Carlo","Fox","$7,147","-37.4%","1","-","$7,147","$313,218","4"
"17","11","Kung Fu Panda 2","UIP","$4,314","-72.3%","3","-","$1,438","$3,297,988","8"
"18","14"," L'immortel (22 Bullets)","Gulf","$1,642","-79.3%","1","-1","$1,642","$386,121","5"
"19","10"," Honey 2","UIP","$1,281","-94.0%","1","-11","$1,281","$196,018","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Harry Potter and the Deathly Hallows (Part Two)","WB","$1,200,241","-","66","-","$18,185","$1,857,773","1"
"2","1","UIP","$204,212","-64.4%","33","-9","$6,188","$3,743,300","3",""
"3","2","Mr. Popper's Penguins","Fox","$161,741","-51.2%","23","-3","$7,032","$737,549","2"
"4","3","Horrible Bosses","WB","$144,918","-43.9%","15","-13","$9,661","$584,304","2"
"5","N"," Muukalainen (The Visitor)","Gulf","$139,889","-","15","-","$9,326","$192,681","1"
"6","5","Hanna","Italian","$59,453","-58.5%","12","-7","$4,954","$294,791","2"
"7","4","Cars 2","Disney","$56,652","-61.6%","16","-15","$3,541","$1,892,996","4"
"8","6","Larry Crowne","Gulf","$47,674","-64.8%","12","-12","$3,973","$256,432","2"
"9","N","From Prada to Nada","Gulf","$46,687","-","15","-","$3,112","$72,991","1"
"10","7"," Honey 2","UIP","$21,393","-81.0%","12","-9","$1,783","$193,967","2"
"11","10","Kung Fu Panda 2","UIP","$15,560","-26.2%","3","-7","$5,187","$3,290,961","7"
"12","8","Bad Teacher","Sony","$12,780","-69.1%","2","-5","$6,390","$755,019","4"
"13","9","Monte Carlo","Fox","$11,410","-68.0%","1","-7","$11,410","$300,468","3"
"14","11"," L'immortel (22 Bullets)","Gulf","$7,947","-56.3%","2","-4","$3,974","$383,451","4"
"15","12","Super 8","UIP","$1,718","-79.7%","1","-1","$1,718","$865,011","5"
"16","17","Fast Five","UIP","$1,448","-38.8%","1","-","$1,448","$3,432,587","11"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"
"1","1","UIP","$574,177","-67.7%","42","-8","$13,671","$3,440,333","2"
"2","N","Mr. Popper's Penguins","Fox","$331,698","-","26","-","$12,758","$473,845"
"3","N","Horrible Bosses","WB","$258,108","-","28","-","$9,218","$359,843"
"4","2","Cars 2","Disney","$147,336","-59.6%","31","-9","$4,753","$1,798,571"
"5","N","Hanna","Italian","$143,301","-","19","-","$7,542","$199,827"
"6","N","Larry Crowne","Gulf","$135,369","-","24","-","$5,640","$182,611"
"7","N"," Honey 2","UIP","$112,405","-","21","-","$5,353","$158,271"
"8","4","Bad Teacher","Sony","$41,367","-68.5%","7","-9","$5,910","$721,911"
"9","3","Monte Carlo","Fox","$35,689","-75.4%","8","-10","$4,461","$280,768"
"10","6","Kung Fu Panda 2","UIP","$21,078","-63.4%","10","-3","$2,108","$3,266,958"
"11","5"," L'immortel (22 Bullets)","Gulf","$18,179","-68.7%","6","-11","$3,030","$371,406"
"12","8","Super 8","UIP","$8,456","-66.2%","2","-3","$4,228","$862,968"
"13","9"," Sameer Wa Shaheer Wa Baheer","Gulf","$5,358","-72.6%","1","-8","$5,358","$40,657"
"14","10","The Hangover Part II","WB","$4,533","-73.5%","1","-","$4,533","$2,274,302"
"15","11","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$3,444","-78.1%","1","-1","$3,444","$3,701,640"
"16","7","Green Lantern","WB","$2,569","-91.9%","1","-7","$2,569","$1,278,216"
"17","14","Fast Five","UIP","$2,366","-25.7%","1","-","$2,366","$3,430,199"
"18","13"," 365 Yom Men El Saada (365 Days Of Happiness)","Gulf","$743","-77.3%","1","-1","$743","$280,262"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"
"1","N","UIP","$1,775,824","-","50","-","$35,516","$2,706,018","1"
"2","1","Cars 2","Disney","$364,863","-56.0%","40","-16","$9,122","$1,589,701"
"3","N","Monte Carlo","Fox","$145,152","-","18","-","$8,064","$222,950"
"4","2","Bad Teacher","Sony","$131,497","-62.2%","16","-4","$8,219","$611,725"
"5","4"," L'immortel (22 Bullets)","Gulf","$58,009","-70.7%","17","-5","$3,412","$346,335"
"6","6","Kung Fu Panda 2","UIP","$57,615","-56.5%","13","-13","$4,432","$3,235,615"
"7","3","Green Lantern","WB","$31,771","-87.7%","8","-22","$3,971","$1,274,907"
"8","5","Super 8","UIP","$25,003","-85.3%","5","-20","$5,001","$851,765"
"9","N"," Sameer Wa Shaheer Wa Baheer","Gulf","$19,540","-","9","-","$2,171","$32,595"
"10","7","The Hangover Part II","WB","$17,077","-44.5%","1","-4","$17,077","$2,268,699"
"11","9","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$15,745","-25.5%","2","+1","$7,873","$3,696,416"
"12","8","X-Men: First Class","Fox","$7,620","-74.8%","1","-4","$7,620","$1,234,714"
"13","10"," 365 Yom Men El Saada (365 Days Of Happiness)","Gulf","$3,273","-66.1%","2","-5","$1,637","$279,200"
"14","11","Fast Five","UIP","$3,183","-36.8%","1","-2","$3,183","$3,426,320"
"15","13","London Boulevard","Gulf","$30","-99.2%","1","-1","$30","$249,278"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Cars 2","Disney","$828,266","-","56","-","$14,790","$1,095,309","1"
"2","N","Bad Teacher","Sony","$348,044","-","20","-","$17,402","$348,044","1"
"3","1","Green Lantern","WB","$258,970","-63.6%","30","-20","$8,632","$1,226,627","2"
"4","N"," L'immortel (22 Bullets)","Gulf","$198,032","-","22","-","$9,001","$260,750","1"
"5","2","Super 8","UIP","$170,146","-63.4%","25","-17","$6,806","$814,204","2"
"6","3","Kung Fu Panda 2","UIP","$132,302","-63.3%","26","-12","$5,089","$3,140,713","4"
"7","5","The Hangover Part II","WB","$30,773","-62.4%","5","-6","$6,155","$2,241,062","5"
"8","4","X-Men: First Class","Fox","$30,183","-70.3%","5","-15","$6,037","$1,223,140","4"
"9","6","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$21,143","-61.8%","1","-7","$21,143","$3,671,111","6"
"10","7"," 365 Yom Men El Saada (365 Days Of Happiness)","Gulf","$9,646","-82.4%","7","-12","$1,378","$273,823","3"
"11","11","Fast Five","UIP","$5,039","-67.7%","3","-1","$1,680","$3,421,607","8"
"12","8"," Fasel W Naood (Fasel Wa Nwasel)","Gulf","$5,008","-85.6%","1","-6","$5,008","$154,513","3"
"13","10","London Boulevard","Gulf","$3,809","-84.1%","2","-12","$1,905","$249,093","3"
"14","9","Rabbit Hole","Gulf","$3,588","-87.6%","5","-8","$718","$48,640","2"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Green Lantern","WB","$711,390","-","50","-","$14,228","$889,768","1"
"2","N","Super 8","UIP","$464,344","-","42","-","$11,056","$590,191","1"
"3","1","Kung Fu Panda 2","UIP","$360,118","-50.6%","38","-11","$9,477","$2,954,321","3"
"4","2","X-Men: First Class","Fox","$101,775","-64.3%","20","-4","$5,089","$1,176,306","3"
"5","3","The Hangover Part II","WB","$81,908","-54.5%","11","-9","$7,446","$2,195,567","4"
"6","5","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$55,302","-64.8%","8","-11","$6,913","$3,637,328","5"
"7","6"," 365 Yom Men El Saada (365 Days Of Happiness)","Gulf","$54,665","-58.7%","19","-5","$2,877","$258,342","2"
"8","8"," Fasel W Naood (Fasel Wa Nwasel)","Gulf","$34,758","-49.9%","7","-3","$4,965","$142,809","2"
"9","N","Rabbit Hole","Gulf","$28,993","-","13","-","$2,230","$43,145","1"
"10","4","London Boulevard","Gulf","$23,989","-85.0%","14","-9","$1,714","$243,247","2"
"11","10","Fast Five","UIP","$15,611","-26.7%","4","-4","$3,903","$3,414,854","7"
"12","9","Winnie the Pooh","Disney","$15,434","-64.9%","7","-5","$2,205","$78,637","2"
"13","7"," A Dangerous Man","Gulf","$10,132","-91.3%","10","-14","$1,013","$164,650","2"
"14","11","Jane Eyre (2011)","Italian","$3,136","-76.2%","1","-2","$3,136","$64,947","3"
"15","13","Thor","UIP","$809","-84.0%","1","-","$809","$2,066,386","8"
"16","12"," Bolbol Hayran","Gulf","$580","-92.4%","1","-5","$580","$741,541","6"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Kung Fu Panda 2","UIP","$728,453","-43.4%","49","-","$14,866","$2,473,167","2"
"2","2","X-Men: First Class","Fox","$285,434","-42.6%","24","-6","$11,893","$1,035,091","2"
"3","3","The Hangover Part II","WB","$179,961","-48.1%","20","-9","$8,998","$2,075,986","3"
"4","N","London Boulevard","Gulf","$160,198","-","23","-","$6,965","$209,002","1"
"5","4","Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$157,126","-35.0%","19","-12","$8,270","$3,555,383","4"
"6","N"," 365 Yom Men El Saada (365 Days Of Happiness)","Gulf","$132,267","-","24","-","$5,511","$178,536","1"
"7","N"," A Dangerous Man","Gulf","$116,141","-","24","-","$4,839","$149,436","1"
"8","N"," Fasel W Naood (Fasel Wa Nwasel)","Gulf","$69,438","-","10","-","$6,944","$96,400","1"
"9","N","Winnie the Pooh","Disney","$43,934","-","12","-","$3,661","$58,755","1"
