" Movie Title","Distributor","Gross","Release"
"Flawless (2007)","Bazuca","$25,274","2/26"
"Sex Drive","n/a","$24,700","4/9"
"Guerilla (Che: Part Two)","n/a","$24,244","9/3"
"Blackout (2007)","n/a","$23,460","6/18"
"The Spirit","Sony","$22,469","1/22"
"Enfin veuve","Transeuropa","$18,646","12/10"
"Push","n/a","$18,537","Apr."
"Le Silence de lorna (Lorna's Silence)","n/a","$18,181","9/17"
"Rudo y Cursi","UIP","$17,159","2/26"
"Grindhouse: Planet Terror","Bazuca","$16,907","3/26"
"The Visitor","n/a","$16,794","9/3"
"Death Defying Acts","Transeuropa","$16,280","3/12"
"Entre les murs (The Class)","n/a","$15,673","9/17"
"The Women (2008)","CDI","$15,557","2/19"
"Fireflies in the Garden","n/a","$15,440","10/15"
"Deception (2008)","Bazuca","$13,500","3/19"
"Mio Fratello E Figlio Unico","Transeuropa","$11,752","4/9"
"Be Kind, Rewind","n/a","$11,456","6/4"
"Ilusiones ópticas","n/a","$10,591","11/5"
"Grace Is Gone","n/a","$9,181","6/25"
"Bellamy","n/a","$9,129","10/1"
"Bandslam","n/a","$8,955","10/15"
"W.","Impacto","$8,808","1/22"
"Rogue","n/a","$8,687","5/7"
"Alpha Dog","Andes Films","$7,664","4/16"
"Bonneville","n/a","$7,453","6/4"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","Andes Films","$7,120","5/28"
"Street Fighter: The Legend of Chun-Li","n/a","$6,720","12/10"
"Navidad, S.A.","n/a","$5,641","8/20"
"El Frasco","Arcadia","$5,615","2/26"
"Good Bye Bafana","n/a","$5,382","9/24"
"Penelope","n/a","$4,719","8/20"
"Frost/Nixon","UIP","$4,716","4/2"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Transeuropa","$4,615","9/10"
"Vier Minuten (Four Minutes)","Transeuropa","$3,099","3/26"
"Fuera de carta","Transeuropa","$2,259","10/15"
"The Age of Stupid","n/a","$2,243","10/22"
"Cordero de Dios (a.k.a. Agnus Dei)","n/a","$716","8/13"
