" Movie Title"," Gross"
"Transformers 3","$10,881,761"
"Kung Fu Panda 2","$6,012,559"
"Pirates of the Caribbean: On Stranger Tides (3D)","$5,572,226"
"Fast Five","$5,522,487"
"Mission: Impossible - Ghost Protocol","$5,261,472"
"Johnny English Reborn","$5,201,268"
"Real Steel","$4,825,353"
"Harry Potter and the Deathly Hallows (Part Two)","$4,620,830"
"KL Gangster","$4,321,809"
"Thor","$3,730,598"
"X-Men: First Class","$3,575,090"
"The Green Hornet","$3,417,444"
"Captain America: The First Avenger","$2,999,710"
"Green Lantern","$2,735,227"
"Final Destination 5","$2,710,269"
"Puss in Boots","$2,695,167"
"Battle: Los Angeles","$2,636,738"
"The Smurfs","$2,452,207"
"Rise of the Planet of the Apes","$2,365,233"
"Ji keung hei si 2011 (All's Well That End's Well)","$2,307,095"
"I Love Hong Kong","$2,237,346"
"Shaolin Temple","$2,207,445"
"Alvin and the Chipmunks: Chipwrecked","$2,090,657"
"I Am Number Four","$2,038,051"
"Immortals","$1,876,170"
"Sherlock Holmes: A Game of Shadows","$1,874,772"
"The Darkest Hour","$1,749,418"
"Rio","$1,689,506"
"Super 8","$1,684,458"
"Priest","$1,556,925"
"Cowboys & Aliens","$1,479,620"
"Karak","$1,445,461"
"You Are the Apple of My Eye","$1,397,264"
"The Sorcerer and the White Snake","$1,336,639"
"Guan yun chang (The Lost Bladesman)","$1,335,682"
"Happy Feet Two","$1,324,875"
"Homecoming","$1,307,642"
"Sucker Punch","$1,285,414"
"Faster","$1,267,705"
"The Adventures of Tintin","$1,254,199"
"In Time","$1,206,204"
"Sanctum (3D)","$1,188,948"
"Rango","$1,162,652"
"Season of the Witch","$1,160,389"
"The Ghost Must Be Crazy","$1,141,073"
"Cars 2","$1,134,250"
"San kei hap lui (Mr. and Mrs.  Incredible)","$1,128,343"
"Mankatha","$1,104,911"
"Shark Night 3D","$1,064,610"
"Mr. Popper's Penguins","$1,034,014"
"Flying Swords of Dragon Gate","$1,027,440"
"Conan the Barbarian (2011)","$1,025,371"
"Zookeeper","$977,934"
"The Mechanic","$939,543"
"Fright Night (2011)","$870,219"
"Wu Xia (Dragon)","$843,606"
"Big Mommas: Like Father, Like Son","$835,798"
"The Three Musketeers (2011)","$819,649"
"Tower Heist","$787,086"
"Sien nui yau wan (Chinese Ghost Story)","$764,210"
"Drive Angry","$749,659"
"Treasure Inn","$734,796"
"Deiva Thirumagal","$733,169"
"Yogi Bear","$727,807"
"Paranormal Activity 3","$676,339"
"Source Code","$661,101"
"Jack and Jill","$659,626"
"The Thing (2011)","$640,303"
"Red Riding Hood","$630,933"
"Scream 4","$627,038"
"What Women Want (Wo Zhi Nu Run Xin)","$590,315"
"Just Go With It","$576,883"
"Abduction","$563,113"
"Siruthai","$552,074"
"Hop","$546,052"
"Avan Ivan","$528,597"
"Arthur Christmas","$524,084"
"Mars Needs Moms","$500,360"
"Sit yan fung wan 2 (Overheard 2)","$498,111"
"Men Suddenly in Love","$487,832"
"Paranormal Activity 2","$455,666"
"Killer Elite","$455,299"
"Daan gyun naam yu (Don't Go Breaking My Heart)","$432,936"
"Choy Lee Fut","$429,681"
"Justin Bieber: Never Say Never","$427,203"
"Spy Kids: All the Time in the World","$418,368"
"No Strings Attached","$397,381"
"Dylan Dog: Dead of Night","$395,786"
"Colombiana","$384,622"
"Unknown","$383,136"
"Rajapattai","$370,550"
"Contagion","$369,308"
"The Roommate","$364,923"
"1911","$359,861"
"127 Hours","$356,996"
"New Year's Eve","$347,351"
"Insidious","$342,729"
"Mayakkam Enna","$339,603"
"Monte Carlo","$328,612"
"Don't Be Afraid of the Dark","$320,042"
"Dream House","$309,295"
"The Hangover Part II","$297,671"
"Black Swan","$293,467"
"Blitz","$293,139"
"Hanna","$284,558"
"Ladda Land","$284,396"
"Burlesque","$282,182"
"Ko (2011)","$281,481"
"Limitless","$281,225"
"What's Your Number?","$279,673"
"Beastly","$273,841"
"Trespass (2011)","$270,421"
"The Rite","$259,204"
"Je 7 Swanggu (Continental Shelf Block 7)","$258,578"
"White Vengeance","$255,051"
"Apollo 18","$253,628"
"Treasure Hunt","$247,543"
"B+ jing taam (The Detective 2)","$229,122"
"Paul","$220,225"
"Meng you 3D (Sleepwalker)","$212,414"
"The Muppets","$209,797"
"The Lion King (in 3D)","$198,611"
"We Bought a Zoo","$196,176"
"Don 2","$194,020"
"Venghai","$191,088"
"Love is the Only Answer","$188,729"
"Horrible Bosses","$187,668"
"The Eagle","$178,519"
"Xia Ri Le You You (Love You You)","$177,126"
"Bou ying (Punished)","$171,292"
"Water for Elephants","$170,958"
"My Kingdom (2011)","$166,899"
"Senritsu meikyû 3D (Shock Labyrinth 3D)","$161,892"
"Seeking Justice","$157,066"
"Diary of a Wimpy Kid: Rodrick Rules","$150,532"
"Dong Cheng Xi Jiu (East Meets West)","$147,270"
"Love and Other Drugs","$145,975"
"Larry Crowne","$130,572"
"Something Borrowed","$124,016"
"Attack the Block","$119,058"
"The Way Back","$117,715"
"The Fighter","$112,358"
"The King's Speech","$112,194"
"Legendary Amazons","$105,650"
"Singam Puli","$104,740"
"Dyut meng gam (Life Without Principle)","$91,568"
"Shark Bait (a.k.a. The Reef)","$91,495"
"Perfect Rivals","$90,060"
"Bodyguard","$82,397"
"Tua Seh Kai","$81,563"
"Bridesmaids","$81,266"
"Glee The 3D Concert Movie","$78,422"
"Henry's Crime","$76,482"
"Mayday 3DNA","$73,798"
"Hoodwinked 2","$70,060"
"The Ward (2011)","$68,567"
"Trolljegeren (The Troll Hunter)","$67,807"
"Take Me Home Tonight","$65,722"
"BKO: Bangkok Knockout","$62,437"
"Love in Space","$62,030"
"Warrior","$61,457"
"The Resident","$59,663"
"Tu Xia Chuan Qi (Legend of a Rabbit)","$59,382"
"The Howling: Reborn","$53,747"
"50/50","$53,239"
"Gantz","$49,182"
"The Ultimate Winner","$47,527"
"Ready","$44,131"
"The Butcher, the Chef and the Swordsman","$43,212"
"Zindagi Na Milegi Dobara","$43,128"
"Yamla Pagla Deewana","$42,462"
"True Grit","$39,977"
"Patiala House","$36,774"
"Thank You (2011)","$35,015"
"Let the Bullets Fly","$31,838"
"Mysterious Island","$31,159"
"The Woman Knight of Mirror Lake","$27,255"
