" Movie Title"," Gross"
"Avatar","$13,620,596"
"Ice Age: Dawn of the Dinosaurs","$8,337,569"
"Up","$4,921,448"
"2012","$4,154,198"
"Transformers: Revenge of the Fallen","$2,939,275"
"Harry Potter and the Half Blood Prince","$2,826,344"
"Angels & Demons","$2,762,566"
"G-Force","$2,645,861"
"The Twilight Saga: New Moon","$2,229,922"
"Cloudy with a Chance of Meatballs","$2,140,077"
"Night at the Museum: Battle of the Smithsonian","$2,091,789"
"Monsters Vs. Aliens","$2,088,430"
"Terminator Salvation: The Future Begins","$1,883,524"
"The Princess and the Frog","$1,872,829"
"A Christmas Carol (2009)","$1,768,192"
"Bedtime Stories","$1,700,466"
"Slumdog Millionaire","$1,650,380"
"X-Men Origins: Wolverine","$1,648,322"
"Twilight","$1,461,655"
"Race to Witch Mountain","$1,404,644"
"The Curious Case of Benjamin Button","$1,367,443"
"The Final Destination","$1,151,414"
"Michael Jackson's This Is It","$1,065,543"
"Planet 51","$967,122"
"Yes Man","$961,557"
"The Hangover","$926,522"
"G.I. Joe","$923,425"
"Fast and Furious","$885,350"
"The Proposal","$839,986"
"The Ugly Truth","$820,612"
"Seven Pounds","$752,979"
"The Taking of Pelham One, Two, Three","$733,285"
"Saw VI","$701,742"
"Hotel for Dogs","$677,715"
"Knowing","$673,618"
"Surrogates","$664,812"
"Orphan","$574,599"
"Valkyrie","$554,817"
"Hannah Montana The Movie","$542,492"
"District 9","$523,275"
"Public Enemies","$506,386"
"The Unborn (2009)","$476,433"
"Marley and Me","$448,296"
"Inglourious Basterds","$424,169"
"Dragonball Evolution","$417,285"
"Coraline","$410,074"
"Aliens in the Attic","$393,112"
"Drag Me to Hell","$388,081"
"Vicky Cristina Barcelona","$375,074"
"Underworld: Rise of the Lycans","$358,079"
"Shorts","$339,309"
"The Boy in the Striped Pajamas","$339,040"
"My Bloody Valentine 3-D","$334,759"
"Inkheart","$327,602"
"17 Again","$313,479"
"Transporter 3","$295,442"
"Star Trek","$281,553"
"Friday the 13th (2009)","$261,820"
"Watchmen","$257,421"
"The Tale of Despereaux","$248,631"
"The Uninvited","$241,997"
"Earth (2007)","$240,111"
"Land of the Lost","$233,696"
"Duplicity","$232,785"
"Tim Burton's The Nightmare Before Christmas in 3-D (2009 re-issue)","$228,910"
"Bride Wars","$220,226"
"Amar a Morir","$217,910"
"Whiteout","$217,156"
"The Bank Job","$214,865"
"Death Defying Acts","$209,487"
"He's Just Not That Into You","$195,479"
"The International","$194,895"
"The Accidental Husband","$194,856"
"State of Play","$185,658"
"The Pink Panther 2","$184,294"
"Julie & Julia","$171,151"
"Righteous Kill","$164,390"
"Gran Torino","$163,750"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","$159,510"
"The Reader","$154,956"
"Jonas Brothers: The 3D Concert Experience","$154,214"
"The Last House on the Left (2009)","$151,276"
"Paul Blart: Mall Cop","$146,436"
"Quarantine","$139,687"
"Changeling","$134,105"
"Coco avant Chanel","$127,535"
"My Sister's Keeper","$123,991"
"Doubt","$123,528"
"Jennifer's Body","$109,651"
"Elegy","$107,930"
"Milk","$102,648"
"Step Father (2009)","$99,192"
"Entre les murs (The Class)","$92,537"
"Revolutionary Road","$92,519"
"Confessions of a Shopaholic","$84,498"
"Defiance","$82,792"
"The Strangers","$75,555"
"The Time Traveler's Wife","$71,814"
"Venezzia","$62,874"
"The Duchess","$62,772"
"Venus","$59,819"
"The Wrestler","$59,817"
"The Air I Breathe","$54,905"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","$54,813"
"I Love You Man","$54,714"
"Etz Limon (Lemon Tree)","$54,660"
"Bangkok Dangerous (2008)","$49,552"
"Paris (2008)","$47,512"
"Before the Devil Knows You're Dead","$47,436"
"Faubourg 36 (Paris 36)","$47,267"
"In Bruges","$42,205"
"The Informant","$42,137"
"Gomorra","$41,118"
"Frozen River","$40,580"
"Rudo y Cursi","$37,312"
"The Women (2008)","$34,795"
"An American Crime","$34,496"
"Sex Drive","$34,361"
"Deception (2008)","$33,728"
"Los Girasoles ciegos","$33,029"
"Personal Effects","$31,019"
"Mad Money","$30,520"
"Turistas","$29,336"
"Rachel Getting Married","$29,014"
"Free Style","$28,134"
"My Sassy Girl","$27,164"
"Borderland","$26,848"
"Obsluhoval jsem anglického krále (I Served the King of England)","$26,634"
"Flawless (2007)","$26,574"
"Pride & Glory","$26,367"
"Un conte de Noël (A Christmas Tale)","$26,001"
"Happy-Go-Lucky","$25,398"
"Role Models","$24,717"
"Black Christmas (2006)","$23,222"
"L' Heure d'ete","$22,852"
"The Brothers Bloom","$21,266"
"Dr. Aléman","$20,337"
"Blackout (2007)","$19,630"
"Gake no ue no Ponyo (Ponyo on a Cliff)","$18,355"
"The Condemned","$18,140"
"Donkey Xote","$17,720"
"W Delta Z (a.k.a. Waz)","$17,534"
"Dan in Real Life","$17,325"
"Swing Vote","$15,261"
"Funny Games","$15,021"
"Push","$13,827"
"Frost/Nixon","$13,739"
"The Hitcher (2007)","$12,930"
"Frontieres","$12,734"
"Wild Child","$11,703"
"Sin Nombre","$11,236"
"The Ugly Duckling and Me!","$7,362"
"The Good Night","$7,251"
"I Could Never Be Your Woman","$7,025"
"Revolver","$6,949"
"Be Kind, Rewind","$6,069"
"Lake Tahoe","$5,522"
"Killshot","$4,404"
"Factory Girl","$2,308"
"Tony Manero","$1,455"
"Ben X","$1,350"
"Mio Fratello E Figlio Unico","$202"
"Vals Im Bashir (Waltz with Bashir)","$150"
