" Movie Title"," Gross"
"Avatar","$44,229,043"
"Ice Age: Dawn of the Dinosaurs","$39,389,248"
"Harry Potter and the Half Blood Prince","$21,185,512"
"2012","$19,423,924"
"Transformers: Revenge of the Fallen","$18,895,683"
"The Twilight Saga: New Moon","$18,808,309"
"Up","$14,173,033"
"Angels & Demons","$13,379,208"
"Fast and Furious","$13,210,004"
"Monsters Vs. Aliens","$10,569,999"
"X-Men Origins: Wolverine","$10,267,814"
"Alvin and the Chipmunks: The Squeakquel","$10,208,074"
"Night at the Museum: Battle of the Smithsonian","$10,074,079"
"G-Force","$9,775,301"
"Bedtime Stories","$8,783,222"
"Otra película de huevos y un pollo","$8,583,678"
"A Christmas Carol (2009)","$7,583,173"
"Terminator Salvation: The Future Begins","$7,475,980"
"G.I. Joe","$7,228,645"
"The Hangover","$7,191,582"
"The Curious Case of Benjamin Button","$7,182,452"
"The Proposal","$6,665,637"
"Slumdog Millionaire","$6,390,432"
"The Princess and the Frog","$6,059,800"
"Paranormal Activity","$5,940,056"
"Inglourious Basterds","$5,514,816"
"Public Enemies","$5,318,012"
"The Unborn (2009)","$5,249,945"
"Old Dogs","$5,066,976"
"Yes Man","$4,970,699"
"Knowing","$4,764,802"
"Coraline","$4,649,053"
"Valkyrie","$4,592,143"
"Planet 51","$4,590,034"
"The Ugly Truth","$4,569,536"
"Race to Witch Mountain","$4,560,558"
"Seven Pounds","$4,294,120"
"Underworld: Rise of the Lycans","$3,847,460"
"Orphan","$3,836,710"
"The Taking of Pelham One, Two, Three","$3,773,783"
"My Sister's Keeper","$3,698,528"
"Hotel for Dogs","$3,484,506"
"Star Trek","$3,415,764"
"Case 39","$3,308,274"
"Michael Jackson's This Is It","$3,231,979"
"Surrogates","$3,141,378"
"Drag Me to Hell","$3,131,329"
"El estudiante","$3,041,991"
"Cloudy with a Chance of Meatballs","$3,039,427"
"Land of the Lost","$2,888,757"
"Ghosts of Girlfriends Past","$2,750,044"
"The Haunting in Connecticut","$2,705,122"
"Marley and Me","$2,695,991"
"A propósito de Alexa","$2,688,461"
"Bride Wars","$2,665,329"
"Amar a Morir","$2,656,911"
"17 Again","$2,623,446"
"The Uninvited","$2,612,910"
"Hannah Montana The Movie","$2,455,662"
"District 9","$2,417,670"
"Dragonball Evolution","$2,414,834"
"Inkheart","$2,378,200"
"The Time Traveler's Wife","$2,345,730"
"Watchmen","$2,295,796"
"Paul Blart: Mall Cop","$2,252,572"
"[Rec] 2","$2,233,560"
"Aliens in the Attic","$2,185,351"
"The Pink Panther 2","$2,178,265"
"Gran Torino","$2,177,471"
"The Final Destination","$2,137,325"
"Tinker Bell and the Lost Treasure","$2,099,439"
"Cirque du Freak: The Vampire's Assistant","$1,981,599"
"The Rebound","$1,969,982"
"He's Just Not That Into You","$1,950,152"
"Big Stan","$1,938,133"
"9","$1,935,755"
"Changeling","$1,893,315"
"My Bloody Valentine 3-D","$1,838,594"
"Paradas continuas","$1,815,805"
"Duplicity","$1,796,746"
"Jennifer's Body","$1,791,152"
"All Inclusive","$1,680,062"
"La Véritable histoire du chat botte","$1,657,594"
"State of Play","$1,620,557"
"Toy Story in 3D","$1,527,411"
"El Agente 00-P2","$1,518,150"
"Toy Story 2 (3D)","$1,515,520"
"Couples Retreat","$1,500,086"
"Shorts","$1,459,722"
"Everybody's Fine","$1,424,925"
"Nikté","$1,329,775"
"Whiteout","$1,297,791"
"The Box","$1,296,123"
"Crossing Over","$1,289,318"
"The Accidental Husband","$1,286,202"
"Defiance","$1,253,622"
"Thick as Thieves","$1,142,014"
"Confessions of a Shopaholic","$1,126,919"
"The Reader","$1,108,524"
"Igor","$1,097,430"
"Year One","$1,097,413"
"Imagine That","$1,048,584"
"New in Town","$1,036,635"
"Jonas Brothers: The 3D Concert Experience","$1,035,798"
"Righteous Kill","$1,033,290"
"Revolutionary Road","$993,848"
"My Best Friend's Girl","$956,550"
"Earth (2007)","$950,290"
"Cabeza de buda","$930,945"
"The Flock","$914,881"
"The International","$888,873"
"El Libro de Piedra","$874,746"
"Push","$837,940"
"El Traspatio (Backyard)","$822,960"
"Sólo quiero caminar","$807,908"
"Doubt","$805,095"
"Spread","$794,370"
"Friday the 13th (2009)","$780,380"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","$734,063"
"Dorothy mills","$733,229"
"Transporter 3","$707,060"
"500 Days of Summer","$639,921"
"Sin Nombre","$610,225"
"Amar (2009)","$607,678"
"Halloween II (2009)","$602,683"
"I Love You Man","$601,354"
"Julie & Julia","$594,723"
"Coco avant Chanel","$588,872"
"Step Father (2009)","$586,506"
"The Argentine (Che: Part One)","$576,566"
"The Wrestler","$570,671"
"Enemigos íntimos","$564,867"
"El Ratón Pérez 2","$563,620"
"Milk","$561,611"
"Dance Flick","$559,461"
"Gamer (2009)","$552,838"
"Violanchelo (a.k.a. Amor, Dolor y Viceversa)","$542,978"
"Saw VI","$542,720"
"Smother","$518,976"
"Funny People","$516,752"
"Quarantine","$475,528"
"The Spirit","$466,180"
"How to Lose Friends and Alienate People","$465,825"
"My Sassy Girl","$459,646"
"Passengers","$445,522"
"The Last House on the Left (2009)","$445,028"
"The Soloist","$419,775"
"The Other Man","$405,960"
"Full of It","$372,791"
"New York, I Love You","$362,806"
"No-Do","$344,079"
"Zack and Miri Make a Porno","$341,052"
"Carriers","$337,193"
"I Hate Valentine's Day","$335,820"
"12 Rounds","$321,345"
"Role Models","$316,587"
"Last Chance Harvey","$264,672"
"Max & Co","$264,648"
"Sorority Row","$257,122"
"Borderland","$253,200"
"Cosas Insignificantes","$251,897"
"Live!","$245,490"
"RockNRolla","$234,268"
"It's Alive","$224,474"
"Elegy","$216,717"
"Morenita, el escándalo","$214,137"
"Sex Drive","$213,841"
"Eden Lake","$191,077"
"Two Lovers","$183,649"
"Fireflies in the Garden","$181,546"
"While She Was Out","$178,981"
"Penelope","$177,791"
"The Secret Life of Bees","$173,055"
"Rachel Getting Married","$163,954"
"Transsiberian","$163,652"
"Brüno","$162,105"
"Happy-Go-Lucky","$160,032"
"Then She Found Me","$159,322"
"In Bruges","$155,239"
"Amelia","$145,539"
"Grace Is Gone","$142,317"
"Anamorph","$133,611"
"The Informant","$129,290"
"My Life in Ruins","$129,015"
"Killshot","$128,081"
"Purple Violets","$126,897"
"Los Cronocrímenes (Timecrimes)","$124,152"
"The Good Night","$117,427"
"Bandslam","$112,095"
"Oveja negra","$111,996"
"Blind Dating","$111,261"
"Surveillance","$110,048"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","$107,317"
