" Movie Title"," Gross"
"Tangled","$6,287,267"
"Harry Potter and the Deathly Hallows (Part One)","$5,987,866"
"Alice in Wonderland (2010)","$5,635,346"
"Shrek Forever After","$4,589,527"
"The Twilight Saga: Eclipse","$3,996,526"
"Inception","$3,607,185"
"Grown Ups","$3,521,030"
"Sex and the City 2","$3,153,374"
"Despicable Me","$3,059,494"
"It's Complicated","$2,913,166"
"Little Fockers","$2,739,854"
"Robin Hood","$2,694,322"
"Sherlock Holmes","$2,596,222"
"Prince of Persia: The Sands of Time","$2,560,512"
"Resident Evil: Afterlife","$2,427,531"
"Step Up 3-D","$2,349,174"
"Toy Story 3","$2,265,419"
"How to Train Your Dragon","$2,213,445"
"The Last Airbender","$2,191,663"
"Die unabsichtliche Entführung der Frau Elfriede Ott","$2,190,923"
"Knight & Day","$2,097,407"
"Eat Pray Love","$2,000,100"
"The Tourist","$2,000,083"
"Saw 3D","$1,998,947"
"Valentine's Day","$1,938,896"
"Clash of the Titans (2010)","$1,930,936"
"Konferenz der Tiere (Animals United)","$1,920,262"
"Due Date","$1,894,789"
"Shutter Island","$1,821,686"
"The Bounty Hunter","$1,737,382"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$1,706,359"
"The Expendables","$1,656,368"
"The Karate Kid","$1,632,594"
"Did You Hear About the Morgans?","$1,607,249"
"Jackass 3-D","$1,584,050"
"Echte Wiener II - Die Deppat'n und die Gspritzt'n","$1,572,971"
"Red","$1,370,268"
"Iron Man 2","$1,357,508"
"Yogi Bear","$1,355,259"
"The Social Network","$1,315,082"
"Vampires Suck","$1,299,458"
"Marmaduke","$1,297,402"
"The Men Who Stare at Goats","$1,207,373"
"The Sorcerer's Apprentice","$1,187,281"
"Up in the Air","$1,173,501"
"Cats & Dogs: Revenge of Kitty Galore","$1,162,088"
"Salt","$1,159,422"
"Cloudy with a Chance of Meatballs","$1,157,980"
"Life as We Know It","$1,144,067"
"Megamind","$1,083,480"
"Get Him to the Greek","$1,011,591"
"Sammy's Adventures: The Secret Passage","$986,673"
"The Blind Side","$979,955"
