" Movie Title"," Gross"
"Avatar","$1,300,848"
"Ice Age: Dawn of the Dinosaurs","$484,944"
"Sveti Georgije ubiva azdahu","$325,265"
"2012","$275,735"
"Inglourious Basterds","$213,690"
"Harry Potter and the Half Blood Prince","$205,767"
"Angels & Demons","$164,327"
"The Hangover","$152,549"
"Drug Crni u Narodnooslobodilackoj borbi (Black Gruja 2)","$150,716"
"Beogradski fantom","$137,698"
"Australia","$134,334"
"The Ugly Truth","$126,236"
"It's Complicated","$114,556"
"The Proposal","$111,960"
"Couples Retreat","$109,958"
"Cekaj me, ja sigurno necu doci","$107,289"
"The Twilight Saga: New Moon","$107,146"
"The Curious Case of Benjamin Button","$94,307"
"Terminator Salvation: The Future Begins","$91,851"
"Confessions of a Shopaholic","$86,678"
"Transformers: Revenge of the Fallen","$82,148"
"Public Enemies","$81,270"
"Up","$74,441"
"A Christmas Carol (2009)","$73,436"
"Yes Man","$67,456"
"Arthur et la vengeance de Maltazard","$67,334"
"Valkyrie","$66,834"
"Slumdog Millionaire","$65,339"
"Brüno","$64,691"
"Bolt","$64,007"
"Night at the Museum: Battle of the Smithsonian","$61,532"
"The Final Destination","$60,865"
"Ghosts of Girlfriends Past","$59,083"
"He's Just Not That Into You","$57,636"
"Paranormal Activity","$56,508"
"Marley and Me","$50,690"
"Bride Wars","$50,416"
"District 9","$49,667"
"My Life in Ruins","$47,078"
"Djavolja Varos (Devil's Town)","$45,916"
"The Taking of Pelham One, Two, Three","$44,496"
"Star Trek","$43,749"
"The Pink Panther 2","$43,677"
"Bedtime Stories","$41,954"
"Surrogates","$41,702"
"Orphan","$41,167"
"Coraline","$39,426"
"Twilight","$39,047"
"Planet 51","$38,221"
"Los Abrazos rotos (Broken Embraces)","$37,972"
"Monsters Vs. Aliens","$37,549"
"Changeling","$37,508"
"Hotel for Dogs","$34,410"
"Cloudy with a Chance of Meatballs","$34,020"
"Hannah Montana The Movie","$33,847"
"Zombieland","$32,721"
"G-Force","$32,676"
"Revolutionary Road","$32,018"
"17 Again","$31,948"
"Zone of the Dead","$31,401"
"State of Play","$31,083"
"The International","$29,725"
"Knowing","$28,555"
"G.I. Joe","$28,483"
"The Reader","$28,436"
"Underworld: Rise of the Lycans","$25,568"
"Julie & Julia","$25,398"
"Michael Jackson's This Is It","$22,802"
"Love Happens","$22,134"
"The Brothers Bloom","$15,294"
"Gomorra","$15,171"
"The Wrestler","$14,943"
"Two Lovers","$14,621"
"Garfield's Fun Fest","$14,361"
"Superhero Movie","$13,511"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$13,131"
"La Véritable histoire du chat botte","$12,815"
"Drag Me to Hell","$11,470"
"Gamer (2009)","$10,076"
"Three Monkeys","$8,718"
"Seven Pounds","$8,185"
"Tose - The Hardest Thing","$7,890"
"The Boat That Rocked","$7,549"
"Chi bi (Red Cliff: Part I)","$6,188"
"Hunger (2008)","$5,894"
"Taken","$5,004"
"Un conte de Noël (A Christmas Tale)","$4,962"
"Hitna pomoc (The Ambulance)","$4,829"
"Gran Torino","$3,133"
"Skrapp út (Back Soon)","$2,643"
"City of Ember","$2,353"
"Er shi si cheng ji (24 City)","$2,259"
"North Face","$2,013"
"Diamant 13","$1,451"
"Fame (2009)","$832"
