" Movie Title","Distributor","Gross","Release"
"Avatar","Fox","$44,229,043","12/17"
"Ice Age: Dawn of the Dinosaurs","Fox","$39,389,248","7/3"
"Harry Potter and the Half Blood Prince","WB","$21,185,512","7/16"
"2012","Sony","$19,423,924","11/13"
"Transformers: Revenge of the Fallen","PPI","$18,895,683","6/23"
"The Twilight Saga: New Moon","n/a","$18,808,309","11/19"
"Up","Disney","$14,173,033","6/5"
"Angels & Demons","Sony","$13,379,208","5/15"
"Fast and Furious","UPI","$13,210,004","4/3"
"Monsters Vs. Aliens","PPI","$10,569,999","4/3"
"X-Men Origins: Wolverine","Fox","$10,267,814","4/30"
"Alvin and the Chipmunks: The Squeakquel","Fox","$10,208,074","12/25"
"Night at the Museum: Battle of the Smithsonian","Fox","$10,074,079","6/12"
"G-Force","Disney","$9,775,301","7/31"
"Bedtime Stories","Disney","$8,783,222","1/1"
"Otra película de huevos y un pollo","Videocine","$8,583,678","3/20"
"A Christmas Carol (2009)","Disney","$7,583,173","11/6"
"Terminator Salvation: The Future Begins","Sony","$7,475,980","7/31"
"G.I. Joe","PPI","$7,228,645","8/7"
"The Hangover","WB","$7,191,582","8/14"
"The Curious Case of Benjamin Button","WB","$7,182,452","1/16"
"The Proposal","Disney","$6,665,637","6/19"
"Slumdog Millionaire","Gussi","$6,390,432","2/20"
"The Princess and the Frog","Disney","$6,059,800","12/11"
"Paranormal Activity","Gussi","$5,940,056","12/25"
"Inglourious Basterds","UPI","$5,514,816","10/9"
"Public Enemies","UPI","$5,318,012","7/3"
"The Unborn (2009)","UPI","$5,249,945","3/13"
"Old Dogs","Disney","$5,066,976","11/27"
"Yes Man","WB","$4,970,699","1/30"
"Knowing","Corazon","$4,764,802","3/27"
"Coraline","UPI","$4,649,053","2/6"
"Valkyrie","Fox","$4,592,143","2/13"
"Planet 51","Videocine","$4,590,034","11/27"
"The Ugly Truth","Sony","$4,569,536","9/4"
"Race to Witch Mountain","Disney","$4,560,558","3/27"
"Seven Pounds","Sony","$4,294,120","1/9"
"Underworld: Rise of the Lycans","Sony","$3,847,460","2/6"
"Orphan","WB","$3,836,710","9/4"
"The Taking of Pelham One, Two, Three","Sony","$3,773,783","9/25"
"My Sister's Keeper","WB","$3,698,528","6/26"
"Hotel for Dogs","PPI","$3,484,506","1/23"
"Star Trek","PPI","$3,415,764","5/8"
"Case 39","PPI","$3,308,274","12/4"
"Michael Jackson's This Is It","Sony","$3,231,979","10/28"
"Surrogates","Disney","$3,141,378","10/2"
"Drag Me to Hell","UPI","$3,131,329","8/21"
"El estudiante","n/a","$3,041,991","8/14"
"Cloudy with a Chance of Meatballs","Sony","$3,039,427","9/16"
"Land of the Lost","UPI","$2,888,757","8/14"
"Ghosts of Girlfriends Past","WB","$2,750,044","5/15"
"The Haunting in Connecticut","Gussi","$2,705,122","4/17"
"Marley and Me","Fox","$2,695,991","1/16"
"A propósito de Alexa","WB","$2,688,461","8/28"
"Bride Wars","Fox","$2,665,329","1/30"
"Amar a Morir","Gussi","$2,656,911","4/9"
"17 Again","Gussi","$2,623,446","6/19"
"The Uninvited","PPI","$2,612,910","7/24"
"Hannah Montana The Movie","Disney","$2,455,662","5/22"
"District 9","Sony","$2,417,670","10/16"
"Dragonball Evolution","Fox","$2,414,834","4/9"
"Inkheart","Gussi","$2,378,200","1/30"
"The Time Traveler's Wife","Gussi","$2,345,730","8/21"
"Watchmen","PPI","$2,295,796","3/6"
"Paul Blart: Mall Cop","Sony","$2,252,572","3/13"
"[Rec] 2","n/a","$2,233,560","10/23"
"Aliens in the Attic","Fox","$2,185,351","8/28"
"The Pink Panther 2","Sony","$2,178,265","2/27"
"Gran Torino","WB","$2,177,471","3/27"
"The Final Destination","WB","$2,137,325","10/9"
"Tinker Bell and the Lost Treasure","Disney","$2,099,439","9/4"
"Cirque du Freak: The Vampire's Assistant","UPI","$1,981,599","10/30"
"The Rebound","n/a","$1,969,982","9/16"
"He's Just Not That Into You","Gussi","$1,950,152","3/6"
"Big Stan","Videocine","$1,938,133","2/6"
"9","Videocine","$1,935,755","10/23"
"Changeling","UPI","$1,893,315","2/27"
"My Bloody Valentine 3-D","Gussi","$1,838,594","2/13"
"Paradas continuas","n/a","$1,815,805","10/16"
"Duplicity","UPI","$1,796,746","4/9"
"Jennifer's Body","Fox","$1,791,152","10/2"
"All Inclusive","UPI","$1,680,062","7/10"
"La Véritable histoire du chat botte","Videocine","$1,657,594","10/2"
"State of Play","UPI","$1,620,557","6/5"
"Toy Story in 3D","Disney","$1,527,411","10/23"
"El Agente 00-P2","Videocine","$1,518,150","2/13"
"Toy Story 2 (3D)","Disney","$1,515,520","10/30"
"Couples Retreat","UPI","$1,500,086","11/6"
"Shorts","WB","$1,459,722","8/7"
"Everybody's Fine","Disney","$1,424,925","12/25"
"Nikté","UPI","$1,329,775","12/17"
"Whiteout","WB","$1,297,791","9/25"
"The Box","Videocine","$1,296,123","12/11"
"Crossing Over","n/a","$1,289,318","7/24"
"The Accidental Husband","Disney","$1,286,202","4/3"
"Defiance","n/a","$1,253,622","8/28"
"Thick as Thieves","Gussi","$1,142,014","7/10"
"Confessions of a Shopaholic","Disney","$1,126,919","2/13"
"The Reader","Gussi","$1,108,524","4/3"
"Igor","Videocine","$1,097,430","4/24"
"Year One","Sony","$1,097,413","10/9"
"Imagine That","PPI","$1,048,584","8/21"
"New in Town","Videocine","$1,036,635","9/11"
"Jonas Brothers: The 3D Concert Experience","Disney","$1,035,798","3/6"
"Righteous Kill","Corazon","$1,033,290","2/6"
"Revolutionary Road","PPI","$993,848","1/30"
"My Best Friend's Girl","Videocine","$956,550","1/23"
"Earth (2007)","Disney","$950,290","5/15"
"Cabeza de buda","Videocine","$930,945","9/16"
"The Flock","Videocine","$914,881","1/9"
"The International","Sony","$888,873","3/20"
"El Libro de Piedra","n/a","$874,746","4/17"
"Push","n/a","$837,940","3/20"
"El Traspatio (Backyard)","PPI","$822,960","2/20"
"Sólo quiero caminar","Videocine","$807,908","8/21"
"Doubt","Disney","$805,095","2/20"
"Spread","Gussi","$794,370","9/25"
"Friday the 13th (2009)","Sony","$780,380","2/13"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","Fox","$734,063","10/9"
"Dorothy mills","n/a","$733,229","9/16"
"Transporter 3","Zima","$707,060","2/20"
"500 Days of Summer","Fox","$639,921","10/30"
"Sin Nombre","UPI","$610,225","5/15"
"Amar (2009)","Gussi","$607,678","2/27"
"Halloween II (2009)","Gussi","$602,683","10/30"
"I Love You Man","PPI","$601,354","4/24"
"Julie & Julia","Sony","$594,723","10/23"
"Coco avant Chanel","WB","$588,872","10/9"
"Step Father (2009)","Sony","$586,506","12/11"
"The Argentine (Che: Part One)","Gussi","$576,566","1/16"
"The Wrestler","Corazon","$570,671","2/27"
"Enemigos íntimos","n/a","$564,867","8/7"
"El Ratón Pérez 2","Disney","$563,620","8/14"
"Milk","UPI","$561,611","3/6"
"Dance Flick","PPI","$559,461","9/11"
"Gamer (2009)","n/a","$552,838","10/30"
"Violanchelo (a.k.a. Amor, Dolor y
Viceversa)","Videocine","$542,978","10/30"
"Saw VI","Disney","$542,720","10/23"
"Smother","Videocine","$518,976","7/10"
"Funny People","UPI","$516,752","10/2"
"Quarantine","Sony","$475,528","1/30"
"The Spirit","Sony","$466,180","1/23"
"How to Lose Friends and Alienate People","n/a","$465,825","7/24"
"My Sassy Girl","Videocine","$459,646","2/27"
"Passengers","n/a","$445,522","11/6"
"The Last House on the Left (2009)","UPI","$445,028","5/22"
"The Soloist","UPI","$419,775","9/25"
"The Other Man","n/a","$405,960","10/16"
"Full of It","Videocine","$372,791","8/14"
"New York, I Love You","n/a","$362,806","12/17"
"No-Do","n/a","$344,079","11/19"
"Zack and Miri Make a Porno","Gussi","$341,052","6/5"
"Carriers","Gussi","$337,193","9/16"
"I Hate Valentine's Day","n/a","$335,820","10/9"
"12 Rounds","Fox","$321,345","4/17"
"Role Models","UPI","$316,587","2/20"
"Last Chance Harvey","Gussi","$264,672","3/20"
"Max & Co","Star","$264,648","1/16"
"Sorority Row","n/a","$257,122","9/11"
"Borderland","Videocine","$253,200","4/9"
"Cosas Insignificantes","WB","$251,897","4/17"
"Live!","Gussi","$245,490","8/28"
"RockNRolla","WB","$234,268","1/9"
"It's Alive","Gussi","$224,474","7/17"
"Elegy","Corazon","$216,717","3/13"
"Morenita, el escándalo","Gussi","$214,137","11/27"
"Sex Drive","Corazon","$213,841","1/23"
"Eden Lake","n/a","$191,077","10/16"
"Two Lovers","n/a","$183,649","11/27"
"Fireflies in the Garden","n/a","$181,546","11/13"
"While She Was Out","Gussi","$178,981","6/12"
"Penelope","Gussi","$177,791","1/9"
"The Secret Life of Bees","Fox","$173,055","3/13"
"Rachel Getting Married","Sony","$163,954","3/20"
"Transsiberian","n/a","$163,652","10/2"
"Brüno","Sony","$162,105","11/6"
"Happy-Go-Lucky","n/a","$160,032","6/26"
"Then She Found Me","Videocine","$159,322","5/15"
"In Bruges","Corazon","$155,239","3/20"
"Amelia","Fox","$145,539","11/13"
"Grace Is Gone","Gussi","$142,317","1/23"
"Anamorph","n/a","$133,611","9/16"
"The Informant","WB","$129,290","10/16"
"My Life in Ruins","Gussi","$129,015","11/6"
"Killshot","n/a","$128,081","9/4"
"Purple Violets","n/a","$126,897","2/20"
"Los Cronocrímenes (Timecrimes)","David","$124,152","2/6"
"The Good Night","Videocine","$117,427","1/16"
"Bandslam","n/a","$112,095","8/28"
"Oveja negra","Gussi","$111,996","9/11"
"Blind Dating","Quality","$111,261","2/20"
"Surveillance","n/a","$110,048","4/24"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Alphaville","$107,317","1/9"
"Personal Effects","Gussi","$106,897","5/29"
"Gomorra","n/a","$102,605","7/10"
"The Children of Huang Shi","Gussi","$102,371","4/24"
"Frost/Nixon","UPI","$98,859","2/6"
"Fugitive Pieces","n/a","$96,217","8/7"
"Street Fighter: The Legend of Chun-Li","Gussi","$92,203","5/22"
"Reprise (2006)","n/a","$91,382","7/24"
