" Movie Title"," Distributor"," Gross"," Release"
"Halloween II (2009)","n/a","$12,334","9/4"
"Crossing Over","Sena","$11,964","8/5"
"Funny Games","n/a","$10,930","8/5"
"The Haunting in Connecticut","n/a","$10,775","9/25"
"Gary the Tennis Coach","n/a","$10,215","7/15"
"Unstable Fables: Goldilocks & 3 Bears
Show","n/a","$10,080","6/12"
"Pandorum","n/a","$10,042","11/20"
"Push","n/a","$9,681","4/8"
"The Boy in the Striped Pajamas","Disney","$9,240","3/27"
"Doubt","Samfilm","$8,730","1/30"
"Beyond a Reasonable Doubt","n/a","$8,709","9/11"
"Antichrist","n/a","$7,942","9/28"
"Der Baader-Meinhof Komplex","Samfilm","$7,694","4/3"
"My Life in Ruins","n/a","$7,018","11/13"
"Banlieue 13 - Ultimatum","n/a","$6,900","7/17"
"Coco avant Chanel","n/a","$6,303","11/27"
"The September Issue","n/a","$5,964","9/4"
"Frost/Nixon","n/a","$5,907","2/13"
"Tyson","n/a","$5,837","6/24"
"Choke","Sena","$5,605","4/3"
"Last Chance Harvey","n/a","$5,457","3/13"
"Arn - Tempelriddaren","n/a","$5,211","3/20"
"Bionicle: The Legend Reborn","n/a","$4,883","9/25"
"The Horsemen","n/a","$4,561","11/13"
"Saw VI","n/a","$4,462","12/11"
"More Than a Game","n/a","$3,969","11/6"
"Dragonball Evolution","Fox","$3,935","4/10"
"Extract","n/a","$3,045","12/4"
"Capitalism: A Love Story","n/a","$2,941","10/23"
"Anvil! The Story of Anvil","n/a","$2,652","12/11"
"Extreme Movie","n/a","$2,354","7/29"
"Lesbian Vampire Killers","n/a","$2,302","6/24"
"Elegy","n/a","$1,989","3/13"
"Roman Polanski: Wanted and Desired","n/a","$1,000","10/30"
