" Movie Title","Distributor","Gross","Release"
"Siyah beyaz","Tiglon","$242,743","4/23"
"The Descent: Part 2","Tiglon","$241,530","4/9"
"The Collector","Tiglon","$234,478","6/4"
"When in Rome","UIP","$233,362","4/30"
"My Soul to Take","Pinema","$232,341","10/8"
"[Rec] 2","WB","$232,264","4/16"
"Antichrist","Ozen Film","$227,720","6/11"
"Charlie St. Cloud","UIP","$224,096","9/24"
"The Imaginarium of Doctor Parnassus","UIP","$223,642","4/2"
"Nanny McPhee and The Big Bang","UIP","$221,716","6/11"
"Harbi Define","Cinefilm","$216,324","10/1"
"Leap Year","UIP","$215,541","3/26"
"Dear John","Pinema","$210,063","3/19"
"Centurion","Tiglon","$206,844","10/22"
"The Last Exorcism","Pinema","$202,832","10/29"
"The Last Station","Tiglon","$196,652","5/7"
"En Mutlu Oldugum Yer","WB","$194,429","4/9"
"Vampires Suck","Tiglon","$192,835","11/26"
"L'âge de raison","Tiglon","$192,673","10/22"
"An Education","Tiglon","$191,532","2/19"
"The Men Who Stare at Goats","Tiglon","$191,477","3/19"
"After.Life","Tiglon","$190,592","8/27"
"Bal","Cinefilm","$185,674","4/9"
"Buried","UIP","$185,515","10/8"
"Halloween II (2009)","Tiglon","$182,232","4/23"
"The Crazies","Pinema","$179,848","4/16"
"Deli dumrul kurtlar kuslar aleminde","WB","$176,575","2/26"
"Ev","Pinema","$173,521","6/4"
"Ninja Assassin","WB","$171,934","1/8"
"The Lovely Bones","UIP","$171,571","2/26"
"Frozen","Medyavizyon","$169,613","5/28"
"Arthur et la vengeance de Maltazard","UIP","$168,557","2/19"
"Büsra","UIP","$160,750","3/19"
"Rina","Ozen Film","$160,148","4/9"
"Nene Hatun","Ozen Film","$152,190","10/29"
"Los Abrazos rotos (Broken Embraces)","Chantier","$150,348","1/8"
"Spread","Duka","$140,681","12/31"
"Son istasyon","Pinema","$138,070","4/9"
"Çogunluk (Majority)","Ozen Film","$134,327","10/15"
"Kukuriku Kadin Kralligi","Tiglon","$133,060","12/31"
"Ada: Zombilerin Dugunu","Tiglon","$131,966","1/29"
"The Last Song","UIP","$130,675","6/11"
"The Joneses","Pinema","$127,429","6/25"
"Memleket meselesi","UIP","$126,526","12/31"
"The Box","UIP","$123,825","3/26"
"El secreto de sus ojos","Tiglon","$122,834","4/23"
"Chain Letter","UIP","$118,665","11/12"
"Invictus","WB","$115,686","2/26"
"Kubilay","Medyavizyon","$110,543","10/29"
"Kavsak","Medyavizyon","$110,352","10/1"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle
Blanc-Sec)","UIP","$109,958","9/10"
"Die Tür","Ozen Film","$108,804","8/22"
"Tormented","Tiglon","$107,673","6/25"
"Die Fremde","Ozen Film","$103,347","5/21"
"Takiye: Allah yolunda","Tiglon","$103,104","5/7"
"Min Dit: The Children of Diyarbakir","n/a","$101,327","4/2"
"Whatever Works","Tiglon","$94,650","1/15"
"Le concert (2009)","Tiglon","$93,517","9/17"
"A Single Man","Time Code","$90,862","4/16"
"Mother and Child","Tiglon","$87,085","7/30"
"Zack and Miri Make a Porno","Ozen Film","$85,995","9/17"
"Paramparça","Medyavizyon","$80,238","9/10"
"Wild Target","Ozen Film","$79,553","10/8"
"Kosmos","Tiglon","$78,880","4/16"
"The Spy Next Door","Tiglon","$77,134","4/23"
"Get Him to the Greek","UIP","$76,547","8/6"
"Cheri","Tiglon","$74,757","1/1"
"You Again","UIP","$69,822","11/26"
"Flickan som lekte med elden","Tiglon","$66,596","12/17"
"Anadolu'nun kayip sarkilari","WB","$63,592","3/12"
"The Experiment","Medyavizyon","$62,082","12/31"
"Snarveien","Tiglon","$59,795","8/6"
"Tinker Bell and the Great Fairy Rescue","UIP","$57,366","9/17"
"Bright Star","Tiglon","$56,155","4/30"
"Låt den rätte komma in (Let the Right One In)","Tiglon","$55,953","1/8"
"Precious: Based on the Novel "Push" by Sapphire","Duka","$54,593","3/12"
"Büyük Oyun","WB","$51,955","9/17"
"A Serious Man","Tiglon","$51,228","8/6"
"Hayde Bre","n/a","$46,266","12/31"
"Cliente","Chantier","$45,231","7/2"
"Selvi boylum, al yazmalim (The Girl with the Red
Scarf)","Pinema","$44,769","5/14"
"Uçan melekler","Tiglon","$42,617","11/26"
"Yoga","Tiglon","$42,498","7/2"
"Certified Copy","M39","$41,902","12/31"
"Denizden Gelen","Ozen Film","$41,436","4/16"
"O kul: Hayal bile etme","Ozen Film","$38,749","10/22"
"Away We Go","Chantier","$38,268","3/26"
"Gosa (Death Bell)","Duka","$38,261","7/2"
"Adý Ask Bu Eziyetin","Medyavizyon","$37,507","9/3"
"Crazy Heart","Tiglon","$37,167","3/12"
"The Illusionist (2010)","Chantier","$36,752","10/29"
"Bakjwi (Thirst)","Avsar Film","$33,102","2/19"
"The Young Victoria","Pinema","$30,889","4/16"
"L'Affaire Farewell","Tiglon","$30,406","6/11"
"North Face","Tiglon","$30,268","1/8"
"Off Karadeniz","Medyavizyon","$28,241","6/18"
"Nordwand","Tiglon","$28,217","1/8"
"Chugyeogja (The Chaser)","Tiglon","$28,161","6/4"
"Looking for Eric","Tiglon","$27,734","5/14"
"The White Ribbon","n/a","$27,169","4/30"
"Son Mevsim: Savaklar","Tiglon","$25,035","5/14"
"Amelia","Tiglon","$22,046","8/1"
"Moon","Tiglon","$18,884","3/26"
"Eastern Plays","Tiglon","$18,491","4/9"
"9","Tiglon","$18,467","4/16"
"John Rabe","Tiglon","$18,265","9/3"
"Black Heaven (L' autre monde)","n/a","$16,994","12/17"
"Le hérisson","Tiglon","$16,391","6/4"
"Bes sehir","n/a","$16,329","4/9"
"Kako Si?","Ozen Film","$15,874","10/1"
"J'ai tué ma mère","Mars","$15,456","9/24"
"Eden à l'Ouest","Tiglon","$14,817","6/4"
"Voditel dlya Very (A Driver for Vera)","Duka","$14,294","5/14"
"Kaptan Feza","UIP","$13,688","1/15"
"Köprüdekiler","Ozen Film","$13,243","3/19"
"Tale 52","Tiglon","$12,995","6/18"
"Le refuge","Tiglon","$12,995","7/2"
"Senlikname: Bir Istanbul Masali","Pinema","$12,024","12/17"
"Camino","Medyavizyon","$11,893","9/17"
"Teslimiyet","Ozen Film","$10,709","12/17"
"Inhale","Pinema","$10,635","10/29"
"The Good Heart","Tiglon","$9,148","10/1"
"A Brand New Life","Tiglon","$8,703","7/30"
"Tengri: Blue Heavens","Tiglon","$8,441","5/21"
"Loong Boonmee raleuk chat (Uncle Boonmee Who Can Recall His Past Lives)","Tiglon","$7,797","10/22"
"Ayla","Medyavizyon","$7,592","10/15"
"Pus","Tiglon","$7,356","5/28"
"Bahti kara","Tiglon","$5,601","5/21"
"Goya","Duka","$5,312","5/14"
"Ordinary People (2009)","Tiglon","$4,900","7/16"
"DeUsynlige","Tiglon","$4,587","2/12"
"Mare nero","Belga","$1,624","12/17"
"Joenjoy","Nada","$356","11/26"
