" Movie Title"," Gross"
"Avatar","$12,469,493"
"Ice Age: Dawn of the Dinosaurs","$5,322,866"
"Líbáš jako buh","$5,229,840"
"Harry Potter and the Half Blood Prince","$4,206,138"
"2 Bobule","$2,107,319"
"Angels & Demons","$1,906,993"
"Michael Jackson's This Is It","$1,890,019"
"2012","$1,656,757"
"Inglourious Basterds","$1,573,071"
"G-Force","$1,207,603"
"The Twilight Saga: New Moon","$1,134,196"
"Fly Me to the Moon","$1,030,623"
"Transformers: Revenge of the Fallen","$1,003,509"
"Monsters Vs. Aliens","$988,724"
"Peklo s princeznou","$970,233"
"Slumdog Millionaire","$932,048"
"The Curious Case of Benjamin Button","$852,956"
"Night at the Museum: Battle of the Smithsonian","$817,182"
"Terminator Salvation: The Future Begins","$795,882"
"The Final Destination","$787,101"
"Kawasakiho ruze (Kawasaki's Rose)","$758,329"
"Alvin and the Chipmunks: The Squeakquel","$717,973"
"Cloudy with a Chance of Meatballs","$713,365"
"Hannah Montana The Movie","$698,408"
"Bolt","$665,245"
"Fast and Furious","$628,647"
"A Christmas Carol (2009)","$625,544"
"Burn After Reading","$579,862"
"My Bloody Valentine 3-D","$538,771"
"Star Trek","$516,679"
"Veni, vidi, vici","$501,484"
"Coco avant Chanel","$496,493"
"The Ugly Truth","$491,058"
"3 sezóny v pekle","$489,979"
"Knowing","$483,156"
"Protektor","$467,344"
"Ulovit miliardáre","$464,723"
"District 9","$441,544"
"Jánošík","$440,746"
"Public Enemies","$422,157"
"The Proposal","$418,690"
"Brüno","$410,897"
"The Little Knights","$404,793"
"OceanWorld 3D","$381,023"
"Marley and Me","$351,428"
"The Hangover","$343,235"
"Planet 51","$341,738"
"Valkyrie","$334,020"
"Normal","$310,910"
"Mikulášovy patálie","$308,532"
"The Imaginarium of Doctor Parnassus","$297,847"
"Watchmen","$297,069"
"Il Caso dell'infedele Klára","$292,969"
"Zoufalci","$289,945"
"X-Men Origins: Wolverine","$287,909"
"The Duchess","$286,885"
"Muži v øíji","$279,071"
"Underworld: Rise of the Lycans","$278,926"
"Drag Me to Hell","$275,117"
"Surrogates","$274,223"
"The Tale of Despereaux","$266,986"
"Under the Sea 3D","$259,129"
"Jménem krále","$243,405"
"G.I. Joe","$242,167"
"Changeling","$231,128"
"Bedtime Stories","$230,032"
"Revolutionary Road","$220,128"
"The Princess and the Frog","$219,270"
"Yes Man","$216,251"
"The Reader","$214,604"
"Zemský ráj to na pohled…","$200,676"
"He's Just Not That Into You","$182,972"
"New in Town","$171,367"
"17 Again","$167,038"
"Saw VI","$162,047"
"Los Abrazos rotos (Broken Embraces)","$161,747"
"Couples Retreat","$157,164"
"Law Abiding Citizen","$146,448"
"Transporter 3","$145,538"
"Ghosts of Girlfriends Past","$139,617"
"The Boat That Rocked","$137,158"
"Paranormal Activity","$126,132"
"Gran Torino","$125,218"
"Operace Dunaj","$124,464"
"Duplicity","$121,333"
"The Taking of Pelham One, Two, Three","$119,136"
"The Pink Panther 2","$118,923"
"Samec Male","$113,088"
"Gamer (2009)","$111,430"
"Tma","$110,039"
"Diario de una ninfómana","$109,333"
"State of Play","$107,211"
"Night of the Living Dead 3D","$103,892"
"Friday the 13th (2009)","$95,985"
"Confessions of a Shopaholic","$95,177"
"Seven Pounds","$94,349"
"Zombieland","$90,063"
"The Unborn (2009)","$87,487"
"Arthur and the Revenge of Maltazard","$85,696"
"Dokonalý únik","$85,691"
"The Accidental Husband","$81,955"
"Coraline","$76,105"
"L'ennemi public n° 1","$74,705"
"Puccini's Madame Butterfly","$71,238"
"Julie & Julia","$69,815"
"How to Lose Friends and Alienate People","$69,152"
"Hodinu nevíš","$65,851"
"9","$64,097"
"My Best Friend's Girl","$63,902"
"Astro Boy","$62,669"
"Love Happens","$62,341"
"Two Lovers","$59,657"
"Bride Wars","$57,202"
"The Spirit","$56,284"
"Fighting","$55,577"
"Milk","$51,170"
"The Wrestler","$50,078"
"Away We Go","$47,367"
"Na pude aneb Kdo má dneska narozeniny?","$46,707"
"Hotel for Dogs","$45,801"
"Zack and Miri Make a Porno","$45,159"
"Defiance","$41,903"
"Whip It","$40,700"
"I Love You Man","$39,809"
"My Life in Ruins","$36,877"
"Love and Dance","$35,606"
"The Brothers Bloom","$35,210"
"The Last House on the Left (2009)","$32,304"
"The Time Traveler's Wife","$31,022"
"Chi bi (Red Cliff: Part I)","$30,900"
"The Argentine (Che: Part One)","$29,364"
"Der Baader-Meinhof Komplex","$29,251"
"Vals Im Bashir (Waltz with Bashir)","$28,883"
"U2 3D","$28,522"
"Promeny","$27,672"
"Crank: High Voltage","$26,802"
"Antichrist","$26,080"
"Halloween II (2009)","$25,242"
"City of Ember","$24,407"
"El Paso","$23,530"
"Nedodržený slib","$21,923"
"Neznámé a nezaøazené 2009","$19,788"
"Doubt","$19,439"
"Un homme et son chien","$18,510"
"Bottle Shock","$17,119"
"Pokoj v duši (Quiet in the Soul)","$16,930"
"The Limits of Control","$15,501"
"The Secret of Moonacre","$15,142"
"S.S.D.","$14,205"
"Sex Drive","$11,740"
"Traitor","$11,208"
"Ocas ješterky","$11,169"
"Up","$11,092"
"Frost/Nixon","$10,893"
"Galimatyáš","$9,038"
"Mary and Max","$8,714"
"Il y a longtemps que je t'aime (I've Loved You So Long)","$7,239"
"Fifty Dead Men Walking","$6,960"
"Taking Woodstock","$5,498"
"Well-Paid Walk","$4,965"
"Pamìtnice","$4,961"
"A Film with Me in It","$4,852"
"Bronson","$4,753"
"Foxes (Little Foxes)","$4,583"
"Obcan Havel prikuluje","$4,487"
"Sin Nombre","$4,457"
"J.C.V.D.","$3,443"
"Cold Souls","$2,548"
"Admiral","$2,362"
"Battle in Seattle","$548"
