" Movie Title"," Distributor"," Gross"," Release"
"Der Letzte Zug","Bontonfilm","$33,929","10/11"
"The Good Night","Bontonfilm","$32,751","7/19"
"Dnevnoy dozor (Day Watch)","Bontonfilm","$32,080","9/6"
"Feast of Love","Hollywood","$31,767","10/25"
"Employee of the Month","Blue Sky","$28,626","3/15"
"The Hoax","Bioscop","$28,473","9/13"
"Persepolis","Art Cam","$27,913","11/29"
"The Number 23","WB","$26,717","5/17"
"The Reaping","WB","$26,585","4/26"
"Bobby","Blue Sky","$26,228","2/8"
"Stranger Than Fiction","SPI Int'l","$24,592","4/5"
"Irina Palm","35 Milim","$23,794","8/30"
"Hairspray (2007)","WB","$23,045","8/23"
"Notes on a Scandal","Bontonfilm","$22,845","4/5"
"Kinoautomat: Clovek a jeho dum","n/a","$20,184","5/29"
"Balls of Fury","Blue Sky","$18,694","11/29"
"Terkel i knibe","Falcon","$17,795","5/17"
"Norbit","Bontonfilm","$17,737","4/12"
"Die Fälscher (The Counterfeiters)","35 Milim","$17,726","9/20"
"Inland Empire","SPI Int'l","$17,297","7/12"
"Alpha Dog","Intersonic","$16,253","4/19"
"Blood and Chocolate","Hollywood","$15,745","4/5"
"Interview","CinemArt","$15,526","8/23"
"Zwartboek (Black Book)","35 Milim","$15,183","5/31"
"Direktøren for det hele (Boss of It All)","Art Cam","$15,008","3/29"
"Crash Road","WB","$14,710","11/22"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","Bontonfilm","$14,455","9/13"
"Evening","SPI Int'l","$12,222","9/20"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3 Weeks, 2 Days)","Art Cam","$12,099","10/4"
"Across the Universe","Falcon","$10,169","11/29"
"A Mighty Heart","Bontonfilm","$7,926","10/18"
"Taxidermia","Aerofilms","$7,857","1/11"
"Èerné vánoce","Intersonic","$7,226","3/29"
"Letters from Iwo Jima","WB","$6,470","3/1"
"Breaking and Entering","Falcon","$6,081","1/25"
"Little Children","WB","$5,350","2/22"
"Flags of Our Fathers","WB","$4,328","3/29"
"Sicko","Palace","$4,267","11/1"
"Venus","Bontonfilm","$4,080","8/2"
"Renaissance","Bontonfilm","$3,400","5/10"
"Laitakaupungin valot (Lights in the Dusk)","CinemArt","$3,373","1/4"
"Breakout","Atypfilm","$2,911","10/18"
"Saturno contro","SPI Int'l","$2,422","10/4"
