" Movie Title"," Distributor"," Gross"," Release"
"Jonas Brothers: The 3D Concert Experience","Sunny","$7,073","6/5"
"Enfin veuve","Radivision","$7,065","8/9"
"Frost/Nixon","Prooptiki","$6,976","2/6"
"Kozelat","Borough","$6,668","10/4"
"Cliente","Radivision","$6,493","11/29"
"Milk","n/a","$6,283","4/10"
"Vals Im Bashir (Waltz with Bashir)","Art Fest","$5,687","12/4"
"The Wrestler","Radivision","$5,061","5/15"
"El Greco","Prooptiki","$3,723","1/30"
"Joheunnom nabbeunnom isanghannom (The Good, the Bad, and the Weird)","Radivision","$3,337","10/11"
"Home","Forum Films","$3,081","8/2"
"Midsummer Madness","Art Fest","$2,524","4/3"
"Home (2009)","n/a","$2,316","6/5"
"Guerilla (Che: Part Two)","Alexandra","$1,748","5/8"
"Edinstvenata lyubovna istoriya, koyato Hemingway ne opisa (A Farewell to Hemingway)","BDK","$1,563","3/20"
"Delta","Art Fest","$1,133","4/3"
