" Movie Title"," Gross"
"Pirates of the Caribbean: On Stranger Tides (3D)","$5,218,525"
"Harry Potter and the Deathly Hallows (Part Two)","$4,186,117"
"The Smurfs","$3,614,777"
"The Tourist","$3,202,605"
"Nisos 2: To kynigi tou hamenou thisavrou","$2,868,919"
"Immortals","$2,834,394"
"The Twilight Saga: Breaking Dawn Part 1","$2,822,707"
"Tangled","$2,787,668"
"The Hangover Part II","$2,580,617"
"Fast Five","$2,439,869"
"Puss in Boots","$2,185,137"
"Black Swan","$2,139,722"
"Midnight in Paris","$2,094,162"
"Transformers 3","$2,051,349"
"To tango ton Hristougennon","$1,927,222"
"Mia fora kai ena... moro","$1,912,076"
"Thor","$1,852,788"
"Mission: Impossible - Ghost Protocol","$1,799,109"
"Hereafter","$1,640,551"
"Horrible Bosses","$1,586,709"
"Cars 2","$1,585,871"
"Loufa kai parallagi: Seirines sti steria","$1,573,762"
"Johnny English Reborn","$1,465,789"
"The Rite","$1,437,831"
"Rio","$1,413,944"
"Arthur Christmas","$1,334,966"
"Roda tsanta kai kopana","$1,268,767"
"Red Riding Hood","$1,244,855"
"Kung Fu Panda 2","$1,192,654"
"The Adventures of Tintin","$1,157,922"
"The Ides of March","$1,086,922"
"To eteron imisy","$1,080,124"
"Happy Feet Two","$1,024,845"
"Just Go With It","$959,972"
"Gnomeo and Juliet","$959,844"
"Sanctum (3D)","$940,361"
"X-Men: First Class","$934,931"
"Unknown","$894,495"
"Final Destination 5","$882,628"
"Limitless","$876,360"
"Tower Heist","$843,221"
"True Grit","$824,220"
"Captain America: The First Avenger","$767,589"
"Larry Crowne","$734,285"
"The Adjustment Bureau","$700,551"
"The Three Musketeers (2011)","$691,967"
"Crazy, Stupid, Love.","$680,820"
"Contagion","$676,651"
"Scream 4","$668,999"
"Conan the Barbarian (2011)","$668,616"
"Killer Elite","$654,685"
"The Skin I Live In","$632,520"
"Bad Teacher","$631,052"
"The Mechanic","$605,301"
"Rise of the Planet of the Apes","$602,661"
"The Lion King (in 3D)","$572,030"
"Rango","$553,846"
"One Day","$545,606"
"The Tree of Life","$533,781"
"Battle: Los Angeles","$513,866"
"New Year's Eve","$513,497"
"Drive (2011)","$494,792"
"Super 8","$492,416"
"Green Lantern","$487,470"
"Source Code","$483,327"
"Season of the Witch","$478,452"
"The Artist","$472,218"
"Hanna","$437,680"
"A Dangerous Method","$434,176"
"Friends with Benefits","$427,785"
