" Movie Title"," Gross"
"Transformers 3","$9,705,898"
"King Naresuan: Part Three","$6,790,020"
"Harry Potter and the Deathly Hallows (Part Two)","$6,706,798"
"Fast Five","$4,793,134"
"King Naresuan 4","$4,441,109"
"Ladda Land","$3,877,740"
"Pirates of the Caribbean: On Stranger Tides (3D)","$3,576,731"
"The Twilight Saga: Breaking Dawn Part 1","$3,379,701"
"Mission: Impossible - Ghost Protocol","$3,329,987"
"Sor.Kor.Sor.Sweety (Sweety Movie)","$2,700,307"
"SuckSeed: Huay Khan Thep","$2,600,673"
"Captain America: The First Avenger","$2,484,526"
"X-Men: First Class","$2,435,502"
"30 Kam Lung Jaew","$2,363,012"
"Thor","$2,316,493"
"30+ Single on Sale","$2,310,687"
"Real Steel","$2,296,334"
"Johnny English Reborn","$2,253,727"
"Kung Fu Panda 2","$2,200,837"
"Teng Nong Jeevornbin","$2,177,326"
"Battle: Los Angeles","$1,832,494"
"Final Destination 5","$1,643,296"
"Rise of the Planet of the Apes","$1,613,428"
"I Am Number Four","$1,594,882"
"Love Julinsee (Ruk Man Yai Mak)","$1,515,045"
"Pum Puang (The Moon)","$1,485,095"
"Immortals","$1,480,663"
"Sherlock Holmes: A Game of Shadows","$1,310,802"
"In Time","$1,301,835"
"Wairoon Phanlan (Top Secret)","$1,279,729"
"Green Lantern","$1,279,389"
"The Three Musketeers (2011)","$1,247,502"
"Hor Taew Tak Hake-Kra-Jerng 2 (Oh My Ghosts! 2)","$1,131,346"
"Source Code","$1,026,115"
"Cowboys & Aliens","$1,024,934"
"Cars 2","$965,299"
"The Green Hornet","$942,147"
"Super 8","$906,045"
"Priest","$895,467"
"Puss in Boots","$875,472"
"U-Mong Pha Muang (The Outrage)","$864,782"
"The Hangover Part II","$852,818"
"Tangled","$847,852"
"Hazard (2011)","$828,208"
"Jakkalan","$802,456"
"3D Sex and Zen: Extreme Ecstasy","$799,441"
"Shaolin Temple","$798,116"
"Rio","$790,190"
"Abduction","$755,872"
"Mai Ka Mum","$678,659"
"Fright Night (2011)","$632,754"
"The Smurfs","$614,528"
"Sanctum (3D)","$613,887"
"The Adventures of Tintin","$583,264"
"Hugna Sarakham","$519,297"
"Rango","$518,276"
"Sucker Punch","$506,035"
"Small Rule Ku Naew","$476,383"
"Bangkok Kung Fu","$473,402"
"Conan the Barbarian (2011)","$470,945"
"Bad Teacher","$458,232"
"No Strings Attached","$453,346"
"The Thing (2011)","$448,607"
"Tower Heist","$444,773"
"Lud See Lud","$438,804"
"Panya Raenu","$427,364"
"Megamind","$422,123"
"Burlesque","$421,838"
"Bangkhon Care, Care Bangkhon","$402,358"
"The Unborn Child (Sobdek 2002)","$392,234"
"Beastly","$392,006"
"Colombiana","$383,324"
"Hop","$382,709"
"The Sorcerer and the White Snake","$376,587"
"One Day","$366,551"
"Friends with Benefits","$366,264"
"Dead Bite (Kan Kor Kad)","$360,414"
"The Rite","$347,982"
"Unknown","$341,774"
"Red Riding Hood","$330,464"
"Just Go With It","$330,417"
"Guan yun chang (The Lost Bladesman)","$329,739"
"Khobkhun Tee Rakkan","$326,240"
"The Adjustment Bureau","$317,726"
"Shark Night 3D","$303,398"
"Rak Jad Nak (Love, Not Yet)","$301,114"
"Killer Elite","$287,162"
"The Warrior's Way","$285,154"
"Insidious","$268,510"
"Raktalon On The Beach (Love Summer)","$265,898"
"Contagion","$264,373"
"Little Fockers","$264,216"
"Scream 4","$261,423"
"Happy Feet Two","$258,078"
"Black Swan","$257,272"
"Kon Khon","$255,030"
"New Year's Eve","$231,932"
"Luer Lae (Folk Songs Forever)","$206,868"
"Spy Kids: All the Time in the World","$204,851"
"Gulliver's Travels","$203,886"
"Drive Angry","$203,159"
"Dream House","$193,333"
"Something Borrowed","$182,866"
"Zookeeper","$180,838"
"Trespass (2011)","$180,567"
"Gnomeo and Juliet","$175,652"
"The Eagle","$173,232"
"Worn Done Tae (The Kick)","$172,781"
"Paranormal Activity 3","$168,838"
"Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi","$164,140"
"Faster","$154,424"
"The King's Speech","$153,999"
"The Microchip","$149,087"
"Hanna","$148,406"
"Season of the Witch","$144,945"
"1911","$142,658"
"Horrible Bosses","$142,164"
"Mid Mile Racing Love","$141,348"
"Phantom of the Opera (25th Anniversary)","$134,958"
"Dylan Dog: Dead of Night","$128,795"
"Pearn Mai Kao (August Friends)","$128,165"
"Wu Xia (Dragon)","$113,497"
"Arthur Christmas","$112,041"
"Fontokkhunfah (Headshot)","$111,791"
"The Lincoln Lawyer","$109,116"
"Makae Antarai (Friday Killer)","$108,148"
"Sop-mai-ngeap (Mindfulness and Murder)","$105,838"
"127 Hours","$103,193"
"Nang Phee (The Cinderella)","$101,424"
"From Prada to Nada","$98,805"
"Vanishing on 7th Street","$97,978"
"Don't Be Afraid of the Dark","$95,787"
"The Lion King (in 3D)","$92,407"
"The Fighter","$85,551"
"Mr. Popper's Penguins","$85,538"
"Limitless","$84,903"
"Apollo 18","$82,485"
"Hereafter","$82,377"
"Ironclad","$82,022"
"Larry Crowne","$80,187"
