" Movie Title","Distributor","Gross","Release"
"Brooklyn's Finest","n/a","$9,782","5/19"
"Human Centipede","n/a","$9,632","8/25"
"Whip It!","n/a","$9,207","1/8"
"The Last Exorcism","n/a","$8,965","12/10"
"The Imaginarium of Doctor Parnassus","n/a","$8,331","4/16"
"The Ugly Duckling and Me!","n/a","$8,037","8/6"
"A Prophet (Un prophète)","Sony","$7,977","4/30"
"Með hangandi hendi","n/a","$6,775","10/29"
"Taking Woodstock","n/a","$6,274","1/1"
"Harry Brown","n/a","$5,530","1/15"
"The Joneses","n/a","$5,279","12/3"
"Where the Wild Things Are","WB","$4,729","1/29"
"Agora (Mists of Time)","n/a","$4,498","11/26"
"An Education","n/a","$4,238","2/5"
"Enter the Void","n/a","$3,786","10/8"
"Earth (2007)","n/a","$3,654","3/26"
"Oceans","n/a","$3,408","5/26"
"Invictus","WB","$2,198","2/19"
"Greenberg","n/a","$1,880","10/15"
"Leap Year","n/a","$1,843","2/26"
"Stone","n/a","$1,540","11/5"
"The Kids Are All Right","n/a","$1,445","10/29"
"R (2010)","n/a","$1,280","10/4"
"The White Ribbon","n/a","$795","4/23"
"The Killer Inside Me","n/a","$476","12/17"
"Freakonomics","n/a","$454","11/12"
"Nowhere Boy","n/a","$411","4/16"
"The Fantastic Mr. Fox","Fox","$230","4/16"
"Catfish","n/a","$186","11/12"
"Armadillo","n/a","$154","11/12"
