" Movie Title"," Distributor"," Gross"," Release"
"The Love Guru",,"$194,896","8/28"
"Kuchisake-onna",,"$189,257","5/1"
"Yat kor ho ba ba (Run Papa Run)",,"$187,825","4/24"
"Rule Number One",,"$183,191","3/13"
"21",,"$176,057","8/7"
"The Children of Huang Shi",,"$174,015","4/10"
"Shôrin shôjo (Shaolin Girl)",,"$173,090","8/7"
"Sex and the City",,"$169,088","7/24"
"Definitely, Maybe",,"$167,407","4/10"
"Halloween (2007)",,"$164,103","9/11"
"Kala malam bulan mengambang",,"$161,789","1/10"
"George A. Romero's Diary of the Dead",,"$158,158","12/25"
"American Gangster",,"$156,466","1/10"
"Star Wars: The Clone Wars",,"$155,761","8/14"
"Over Her Dead Body",,"$155,356","4/17"
"Jing wu men (Kung Fu Hip Hop)",,"$152,569","7/24"
"Yaaradi Nee Mohini",,"$150,649","4/3"
"Noi yee sil nui (La Lingerie)",,"$143,068","8/14"
"Wushu",,"$142,742","11/20"
"My Best Friend's Girl",,"$139,703","10/23"
"Muniyandi Vilangiyal Moonramandu",,"$138,570","7/3"
"40 hari bangkitnya pocong",,"$138,548","5/1"
"Saanthosh Subramaniyam",,"$138,367","4/10"
"Tipu kanan tipu kiri",,"$138,239","10/16"
"Sam hoi tsam yan (Missing)",,"$131,620","6/12"
"Mo hup leung juk (Butterfly Lovers)",,"$130,825","10/9"
"Vampire Fancies You",,"$127,297","10/30"
"Duo shuai (Fatal Move)",,"$122,403","3/6"
"The Beast Stalker",,"$119,389","11/27"
"Fool's Gold",,"$118,926","4/24"
"Akhirat",,"$117,795","3/20"
"G.P. 506",,"$116,525","11/13"
"Wild Child",,"$116,506","12/4"
"Dhurai",,"$114,041","10/2"
"Rab Ne Bana Di Jodi",,"$113,194","12/11"
"See prang",,"$111,094","8/14"
"Kaalai",,"$108,819","1/17"
"Igor",,"$107,399","11/20"
"Deception (2008)",,"$101,487","9/4"
"Drillbit Taylor",,"$100,936","5/15"
"Doo Saramida (Someone Behind You)",,"$96,539","5/29"
"Awake",,"$94,645","3/27"
"El Orfanato (The Orphanage)",,"$94,366","5/29"
"The Mist",,"$93,809","2/28"
"P2",,"$93,728","1/31"
"Mad Money",,"$91,576","1/17"
"The Strangers",,"$88,687","8/21"
"Pulau hantu",,"$84,332","1/17"
