" Movie Title","Distributor","Gross","Release"
"I Love You, Phillip Morris","Pioneer","$85,853","3/24"
"Up in the Air","UIP","$81,875","3/3"
"Yip Man 2: Chung si chuen kei","n/a","$79,759","8/18"
"Invictus","WB","$78,787","2/17"
"Possession (2009)","Pioneer","$78,149","4/3"
"After.Life","Pioneer","$77,920","9/22"
"Emir","n/a","$67,048","6/9"
"Case 39","UIP","$66,838","2/3"
"The Road","Pioneer","$64,708","3/3"
"Cloudy with a Chance of Meatballs","Sony","$61,588","1/27"
"Splice","Pioneer","$59,603","8/18"
"Ha phraeng (Phobia 2)","Pioneer","$58,006","9/15"
"Toy Story in 3D","Disney","$54,766","4/21"
"American Virgin","Pioneer","$50,801","5/19"
"The Imaginarium of Doctor Parnassus","Pioneer","$45,754","1/20"
"Frozen","Pioneer","$44,897","12/15"
"Under the Mountain","Pioneer","$37,320","8/25"
"Infestation","Pioneer","$36,756","2/24"
"The Fighter","Pioneer","$35,240","12/15"
"Hot Tub Time Machine","Pioneer","$33,009","4/14"
"Love Happens","Viva Int.","$31,225","2/10"
"Chloe","Pioneer","$28,742","8/4"
"Where the Wild Things Are","WB","$18,572","2/3"
"Everybody's Fine","Disney","$15,676","4/7"
"Couples Retreat","UIP","$12,982","2/17"
"Crazy Heart","Fox","$4,033","3/3"
