" Movie Title"," Distributor"," Gross"," Release"
"Hall Pass","Warner Bros.","$3,578,037","4/27"
"Le Havre","Pyramide","$3,502,247","12/21"
"The Lady","Europa","$3,404,191","11/30"
"Un heureux événement (A Happy Event)","n/a","$3,374,571","9/28"
"Somewhere","n/a","$3,372,519","1/5"
"L'exercice de l'État","Diaphana","$3,297,032","10/26"
"Immortals","Metropolitan","$3,292,169","11/23"
"Red Riding Hood","Warner Bros.","$2,987,782","4/20"
"On ne choisit pas sa famille (You Don't Choose Your Family)","UPI","$2,959,647","11/9"
"Proie (Prey)","Studio Canal","$2,929,083","4/13"
"127 Hours","n/a","$2,895,060","2/23"
"Johnny English Reborn","Studio Canal","$2,878,851","10/19"
"Big Mommas: Like Father, Like Son","Fox","$2,813,926","3/30"
"Présumé coupable (Guilty)","n/a","$2,808,635","9/7"
"Carnage (2011)","Wild Bunch","$2,795,006","12/7"
"Toutes nos envies (All Our Desires)","n/a","$2,568,462","11/9"
"Honey 2","UPI","$2,531,997","7/20"
"Last Night","n/a","$2,386,504","2/16"
"Switch (2011)","n/a","$2,312,076","7/6"
"Just Go With It","Sony","$2,295,207","3/23"
"Shame","n/a","$2,290,991","12/7"
"The Fighter","Metropolitan","$2,290,863","3/9"
"Blitz","Metropolitan","$2,285,469","6/22"
"Melancholia","n/a","$2,257,374","8/10"
"Sanctum (3D)","Metropolitan","$2,214,350","2/23"
"The Lincoln Lawyer","Metropolitan","$2,213,692","5/25"
"Drive Angry","Metropolitan","$2,200,002","3/23"
"Conan the Barbarian (2011)","Metropolitan","$2,190,530","8/17"
"One Day","n/a","$2,188,072","8/24"
"Priest","Sony","$2,166,664","5/11"
"Yogi Bear","Warner Bros.","$2,153,788","2/9"
"Dream House","Warner Bros.","$2,149,819","10/5"
"The Eagle","Metropolitan","$2,123,408","5/4"
"Killer Elite","UGC","$2,075,988","10/26"
"Et maintenant, on va où? (Where Do We Go Now?)","n/a","$1,992,334","9/14"
"Morning Glory","PPI","$1,962,035","4/6"
"Et soudain tout le monde me manque","UGC","$1,940,056","4/20"
"I Don't Know How She Does It","n/a","$1,885,418","9/21"
"Mon père est femme de ménage","n/a","$1,856,973","4/13"
"Low Cost","Wild Bunch","$1,830,184","6/8"
"The Mechanic","Metropolitan","$1,762,203","4/6"
"Black Gold (2011)","Warner Bros.","$1,684,675","11/23"
"Les contes de la nuit","Studio Canal","$1,670,763","7/20"
"Forces spéciales","Studio Canal","$1,664,584","11/2"
"Shark Night 3D","Metropolitan","$1,613,407","9/21"
"R.I.F. (Recherche dans l'Intérêt des Familles)","Studio Canal","$1,607,577","8/31"
"Poulet aux prunes (Chicken with Plums)","n/a","$1,576,326","10/26"
"Dolphin Tale","Warner Bros.","$1,552,040","11/2"
"Des vents contraires","UPI","$1,546,221","12/14"
"Le Skylab","n/a","$1,538,766","10/5"
"Fright Night (2011)","Disney","$1,509,073","9/14"
"Les bien-aimés","n/a","$1,499,518","8/24"
"Les yeux de sa mère","n/a","$1,497,028","3/23"
"Itinéraire bis","n/a","$1,389,978","8/3"
"Zookeeper","Sony","$1,376,891","8/17"
"Warrior","Metropolitan","$1,354,588","9/14"
"Le moine","Diaphana","$1,332,999","7/13"
"Small World","n/a","$1,322,940","3/30"
"The Beaver","n/a","$1,304,947","5/25"
"The Prodigies","Warner Bros.","$1,279,882","6/8"
"Les adoptés","Studio Canal","$1,234,278","11/23"
"Beastly","Metropolitan","$1,232,470","7/6"
"Tower Heist","UPI","$1,225,266","11/23"
"What's Your Number?","Fox","$1,184,251","10/5"
"The Debt","UPI","$1,152,807","6/15"
"L'art d'aimer","Pyramide","$1,142,302","11/23"
"L'ordre et la morale (Rebellion)","UGC","$1,120,522","11/16"
"Une pure affaire (Borderline)","Bac","$1,113,104","3/2"
"Impardonnables","UGC","$1,099,385","8/17"
"The Company Men","n/a","$1,096,948","3/30"
"Made in Dagenham","n/a","$1,081,716","3/9"
"London Boulevard","Metropolitan","$1,075,397","6/8"
