" Movie Title"," Gross"
"Harry Potter and the Order of the Phoenix","$782,904"
"Shrek the Third","$749,654"
"The Simpsons Movie","$645,364"
"Pirates of the Caribbean: At World's End","$545,918"
"Vratné lahve","$418,965"
"Ratatouille","$389,438"
"Obsluhoval jsem anglického krále (I Served the King of England)","$274,582"
"The Golden Compass","$236,028"
"300","$211,441"
"Spider-Man 3","$200,068"
"Perfume - The Story of a Murderer","$194,156"
"Mr. Bean's Holiday","$171,838"
"Deja Vu","$170,077"
"Night at the Museum","$168,690"
"Ocean's Thirteen","$163,944"
"Transformers","$159,008"
"Bee Movie","$155,473"
"Bridge to Terabithia","$149,334"
"Alien vs. Predator - Requiem","$132,690"
"Live Free or Die Hard","$128,635"
"Surf's Up","$127,774"
"Roming","$126,055"
"Beowulf","$121,689"
"Polocas rozpadu","$117,530"
"The Heartbreak Kid","$108,679"
"Apocalypto","$104,490"
"Knocked Up","$103,159"
"1408","$95,590"
"La Môme (La Vie en Rose)","$94,546"
"Stardust","$88,060"
"The Bourne Ultimatum","$87,989"
"Hitman","$83,155"
"Blood Diamond","$82,913"
"The Ugly Duckling and Me!","$76,111"
"Resident Evil: Extinction","$75,393"
"Taxi 4","$74,242"
"Because I Said So","$67,483"
"Elizabeth: The Golden Age","$67,180"
"Wild Hogs","$66,465"
"Ghost Rider","$65,872"
"Hannibal Rising","$63,016"
"Meet the Robinsons","$58,899"
"The Queen","$58,486"
"The Last Legion","$58,484"
"Music and Lyrics","$56,979"
"Rush Hour 3","$53,488"
"Saw III","$46,989"
"The Kingdom","$45,935"
"Alpha Dog","$45,613"
"I Now Pronounce You Chuck and Larry","$44,864"
"Babel","$44,697"
"Just Friends","$43,518"
"Perfect Stranger","$42,546"
"You, Me and Dupree","$41,851"
"The Messengers","$41,330"
"School for Scoundrels","$39,969"
"Next","$38,895"
"Fracture","$38,715"
"The Good Shepherd","$38,302"
"Shoot 'Em Up","$36,805"
"Superbad","$35,977"
"Arthur et les Minimoys (Arthur and the Invisibles)","$35,829"
"Tepuy - Cetsa do hlbin zeme","$35,170"
"Sunshine","$33,201"
"Rocky Balboa","$32,939"
"No Reservations","$32,346"
"William Shakespeare's The Merchant of Venice","$31,318"
"Evan Almighty","$31,060"
"Premonition","$30,934"
"Goya's Ghosts","$30,768"
"Zodiac","$29,817"
"The Reaping","$29,237"
"Tajnosti","$29,130"
"TMNT","$28,397"
"My Super Ex-Girlfriend","$28,310"
"Smokin' Aces","$27,488"
"Grindhouse: Death Proof","$27,295"
"The Brave One","$26,820"
"Shark Bait (a.k.a. The Reef)","$26,524"
"Shooter","$26,505"
"The Grudge 2","$25,074"
"The Prestige","$24,192"
"Hairspray (2007)","$24,031"
"The Hills Have Eyes 2","$23,806"
"Lions for Lambs","$23,366"
"Bestiar","$23,248"
"Breaking and Entering","$23,003"
"Mr. Brooks","$22,750"
"The Pursuit of Happyness","$22,490"
"The Invisible","$22,239"
"Rendition","$21,583"
"The Invasion","$21,550"
"The Number 23","$21,307"
"The Seeker: The Dark Is Rising","$21,125"
"Disturbia","$19,064"
"Fantastic Four: Rise of the Silver Surfer","$18,761"
"Dreamgirls","$18,504"
"An American Haunting","$18,221"
"Black Christmas (2006)","$18,102"
"Norbit","$17,967"
"Návrat bocianov","$17,423"
"Flyboys","$17,184"
"Dnevnoy dozor (Day Watch)","$16,542"
"Grindhouse: Planet Terror","$14,622"
"Open Water 2: Adrift","$13,851"
"Pathfinder: Legend of the Ghost Warrior","$13,734"
"Little Children","$13,291"
"Hot Fuzz","$12,894"
"Charlotte's Web","$12,777"
"Letters from Iwo Jima","$12,550"
"Hostel Part II","$11,617"
"Becoming Jane","$11,206"
"Little Miss Sunshine","$9,685"
"The Good Night","$9,585"
"Hezké chvilky bez záruky","$9,422"
"Copying Beethoven","$9,239"
"A Mighty Heart","$9,080"
"Stranger Than Fiction","$8,905"
"Blood and Chocolate","$8,767"
"The Last King of Scotland","$7,803"
"Das Leben der Anderen (The Lives of Others)","$7,421"
"Employee of the Month","$7,217"
"Inland Empire","$7,166"
"Kvaska","$7,009"
"Taxidermia","$6,963"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","$6,906"
"Miss Potter","$6,895"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","$6,880"
"Die Fälscher (The Counterfeiters)","$6,875"
"Flags of Our Fathers","$6,794"
"The Fountain","$6,675"
"Factory Girl","$5,860"
"Grandhotel","$5,840"
"Het Schnitzelparadijs","$5,813"
"Across the Universe","$5,097"
"Epic Movie","$5,046"
"Bobby","$4,440"
"Maharal - tajemstvi talismanu","$4,134"
"The Proposition","$3,828"
"The Painted Veil","$3,815"
"Shi gan (Time)","$3,666"
"The Assassination of Jesse James by the Coward Robert Ford","$3,636"
"Wholetrain","$3,463"
"The Science of Sleep","$3,329"
"Knallhart","$3,287"
"Breakout","$2,870"
"Zwartboek (Black Book)","$2,851"
"First Descent","$2,669"
"Transylvania","$2,340"
"The Lookout","$2,290"
"Chinjeolhan geumjassi (Sympathy for Lady Vengeance)","$2,289"
"Irina Palm","$1,992"
"The Darwin Awards","$1,952"
"Tideland","$1,628"
"Scoop","$1,622"
"Pravidla lži","$1,414"
"The Lost City","$1,014"
"Knjiga rekorda Shutke (Shutka Book of Records)","$879"
"Nouvelle-France","$714"
"A Prairie Home Companion","$440"
"Good Luck Chuck","$1"
