" Movie Title"," Gross"
"Avatar","$2,286,029"
"2012","$1,101,387"
"The Twilight Saga: New Moon","$537,535"
"Sherlock Holmes","$397,088"
"The Curious Case of Benjamin Button","$385,605"
"Harry Potter and the Half Blood Prince","$371,186"
"The Proposal","$295,599"
"A Christmas Carol (2009)","$289,234"
"Transformers: Revenge of the Fallen","$286,975"
"Yes Man","$273,105"
"Knowing","$264,358"
"Angels & Demons","$263,363"
"Twilight","$250,788"
"Night at the Museum: Battle of the Smithsonian","$248,342"
"Ice Age: Dawn of the Dinosaurs","$248,319"
"Fast and Furious","$243,650"
"The Final Destination","$241,454"
"X-Men Origins: Wolverine","$209,143"
"The Ugly Truth","$206,681"
"The Hangover","$182,942"
"Valkyrie","$172,805"
"Taken","$164,076"
"Alvin and the Chipmunks: The Squeakquel","$150,925"
"Inglourious Basterds","$145,799"
"The Pink Panther 2","$145,228"
"Up","$134,983"
"Marley and Me","$134,871"
"Bride Wars","$134,437"
"Public Enemies","$133,686"
"House (2008)","$130,953"
"Surrogates","$130,897"
"Orphan","$119,269"
"The Unborn (2009)","$110,822"
"The Taking of Pelham One, Two, Three","$110,031"
"G.I. Joe","$102,586"
"Couples Retreat","$98,269"
"Case 39","$94,084"
"Watchmen","$90,697"
"State of Play","$86,835"
"Underworld: Rise of the Lycans","$84,621"
"Duplicity","$81,989"
"The Uninvited","$81,705"
"The Princess and the Frog","$78,838"
"Paul Blart: Mall Cop","$77,578"
"12 Rounds","$76,607"
"Gamer (2009)","$72,864"
"Push","$71,981"
"Revolutionary Road","$70,278"
"Hannah Montana The Movie","$67,815"
"Imagine That","$64,548"
"Seven Pounds","$58,645"
"Michael Jackson's This Is It","$58,350"
"Monsters Vs. Aliens","$57,227"
"Friday the 13th (2009)","$56,495"
"G-Force","$54,162"
"Quarantine","$53,566"
"Halloween II (2009)","$49,397"
"Love Happens","$49,301"
"Changeling","$48,273"
"Outlander","$47,811"
"Crossing Over","$46,417"
"Funny People","$43,948"
"Cloudy with a Chance of Meatballs","$43,779"
"Confessions of a Shopaholic","$43,321"
"The International","$42,721"
"Jennifer's Body","$42,202"
"Arn - Tempelriddaren","$42,104"
"Cirque du Freak: The Vampire's Assistant","$42,000"
"Management","$40,535"
"Transporter 3","$40,393"
"Sorority Row","$38,700"
"Obsessed","$37,026"
"Land of the Lost","$35,595"
"The Tale of Despereaux","$35,574"
"Star Trek","$35,420"
"Hotel for Dogs","$31,036"
"Chi bi (Red Cliff: Part I)","$28,670"
"Whiteout","$27,966"
"I Hate Valentine's Day","$27,718"
"Gran Torino","$26,362"
"Terminator Salvation: The Future Begins","$26,141"
"I Love You Man","$25,780"
"Race to Witch Mountain","$24,629"
"It's Alive","$23,936"
"The Other Man","$21,369"
"Slaughter","$20,957"
"Step Father (2009)","$20,563"
"Journey to the Center of the Earth","$17,481"
"Coraline","$17,051"
"Dragonball Evolution","$16,712"
"Role Models","$15,784"
"The Brøken","$15,327"
"Smother","$13,459"
"Aliens in the Attic","$9,379"
"Killshot","$8,325"
"Dance Flick","$8,105"
"City of Ember","$7,946"
"Blood: The Last Vampire","$5,915"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$5,232"
"Igor","$1,410"
"Astérix aux jeux olympiques","$510"
