" Movie Title"," Distributor"," Gross"," Release"
"The Nanny Diaries","Panasia","$391,195","9/26"
"WAR","Panasia","$349,304","9/13"
"30 Days of Night","n/a","$348,888","11/29"
"Tim sum fun si wong (Super Fans)","Newport","$348,427","4/5"
"The Kingdom","EDKO","$336,815","11/22"
"Jeuk sing 3 gi ji mor saam bak faan (Kung Fu Mahjong 3: The Final Duel)","MVP","$322,759","1/18"
"Norbit","Intercontinental","$321,701","6/7"
"Atonement","EDKO","$317,816","12/27"
"Nana 2","Golden Scene","$316,162","1/4"
"No Reservations","WB","$315,455","10/11"
"Epic Movie","Fox","$312,436","4/19"
"Gong tau","Newport","$295,326","5/10"
"Bong ga (Kidnap)","Gala","$294,148","6/14"
"Shooter","Intercontinental","$292,252","4/19"
"The Brave One","WB","$291,708","9/20"
"Disturbia","Intercontinental","$282,000","8/30"
"Flags of Our Fathers","WB","$274,695","1/11"
"Amazing Grace","Golden Scene","$274,465","10/25"
"Dan sun bo lok (Single Blog)","Newport","$272,223","5/31"
"Hannibal Rising","Intercontinental","$262,231","3/15"
"Hup yeu ching yan (Contract Lover)","Newport","$258,770","8/30"
"Dei yuk dai sup gau tsang (Naraka 19)","Gala","$250,138","9/6"
"Underdog","Disney","$249,287","9/20"
"Limit of Love: Umizaru","Intercontinental","$233,101","5/10"
"Feast","n/a","$225,140","2/1"
"Hors de prix (Priceless)","Pandasia","$224,592","5/10"
"Primeval","Intercontinental","$223,219","3/22"
"Dreamgirls","Intercontinental","$223,165","3/1"
"Bullet & Brain","Newport","$220,284","11/15"
"Zodiac","WB","$218,297","6/21"
"Doraemon: Nobita no kyôryû (2006)","Universe","$216,864","7/26"
"Nui yan boon sik (Wonder Woman)","Lark","$216,318","7/5"
"Grindhouse: Planet Terror","Panasia","$215,485","7/5"
"Baohulu de mimi (The Secret of the Magic Gourd)","BVI","$214,033","8/16"
"The Lady Iron Chef","Jing's","$213,067","3/8"
"Michael Clayton","n/a","$210,145","10/11"
"Fracture","EDKO","$209,612","5/10"
"Maeumi... (Hearty Paws)","Panasia","$204,182","8/30"
"Happily N'Ever After","LFDL","$192,147","4/5"
"Yi ma de hou xian dai sheng huo (The Postmodern Life of My Aunt)","Golden Scene","$183,716","3/8"
"Toki wo kakeru shôjo (The Girl Who Lept Through Time)","Intercontinental","$179,522","8/23"
"El Laberinto del Fauno (Pan's Labyrinth)","EDKO","$179,074","3/15"
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","Fox","$176,065","2/1"
"The Painted Veil","Intercontinental","$166,434","4/19"
"Ye. leung heun (The Pye-Dog)","Golden Scene","$159,503","11/15"
"Next","Golden Scene","$156,667","7/19"
"Letters from Iwo Jima","WB","$153,385","3/1"
"Apocalypto","Fox","$151,967","3/22"
"2 Days in Paris","EDKO","$148,659","6/28"
"Cashback","Golden Scene","$148,350","5/31"
"Saibogujiman kwenchana (I'm a Cyborg, But That's OK)","Golden Scene","$148,309","3/22"
"Das Leben der Anderen (The Lives of Others)","EDKO","$147,453","2/1"
"Premonition","Panasia","$140,460","5/31"
"Taiyo no uta (Midnight Sun)","Lark","$138,336","1/25"
"Bridge to Terabithia","Golden Scene","$135,786","5/31"
"Marie Antoinette","Sony","$135,570","1/18"
"Hau mo chu (The Haunted School)","FS Film","$134,866","3/15"
"Arthur et les Minimoys (Arthur and the Invisibles)","Intercontinental","$123,859","4/5"
"Ming Ming","Emperor","$121,444","4/26"
"Tian tang kou (Blood Brothers)","Golden Scene","$120,373","8/23"
"Because I Said So","Panasia","$118,288","3/29"
"The Hitcher (2007)","Panasia","$117,987","3/29"
"Miss Potter","Golden Scene","$115,738","4/19"
"Nada sô sô","EDKO","$113,706","3/8"
"Prey (2007)","Panasia","$111,890","4/12"
"Becoming Jane","Golden Scene","$107,700","10/18"
"Surf's Up","Sony","$105,904","8/2"
"Zwartboek (Black Book)","Golden Scene","$97,887","4/26"
"Feast of Love","Deltamac","$97,450","12/6"
"Wedding Daze","Panasia","$96,961","11/8"
"Breaking and Entering","Intercontinental","$93,226","2/1"
"Knocked Up","EDKO","$91,219","10/18"
"Shoot 'Em Up","Panasia","$90,936","11/1"
"The Flock","Golden Scene","$90,927","11/29"
"Hatsukoi no yuki: Virgin Snow","Intercontinental","$89,388","11/29"
"Persepolis","EDKO","$86,858","12/13"
"Sing kung chok tse sup yut tam (Whispers and Moans)","Panasia","$86,463","5/17"
"La Môme (La Vie en Rose)","Golden Scene","$81,966","8/30"
"Halloween (2007)","Panasia","$75,645","10/25"
"The Last Mimzy","Intercontinental","$75,434","9/6"
"Tada, kimi wo aishiteru (Heavenly Forest)","Golden Scene","$73,357","9/6"
"Eastern Promises","Panasia","$71,052","11/15"
"Sparkling Red Star","n/a","$69,247","10/25"
"Dororo","Golden Scene","$69,116","3/15"
"Sing see (Dancing Lion)","Gala","$68,862","4/26"
"Sheng xia guang nian (Eternal Summer)","EDKO","$67,960","1/25"
"Conversations with God","EDKO","$66,266","4/12"
"Evening","Panasia","$64,602","9/6"
"The Return","Panasia","$63,603","1/18"
"Wild Hogs","BVI","$62,523","6/21"
"Grindhouse: Death Proof","Panasia","$62,237","7/19"
"Silk","Intercontinental","$60,370","11/1"
"Captivity","Deltamac","$54,488","8/30"
"Tai yang zhao chang sheng qi (The Sun Also Rises)","Emperor","$50,276","9/20"
"Bushi no ichibun (Love and Honor)","n/a","$47,861","3/29"
"Meitantei Conan: Konpeki no hitsugi (Detective Conan: Jolly Roger in the Deep Azure) (2007)","n/a","$44,231","10/18"
"Zhan. gu (The Drummer)","Gala","$43,484","10/11"
"Apartment 1303","n/a","$39,413","9/6"
"Milyang (Secret Sunshine)","Golden Scene","$37,724","10/11"
"Luo ye gui gen (Getting Home)","Filmko","$36,472","1/25"
"Cheongchun-manhwa (Almost Love)","Lark","$35,452","4/19"
"Summer's Tail","EDKO","$34,530","11/1"
"Mor suit nam (Magic Boy)","Golden Scene","$31,794","11/8"
"Rough","Panasia","$31,752","6/7"
"Death Sentence","n/a","$29,019","10/11"
"Ashita no kioku (Memories of Tomorrow)","Golden Scene","$27,115","4/12"
"Arang","n/a","$26,220","9/6"
"Hula gâru (Hula Girls)","Panasia","$23,868","7/26"
"Aoki Ôkami: chi hate umi tsukiru made (Genghis Khan: To the Ends of the Earth and Sea)","EDKO","$23,738","4/26"
"Tekkon kinkreet","n/a","$23,705","5/31"
"Mang shan (Blind Mountain)","Deltamac","$23,451","10/25"
"Who's Next?","Gala","$21,940","10/25"
"Xin zhong you gui (The Matrimony)","Gala","$21,097","5/17"
"Ping guo (Lost in Beijing)","Gala","$20,516","11/8"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","EDKO","$17,277","10/18"
"The Number 23","Golden Scene","$15,858","8/30"
"Just Follow Law: Wo zai zheng fu bu men de ri zi","Gala","$15,728","5/10"
"Niji no megami (Rainbow Song)","EDKO","$15,477","12/7"
"Sakebi (Retribution)","Lark","$13,655","5/17"
"Wu Qingyuan (The Go Master)","Deltamac","$12,298","5/24"
"Soom (Breath)","Golden Scene","$12,236","11/1"
"Hachimitsu to Clover (Honey & Clover)","n/a","$11,924","3/29"
"Anna & Anna","Gala","$9,661","11/22"
"Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence","Deltamac","$9,533","12/6"
"Vexille","Golden Scene","$8,969","9/27"
"Udon","Golden Scene","$8,212","9/20"
"Byousoku 5 senchimeetoru","n/a","$7,525","9/20"
"Tegami (The Letter)","EDKO","$7,476","4/25"
"Tokyo Friends: The Movie","Golden Scene","$6,954","9/16"
"Renaissance","Lark","$5,000","8/30"
"Wonderful Woman","UVD","$4,005","2/22"
"Kung Fu Fighter","n/a","$3,511","10/11"
"Jopog manura 3 (My Wife Is a Gangster 3)","n/a","$1,813","10/11"
"Brave Story","Lark","$1,641","9/26"
"Gei sun yan (Sweet Revenge)","n/a","$340","5/3"
