" Movie Title"," Gross"
"Avatar","$1,460,086"
"Thick as Thieves","$1,081,542"
"Ice Age: Dawn of the Dinosaurs","$853,027"
"Grilo Feliz E Os Insetos Gigantes","$812,875"
"I Hate Valentine's Day","$743,647"
"2012","$739,891"
"Entre les murs (The Class)","$436,888"
"Garfield's Fun Fest","$408,638"
"I Love You Man","$341,262"
"Urmel voll in Fahrt","$327,790"
"Rachel Getting Married","$312,670"
"Harry Potter and the Half Blood Prince","$303,051"
"Transformers: Revenge of the Fallen","$276,081"
"Alvin and the Chipmunks: The Squeakquel","$271,964"
"G-Force","$246,764"
"Angels & Demons","$239,530"
"Terminator Salvation: The Future Begins","$229,665"
"Up","$228,957"
"The Final Destination","$217,039"
"Surf Adventures 2","$206,620"
"Michael Jackson's This Is It","$195,092"
"Personal Effects","$152,093"
"Night at the Museum: Battle of the Smithsonian","$150,284"
"X-Men Origins: Wolverine","$147,666"
"Crossing Over","$134,985"
"Cloudy with a Chance of Meatballs","$132,893"
"A Christmas Carol (2009)","$127,367"
"The Visitor","$119,343"
"Monsters Vs. Aliens","$115,993"
"The Curious Case of Benjamin Button","$113,052"
"Slumdog Millionaire","$111,240"
"Race to Witch Mountain","$111,046"
"Defiance","$110,242"
"Yes Man","$107,385"
"My Bloody Valentine 3-D","$106,046"
"Zona Sur","$101,558"
"Beverly Hills Chihuahua","$93,433"
"Aliens in the Attic","$87,933"
"Bedtime Stories","$83,516"
"Valkyrie","$82,409"
"Dragonball Evolution","$80,306"
"Synecdoche, New York","$77,643"
"Vals Im Bashir (Waltz with Bashir)","$76,411"
"Marley and Me","$76,282"
"G.I. Joe","$73,621"
"District 9","$73,509"
"Orphan","$73,403"
"Twilight","$71,198"
"The Ugly Truth","$68,849"
"The Taking of Pelham One, Two, Three","$65,851"
"Schreibe mir - Postkarten nach Copacabana","$64,604"
"Bride Wars","$60,262"
"Jennifer's Body","$58,936"
"Ha-Sodot (The Secrets)","$58,280"
"Surrogates","$53,264"
"The Hangover","$52,777"
"Historias De Vino, Singani Y Alcoba","$49,445"
"W.","$48,536"
"Year One","$47,187"
"Paul Blart: Mall Cop","$46,703"
"Katyn","$45,138"
"Seven Pounds","$44,437"
"Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour","$42,246"
"The Accidental Husband","$41,542"
"Tim Burton's The Nightmare Before Christmas in 3-D (2009 re-issue)","$40,492"
"Hotel for Dogs","$40,412"
"Underworld: Rise of the Lycans","$40,237"
"Frozen River","$39,501"
"The Uninvited","$38,553"
"The Proposal","$35,307"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","$34,978"
"Knowing","$33,784"
"Fly Me to the Moon","$33,209"
"Que Paso? (2009)","$33,204"
"Ils (Them)","$32,889"
"George A. Romero's Diary of the Dead","$31,910"
"Whiteout","$31,677"
"El Ascensor","$31,121"
"Star Trek","$30,804"
"The Boy in the Striped Pajamas","$30,545"
"My Sister's Keeper","$30,519"
"Captivity","$29,825"
"The Argentine (Che: Part One)","$29,326"
"17 Again","$26,997"
"Sex Drive","$26,199"
"Ghosts of Girlfriends Past","$24,488"
"The Last House on the Left (2009)","$24,112"
"Fast and Furious","$23,965"
"Inkheart","$23,816"
"Gran Torino","$23,679"
"Hannah Montana The Movie","$23,430"
"Saw V","$23,167"
"Jonas Brothers: The 3D Concert Experience","$22,952"
"Ashes of Time Redux","$22,588"
"Rojo Amarillo Verde","$22,487"
"Confessions of a Shopaholic","$21,559"
"Halloween (2007)","$21,044"
"Donkey Xote","$20,713"
"Watchmen","$20,437"
"Public Enemies","$20,406"
"The Pink Panther 2","$20,220"
"Land of the Lost","$20,061"
"Urmel aus dem Eis","$19,886"
"The Tale of Despereaux","$19,664"
"The International","$18,607"
"Imagine That","$18,444"
"The Mist","$16,952"
"He's Just Not That Into You","$16,740"
"Step Father (2009)","$16,524"
"Coraline","$14,982"
"Guerilla (Che: Part Two)","$14,884"
"Over Her Dead Body","$14,675"
"Superhero Movie","$14,354"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","$14,254"
"I Could Never Be Your Woman","$13,347"
"Space Chimps","$12,515"
"Earth (2007)","$12,471"
"The Contract","$12,470"
"The Time Traveler's Wife","$12,138"
"U2 3D","$11,671"
"Actrices","$11,533"
"Inglourious Basterds","$11,381"
"Tropic Thunder","$11,211"
"Prey (2007)","$10,977"
"Friday the 13th (2009)","$10,876"
"Death Sentence","$10,153"
"Nick and Norah's Infinite Playlist","$10,056"
"Duplicity","$9,934"
"The Spirit","$9,912"
"The Unborn (2009)","$9,892"
"Miracle at St. Anna","$9,821"
"Das Leben der Anderen (The Lives of Others)","$9,781"
"August Rush","$9,596"
"WAR","$9,036"
"Doubt","$8,671"
"12 Rounds","$8,668"
"Shorts","$8,343"
"Julie & Julia","$8,105"
"88 Minutes","$8,002"
"FilmeFobia","$7,956"
"Coco avant Chanel","$7,533"
"The Ugly Duckling and Me!","$7,194"
"The Reader","$7,123"
"El Ratón Pérez 2","$6,878"
"Push","$6,516"
"Lassie (2005)","$6,514"
"Wild Child","$6,456"
"Paulo Gracindo - O Bem Amado (Paulo Gracindo - The Beloved)","$6,225"
"Aleksandra","$6,125"
"Changeling","$5,895"
"Role Models","$5,690"
"The Flock","$5,686"
"Righteous Kill","$5,303"
"Death Race","$5,078"
"State of Play","$4,944"
"They Killed Sister Dorothy","$4,726"
"Gray Matters","$4,434"
"Un Diá más","$4,080"
"Si jie (Lust, Caution)","$3,717"
"La Teta asustada","$3,516"
"Lonely Hearts","$3,412"
"Never Back Down","$2,762"
"Seraphim Falls","$2,614"
"Miguel N. El Hombre Detras del Secuestro de Londsdale","$2,506"
"The Women (2008)","$2,347"
"Until Death","$2,315"
"Revolutionary Road","$2,214"
"The Duchess","$2,093"
"Hospital Obrero","$2,037"
"Satanás","$1,972"
"Flyboys","$1,826"
"A Ilha Da Morte (The Island of Death)","$1,773"
