" Movie Title","Distributor","Gross","Release"
"Barney's Version","n/a","$15,550","11/4"
"Ajami","n/a","$14,206","5/27"
"I Love You, Phillip Morris","n/a","$14,120","6/3"
"Le nom des gens (The Names of Love)","n/a","$14,077","11/11"
"Rabbit Hole","n/a","$14,044","9/2"
"The Adjustment Bureau","UPI","$13,939","8/5"
"Glee The 3D Concert Movie","Fox","$13,766","10/7"
"Anonymous","Sony","$13,622","12/30"
"Colombiana","Sony","$13,461","11/25"
"The Whistleblower","n/a","$13,373","11/11"
"Winnie the Pooh","Disney","$12,779","4/15"
"Apollo 18","n/a","$12,585","10/21"
"Come Undone (2010)","n/a","$12,033","6/10"
"Fright Night (2011)","Disney","$11,734","10/14"
"The Last Exorcism","n/a","$11,510","4/1"
"30 Minutes or Less","Sony","$11,480","11/11"
"Blue Valentine","n/a","$11,258","9/2"
"Easy A","Sony","$11,198","1/14"
"Noodle","n/a","$11,083","9/30"
"I Spit on Your Grave","n/a","$9,925","4/15"
"The Beaver","n/a","$9,750","7/29"
"Last Night","n/a","$9,491","12/16"
"Por el camino","n/a","$8,412","6/3"
"Skyline","n/a","$7,880","1/28"
"Güelcom","n/a","$7,250","12/9"
"La Petite Jerusalem","n/a","$6,890","5/27"
"Aniceto","n/a","$6,658","3/4"
"Hermanitos Del Fin Del Mundo","Disney","$6,653","9/16"
"The Human Resources Manager","n/a","$6,579","8/26"
"Conviction","n/a","$6,052","12/9"
"El Ultimo Carnaval","n/a","$5,405","5/13"
"African Cats","Disney","$5,205","5/6"
"Secretariat","Disney","$4,814","1/28"
"Sucker Punch","WB","$4,773","4/8"
"Paul","UPI","$4,758","12/16"
"El Barrio De Los Judios","n/a","$4,674","8/19"
"Balada triste de trompeta (The Last Circus)","n/a","$4,466","10/28"
"El gato desaparece","Disney","$4,279","11/18"
"Grbavica: The Land of My Dreams","n/a","$4,044","1/28"
"Dorian Gray","n/a","$3,912","6/29"
"The Greatest (2010)","n/a","$3,853","8/5"
"Charlie St. Cloud","UPI","$3,802","1/1"
"La última cima","n/a","$3,787","12/2"
"Haarautuvan rakkauden talo (The House of Branching Love)","n/a","$3,260","12/23"
"Un lugar lejano (A Distant Place)","n/a","$3,107","5/13"
"Marti, dupa craciun (Tuesday, After
Christmas)","n/a","$2,999","12/30"
"Back to the Future (2010 re-release)","UPI","$2,714","11/18"
"Juan y Eva","n/a","$2,594","12/9"
"Le Père de mes enfants","n/a","$2,279","4/8"
"Senna","UPI","$1,951","11/11"
"Rompecabezas (The Puzzle)","n/a","$1,635","4/1"
"Father of My Children","n/a","$1,552","4/8"
"Lebanon","n/a","$1,443","7/22"
"Carlos","n/a","$1,128","7/6"
"Interview","n/a","$993","9/30"
"Det enda rationella","n/a","$421","9/23"
