" Movie Title","Distributor","Gross","Release"
"Tokumei kakarichô Tadano Hitoshi: Saigo no gekijôban (Mr. Tadano's Secret Mission: From Japan with
Love)","Shochiku","$4,383,777","12/6"
"Ichi","WB","$4,382,279","10/25"
"Charlie Wilson's War","Toho-Towa","$4,350,754","5/17"
"Nim's Island","Herald","$4,318,459","9/6"
"Suwîto rein: Shinigami no seido (Accuracy of Death)","Warner Bros.","$4,313,761","3/22"
"My Blueberry Nights","Asmik Ace","$4,290,207","3/22"
"Nights in Rodanthe","WB","$4,200,000","9/27"
"Mr. Bean's Holiday","Toho-Towa","$4,132,725","1/19"
"21","Sony","$4,062,170","5/31"
"Next","GAGA","$4,057,121","4/26"
"Nishi no majo ga shinda","Asmik Ace","$3,914,606","6/21"
"The Other Boleyn Girl","Broadmedia","$3,631,190","10/25"
"Speed Racer","WB","$3,576,060","7/5"
"27 Dresses","Fox","$3,481,655","5/31"
"Riaru onigokko","Phantom","$3,475,278","2/2"
"Tsuribaka nisshi 19","Shochiku","$3,413,323","10/25"
"Ginmaku ban Sushi ôji!: Nyûyôku e iku","WB","$3,381,949","4/19"
"The Mist","Broadmedia","$3,355,677","5/10"
"No Country for Old Men","PPI","$3,316,927","3/15"
"Mr. Magorium's Wonder Emporium","Asmik Ace","$3,230,383","2/16"
"Soreike! Anpanman: Yôsei Rinrin no himitsu","Tokyo","$3,201,824","7/12"
"Gekijô ban Gegege no Kitarô: Nippon bakuretsu","Toei","$3,194,037","12/20"
"Gou-Gou datte neko de aru","Asmik Ace","$3,066,947","9/6"
"The X-Files: I Want to Believe","Fox","$2,967,507","11/7"
"Michael Clayton","Movie Eye","$2,945,969","4/12"
"Blindness","GAGA","$2,942,217","11/22"
"Saw V","Asmik Ace","$2,935,385","11/28"
"Tsukiji uogashi sandaime","Shochiku","$2,872,379","6/7"
"Kids","Toei","$2,769,232","2/2"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","WB","$2,631,287","4/12"
"Silk","Asmik Ace","$2,575,040","1/19"
"Yama no anata","Toho","$2,572,195","5/24"
"Tropic Thunder","PPI","$2,531,473","11/22"
"Death Race","Toho-Towa","$2,431,258","11/29"
"Si jie (Lust, Caution)","Wise","$2,336,681","2/2"
