" Movie Title"," Gross"
"Pirates of the Caribbean: At World's End","$91,119,039"
"Harry Potter and the Order of the Phoenix","$80,564,009"
"Hero (2007)","$73,109,846"
"Spider-Man 3","$58,320,289"
"Gekijôban Poketto Monsutâ Daiyamondo to Pâru Diaruga Tai Parukia Tai Dâkurai (Pokémon: Diamond and Pearl) (2007)","$42,238,454"
"Always zoku san-chôme no yûhi","$42,235,940"
"I Am Legend","$40,268,674"
"Saiyûki (Monkey Magic)","$36,745,063"
"Koizora (Sky of Love)","$36,306,409"
"Transformers","$34,305,553"
"Ratatouille","$33,371,386"
"Live Free or Die Hard","$32,592,379"
"Night at the Museum","$30,018,767"
"Doraemon: Nobita no shin makai daibôken (Doraemon the Movie: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users) (2007)","$28,671,322"
"Mari To Koinu No Mongatari","$28,620,879"
"Ocean's Thirteen","$27,311,581"
"Dororo","$27,082,688"
"Resident Evil: Extinction","$24,648,673"
"National Treasure: Book of Secrets","$23,942,112"
"The Pursuit of Happyness","$22,680,713"
"Unfair: The Movie","$21,914,005"
"Kurôzu zero (Crows: Episode 0)","$21,867,963"
"Meitantei Conan: Konpeki no hitsugi (Detective Conan: Jolly Roger in the Deep Azure) (2007)","$20,094,670"
"Gegege no Kitarô","$18,836,036"
"Maiko haaaan!!!","$16,745,841"
"Dreamgirls","$16,199,342"
"Marie Antoinette","$15,735,433"
"Evangerion shin gekijôban: Jo (Evangelion: 1.0 You Are (Not) Alone)","$15,343,699"
"The Bourne Ultimatum","$15,197,984"
"Babel","$14,998,633"
"Tôkyô tawâ: Okan to boku to, tokidoki, oton (Tokyo Tower)","$14,901,519"
"Tengoku de kimi ni aetara (Life: Tears in Heaven)","$13,456,147"
"The Departed","$13,139,799"
"300","$13,036,817"
"Shrek the Third","$12,536,926"
"Crayon Shin-chan Vol. 15","$12,465,599"
"Happy Feet","$12,083,119"
"Batterî (Battery)","$12,000,779"
"Masked Rider Den-o","$11,276,171"
"The Holiday","$11,147,769"
"Aoki Ôkami: chi hate umi tsukiru made (Genghis Khan: To the Ends of the Earth and Sea)","$10,842,733"
"Gekijô ban naruto: Shippûden (Naruto Hurricane Chronicles) (2007)","$9,830,039"
"Tsubaki Sanjûrô","$9,712,753"
"Dai-Nipponjin (Big Man Japan)","$9,694,904"
"Alien vs. Predator - Requiem","$9,675,956"
