" Movie Title"," Gross"
"Avatar","$1,825,003"
"Ice Age: Dawn of the Dinosaurs","$1,268,299"
"Valkyrie","$939,999"
"2012","$482,522"
"Couples Retreat","$480,204"
"Angels & Demons","$455,785"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$451,221"
"The Twilight Saga: New Moon","$386,761"
"Brüno","$381,758"
"The Proposal","$369,835"
"Up","$369,387"
"Inglourious Basterds","$363,637"
"Harry Potter and the Half Blood Prince","$351,344"
"Fast and Furious","$334,388"
"Slumdog Millionaire","$320,740"
"The Hangover","$306,873"
"The Ugly Truth","$300,486"
"It's Complicated","$299,517"
"Bolt","$290,295"
"The Final Destination","$283,637"
"Yes Man","$272,349"
"Monsters Vs. Aliens","$218,376"
"Bride Wars","$183,643"
"G-Force","$182,103"
"Planet 51","$179,710"
"The Tale of Despereaux","$172,237"
"Old Dogs","$157,569"
"My Life in Ruins","$155,334"
"Ghosts of Girlfriends Past","$149,357"
"Terminator Salvation: The Future Begins","$144,205"
"I Love You Man","$140,002"
"He's Just Not That Into You","$132,728"
"Night at the Museum: Battle of the Smithsonian","$131,517"
"The Curious Case of Benjamin Button","$129,840"
"Twilight","$128,117"
"Paranormal Activity","$124,623"
"Michael Jackson's This Is It","$123,802"
"Public Enemies","$119,850"
"Marley and Me","$111,014"
"Coco avant Chanel","$109,091"
"Saw VI","$108,583"
"A Christmas Carol (2009)","$99,545"
"17 Again","$99,116"
"Transformers: Revenge of the Fallen","$98,991"
"Garfield's Fun Fest","$96,612"
"Hannah Montana The Movie","$96,163"
"Confessions of a Shopaholic","$89,699"
"My Bloody Valentine 3-D","$87,559"
"Changeling","$83,931"
"Love Happens","$81,650"
"Gran Torino","$81,382"
"Star Trek","$80,117"
"The Reader","$79,637"
"Duplicity","$75,045"
"Orphan","$73,877"
"Revolutionary Road","$72,765"
"X-Men Origins: Wolverine","$72,458"
"Hotel for Dogs","$70,220"
"The Pink Panther 2","$69,859"
"The Unborn (2009)","$67,116"
"Underworld: Rise of the Lycans","$65,147"
"Tose - The Hardest Thing","$64,808"
"Julie & Julia","$64,563"
"RockNRolla","$64,405"
"Drag Me to Hell","$63,637"
"Coraline","$60,658"
"The Taking of Pelham One, Two, Three","$54,170"
"Beverly Hills Chihuahua","$53,738"
"The Box","$49,434"
"The Last House on the Left (2009)","$49,047"
"Surrogates","$46,543"
"Watchmen","$46,397"
"State of Play","$42,425"
"Fighting","$42,367"
"District 9","$42,182"
"Funny People","$41,552"
"Doubt","$39,815"
"Race to Witch Mountain","$39,459"
"Seven Pounds","$39,402"
"The International","$39,243"
"Whiteout","$39,155"
"Zombieland","$37,948"
"Halloween II (2009)","$37,577"
"G.I. Joe","$34,842"
"The Boat That Rocked","$34,647"
"The Time Traveler's Wife","$32,382"
"The Boy in the Striped Pajamas","$29,245"
"Fame (2009)","$28,492"
"Whip It!","$27,217"
"Gola resnica","$25,243"
"Transporter 3","$25,173"
"Pride & Glory","$23,014"
"Knowing","$22,672"
"Taxi 4","$22,447"
"Inkheart","$20,573"
"Capitalism: A Love Story","$17,906"
"Battle for Terra","$17,630"
"Two Lovers","$17,295"
"The Wrestler","$16,970"
"Coco Chanel & Igor Stravinsky","$16,790"
"Milk","$16,382"
"City Island","$16,035"
"Happy-Go-Lucky","$13,202"
"Frost/Nixon","$11,845"
"The Limits of Control","$9,925"
"Turneja (The Tour)","$8,746"
"Ex Drummer","$8,591"
"Traitor","$7,017"
"Za vedno","$6,526"
"Ljubav i drugi zlocini","$4,846"
"Blindness","$4,273"
"Prehod","$2,749"
"Hunger (2008)","$2,569"
"Les Grandes personnes","$1,381"
"Snijeg","$1,127"
"Vals Im Bashir (Waltz with Bashir)","$1,011"
