" Movie Title"," Distributor"," Gross"," Release"
"Perfect Stranger","Filmcompagniet","$148,484","6/22"
"Because I Said So","Filmcompagniet","$146,664","5/11"
"Disturbia","UIP","$141,755","8/3"
"Persepolis","Sandrew","$135,386","10/12"
"Majo no takkyûbin (Kiki's Delivery
Service)","Camera","$127,386","10/12"
"Ghosts of Cite Soleil","Nordisk","$125,285","5/3"
"Breach","Sandrew","$116,746","6/29"
"Alpha Dog","Angel","$111,142","4/13"
"The Hills Have Eyes 2","Filmcompagniet","$108,451","5/11"
"Ekko","Nordisk","$106,318","12/7"
"Hvordan vi slipper af med de andre","Filmfolket","$104,451","1/26"
"Smokin' Aces","UIP","$104,350","2/23"
"This Is England","Camera","$101,129","8/17"
"Little Children","FC","$79,557","2/16"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3 Weeks, 2 Days)","Angel","$79,029","11/16"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","Nordisk","$78,324","8/31"
"Red Road","Camera","$75,902","6/29"
"The Assassination of Jesse James by the Coward Robert Ford","Sandrew","$71,960","11/2"
"Tenacious D in: The Pick of Destiny","Svensk","$69,698","1/26"
"Hot Fuzz","UIP","$68,337","7/20"
"Breaking and Entering","BVI","$64,856","1/5"
"No Reservations","Sandrew","$57,501","9/14"
"La Tourneuse de pages (The Page Turner)","Camera","$53,292","2/9"
"Evening","Scanbox","$51,403","10/12"
"Inland Empire","Camera","$48,882","11/9"
"Uden for kærligheden","Filmcompagniet","$47,184","5/16"
"Ghetto","Filmcompagniet","$47,184","5/18"
"Death at a Funeral","Scanbox","$45,611","9/7"
"The Wind That Shakes the Barley","OFP","$43,491","3/2"
"Venus","Miracle","$41,902","5/25"
"Ten Canoes","Camera","$40,103","11/2"
"Shortbus","Angel","$39,040","3/16"
"The Fountain","Fox","$38,404","4/4"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Camera","$37,877","12/14"
"A Mighty Heart","UIP","$36,820","9/14"
"Reprise (2006)","n/a","$35,648","8/31"
"Factory Girl","Nordisk","$33,499","7/6"
"The Hoax","Nordisk","$33,456","9/7"
"Gwoemul (The Host)","Camera","$30,974","7/27"
"The Messengers","Nordisk","$30,777","7/13"
"Den Ukendte Kvinde","Miracle","$30,713","7/27"
"Premonition","Nordisk","$30,656","8/3"
"2 Days in Paris","Sunrise","$28,451","9/28"
"The Devil's Backbone","Camera","$25,191","7/13"
"Miss Potter","Nordisk","$25,027","7/20"
"The Deer Hunter (1978) (Re)","Miracle","$24,739","2/2"
"Je ne suis pas là pour être aimé","Ost for Paradis","$24,724","8/17"
"Letters from Iwo Jima","Sandrew","$24,106","2/23"
"Sleuth (2007)","Dis./Sony","$23,941","11/30"
"Stranger Than Fiction","n/a","$23,814","1/19"
"Nuovomondo (The Golden Door)","Camera","$21,135","3/23"
"The Monastery: Mr. Vig and the Nun","Svensk","$20,354","9/21"
"Zwartboek (Black Book)","Nordisk","$19,678","7/13"
"Black Snake Moan","UIP","$17,153","6/15"
"Half Nelson","n/a","$16,843","8/10"
"Shi gan (Time)","Camera","$14,484","7/6"
"Jindabyne","Miracle","$11,066","4/13"
"Libero","OFP","$9,558","7/13"
"The Hitcher (2007)","Nordisk","$8,647","6/29"
"Goya's Ghosts","Nordisk","$8,073","6/29"
"Mysterious Skin","Camera","$7,966","6/15"
"Indigènes (Days of Glory)","Ost for Paradis","$6,557","5/11"
"Gridiron Gang","n/a","$6,477","3/16"
"Freedom Writers","n/a","$6,006","5/18"
"Reno 911!: Miami","UIP","$5,244","7/20"
"2:37","Scanbox","$4,732","5/3"
"Water","Sunrise","$4,386","10/5"
"Ils (Them)","Miracle","$3,661","7/13"
"The Last Mimzy","Filmcompagniet","$1,788","6/22"
"Hot Rod","n/a","$1,713","11/23"
