" Movie Title"," Gross"
"Mamma Mia!","$9,812,663"
"Quantum of Solace","$8,856,996"
"Madagascar: Escape 2 Africa","$8,604,006"
"Oorlogswinter","$8,212,584"
"The Dark Knight","$7,220,399"
"The Kite Runner","$7,147,285"
"Indiana Jones and the Kingdom of the Crystal Skull","$6,858,076"
"Kung Fu Panda","$6,526,933"
"Sex and the City","$6,224,150"
"Hancock","$5,110,245"
"Anubis: Het pad der 7 zonden","$4,926,435"
"Australia","$4,508,197"
"Wall-E","$4,266,976"
"What Happens in Vegas","$4,152,404"
"Step Up 2 the Streets","$4,095,786"
"Alvin and the Chipmunks","$4,063,375"
"Bride Flight","$3,466,891"
"Zomerhitte","$3,283,980"
"10,000 B.C.","$3,158,256"
"The Chronicles of Narnia: Prince Caspian","$2,893,758"
"Wit Licht","$2,775,642"
"Alibi","$2,771,501"
"National Treasure: Book of Secrets","$2,763,612"
"The Mummy: Tomb of the Dragon Emperor","$2,762,638"
"High School Musical 3: Senior Year","$2,735,772"
"Radeloos","$2,587,354"
"De Brief voor de koning","$2,512,300"
"Hoe overleef ik mezelf?","$2,487,992"
"Sinterklaas en het Geheim van het Grote Boek","$2,455,690"
"Wanted","$2,327,369"
"Dunya en Desie","$2,173,370"
"The Day the Earth Stood Still (2008)","$2,172,431"
"No Country for Old Men","$2,160,513"
"Jumper","$2,101,089"
"Iron Man","$2,083,016"
"Dr. Seuss' Horton Hears a Who!","$2,041,569"
"27 Dresses","$1,907,343"
"Eagle Eye","$1,878,333"
"Burn After Reading","$1,814,418"
"Wild Child","$1,648,155"
"Cloverfield","$1,643,474"
"Into the Wild","$1,434,924"
"The Happening","$1,433,169"
"The Bucket List","$1,377,573"
"The Incredible Hulk","$1,338,756"
"Bedtime Stories","$1,337,412"
"Twilight","$1,294,203"
"Vicky Cristina Barcelona","$1,262,493"
"My Best Friend's Girl","$1,260,910"
"21","$1,236,048"
"TBS","$1,231,904"
"Get Smart","$1,204,312"
"You Don't Mess with the Zohan","$1,177,817"
"Body of Lies","$1,097,269"
"Il y a longtemps que je t'aime (I've Loved You So Long)","$1,096,304"
"Vantage Point","$1,087,846"
"Saw IV","$1,008,904"
"Taken","$1,003,046"
"Juno","$999,600"
"Meet Dave","$965,265"
"Bangkok Dangerous (2008)","$945,489"
"The Spiderwick Chronicles","$940,386"
"Mirrors","$936,410"
"Tropic Thunder","$926,578"
"The Accidental Husband","$899,718"
"Untraceable","$871,965"
"Max Payne","$849,507"
"Fool's Gold","$813,348"
"The Mist","$792,379"
"Snuf de hond in oorlogstijd","$788,567"
"Sweeney Todd: The Demon Barber of Fleet Street","$757,083"
"Made of Honor","$736,650"
"Street Kings","$733,480"
"Rambo","$730,616"
"Changeling","$712,343"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$708,440"
"Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","$704,794"
"The Strangers","$694,711"
"Hellboy II: The Golden Army","$686,756"
"Morrison krijgt een zusje","$670,833"
"There Will Be Blood","$660,123"
"Four Christmases","$649,706"
"The Eye","$648,811"
"Entre les murs (The Class)","$642,726"
"Astérix aux jeux olympiques","$633,472"
"The Women (2008)","$612,438"
"The Other Boleyn Girl","$602,190"
"Rendition","$592,933"
"Meet the Spartans","$589,514"
"Bienvenue chez les Ch'tis","$567,839"
"Underdog","$552,003"
"Charlie Wilson's War","$546,272"
"RockNRolla","$512,850"
"Space Chimps","$510,815"
"Brideshead Revisited","$488,673"
"Alien vs. Predator - Requiem","$486,790"
"Piet Piraet & Het Zwaard Van Zilverland","$484,913"
"Death Race","$469,805"
"Star Wars: The Clone Wars","$453,913"
"Definitely, Maybe","$449,889"
"The X-Files: I Want to Believe","$442,856"
"Muro: Nalet olsun içimdeki insan sevgisine","$413,901"
"Happy-Go-Lucky","$412,001"
"Babylon A.D.","$404,101"
"Forgetting Sarah Marshall","$389,874"
"In Bruges","$380,234"
"Superhero Movie","$348,886"
"The Water Horse: Legend of the Deep","$346,796"
"The Ruins","$329,672"
"Mio fratello è figlio unico (My Brother Is an Only Child)","$323,482"
"Gone Baby Gone","$317,952"
"Sex Drive","$316,473"
"De Zeven van Daran, de strijd om Pareo Rots","$307,410"
"Disaster Movie","$297,733"
"Over Her Dead Body","$284,545"
"Chasseurs de dragons (Dragon Hunters)","$264,633"
"Doomsday","$253,330"
"Pride & Glory","$242,024"
"A.R.O.G","$240,130"
"The Nanny Diaries","$237,027"
"La Graine et le mulet (The Secret of the Grain)","$228,116"
"Plop en de Kabouterschat","$223,620"
"Der Baader-Meinhof Komplex","$223,516"
"Journey to the Center of the Earth","$208,311"
"The Bank Job","$201,277"
"Hotel op stelten","$199,080"
"Angus, Thongs and Perfect Snogging","$198,952"
"I'm Not There","$196,911"
"Nights in Rodanthe","$196,557"
"Be Kind, Rewind","$194,963"
"Si jie (Lust, Caution)","$189,698"
"Caos calmo (Quiet Chaos)","$186,883"
"The Forbidden Kingdom","$179,890"
"Mongol","$178,998"
"The Hunting Party","$160,533"
"Aanrijding in Moscou (Moscow, Belgium)","$159,857"
"Deception (2008)","$158,271"
"The Darjeeling Limited","$158,212"
"Then She Found Me","$156,443"
"Speed Racer","$152,146"
"How to Lose Friends and Alienate People","$149,085"
"Rab Ne Bana Di Jodi","$135,930"
"All the Boys Love Mandy Lane","$135,850"
"Dostana","$133,529"
"August Rush","$130,809"
"Nim's Island","$124,801"
"Blindness","$119,455"
"Mr. Woodcock","$116,043"
"Dialogue avec mon jardinier","$115,337"
"In the Valley of Elah","$114,202"
"Dan in Real Life","$112,813"
"El Orfanato (The Orphanage)","$111,421"
"La Noche de los girasoles (The Night of the Sunflowers)","$110,862"
"Fly Me to the Moon","$107,333"
"Before the Devil Knows You're Dead","$104,980"
"We Own the Night","$101,456"
"Boy A","$100,621"
"Die Drei Räuber","$99,404"
"Midnight Meat Train","$94,317"
"Tropa de Elite (Elite Squad)","$93,542"
"Osmanli cumhuriyeti","$91,430"
"Elegy","$90,973"
"Reservation Road","$89,876"
"W.","$82,033"
"Drillbit Taylor","$76,251"
"How She Move","$75,304"
"Ghajini","$70,554"
"Funny Games","$66,644"
"Leatherheads","$64,688"
"Shine a Light","$61,465"
"The Children of Huang Shi","$57,611"
"The Love Guru","$57,563"
"Wolke Neun","$53,115"
"Love in the Time of Cholera","$53,096"
"Things We Lost in the Fire","$52,014"
"Margot at the Wedding","$51,540"
"Kirschblüten - Hanami (Cherry Blossoms)","$48,735"
"The Flock","$48,390"
"Vox Populi","$47,632"
"Estômago","$47,049"
"Scar","$46,266"
"Away from Her","$45,210"
"Paris (2008)","$45,159"
"Thoda Pyaar Thoda Magic","$36,382"
"Baby Mama","$34,037"
"Vals Im Bashir (Waltz with Bashir)","$33,679"
"U2 3D","$32,595"
"Le Silence de lorna (Lorna's Silence)","$31,300"
"Fireflies in the Garden","$26,956"
"Factory Girl","$24,600"
"Cordero de Dios (a.k.a. Agnus Dei)","$20,587"
"Avanak kuzenler","$20,250"
"Hunger (2008)","$19,772"
"Le Fils de l'épicier (The Grocer's Son)","$19,288"
"El Olvido","$19,274"
"Cassandra's Dream","$18,318"
"Tashan","$17,966"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","$17,924"
"Het Echte leven","$17,918"
"Etz Limon (Lemon Tree)","$17,629"
"Penelope","$16,622"
"Bottle Shock","$16,384"
"Giorni e nuvole (Days and Clouds)","$16,181"
"Il dolce e l'amaro","$14,411"
"Vliegen Naar De Maan","$13,967"
"Tiramisu","$13,956"
"Vratné lahve","$13,933"
"Annie Leibovitz: Life Through a Lens","$13,893"
"Lars and the Real Girl","$12,886"
"Silk","$12,589"
"Stop-Loss","$12,518"
"Du levande (You, the Living)","$12,513"
"Le Voyage du ballon rouge (The Flight of the Red Balloon)","$12,090"
"Never Back Down","$11,542"
"L'Empreinte de l'ange","$10,974"
"Bikur Ha-Tizmoret (The Band's Visit)","$10,320"
"La Naissance des pieuvres (Water Lilies)","$10,144"
"Amazing Grace","$9,505"
"Hallam Foe","$9,342"
"3:10 to Yuma (2007)","$9,072"
"Sagan","$8,906"
"Sleuth (2007)","$8,670"
"Stellet licht","$8,649"
"Un baiser s'il vous plaît (Shall We Kiss?)","$7,228"
"It's a Free World...","$7,131"
"Het Zusje van Katia","$6,751"
"Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour","$6,532"
"Sukkar banat (Caramel)","$6,285"
"Die Welle (The Wave)","$5,996"
"Mogari no mori (The Mourning Forest)","$5,690"
"The Home Song Stories","$5,111"
"Young People Fucking","$5,100"
"Brief Encounter (1945) (Re)","$5,019"
"The Fall","$4,910"
"Sztuczki","$4,693"
"Son of Rambow","$4,503"
"Calimucho","$4,379"
"The Life Before Her Eyes","$3,869"
"And When Did You Last See Your Father?","$3,602"
"The Last Days Of Shismaref","$3,427"
"Leonera (Lion's Den)","$3,342"
"In memoria di me","$3,208"
"Pudor","$3,184"
"Tesko je biti fin (It's Hard to Be Nice)","$3,012"
"Unfinished Sky","$2,892"
"Grace Is Gone","$2,845"
"El Cielo, la tierra, y la lluvia","$2,802"
"Free Rainer","$2,745"
"Mýrin (Jar City)","$2,703"
"La Zona","$2,467"
"L'Heure d'été (Summer Hours)","$2,341"
"Non pensarci","$2,324"
"Le Renard et l'enfant (The Fox and the Child)","$2,241"
"Religulous","$2,153"
"Soom (Breath)","$2,080"
"La Maison (2007)","$2,072"
"Lou Reed's Berlin","$1,886"
"Klopka (The Trap)","$1,790"
"Caótica Ana","$1,592"
"Shanghai Trance","$1,378"
"Married Life","$1,370"
"Gruz 200 (Cargo 200)","$1,147"
"La León","$1,134"
"Jagdhunde","$1,129"
"Standard Operating Procedure","$1,123"
"Pather Panchali (1955) (Re)","$1,101"
"Closing the Ring","$966"
"African Bambi","$963"
"Blind Date","$952"
"Redacted","$931"
"Het Wapen van Geldrop","$860"
"[Rec]","$748"
"Cafe de los maestros","$706"
"4:30","$586"
"12 Angry Men (1957) (Re)","$576"
"Lilla spöket Laban","$515"
"Peur(s) du noir (Fear(s) of the Dark)","$365"
"All God's Children Can Dance","$355"
"Fietsmug En Dansmug","$326"
"Desmond & träskpatraskfällan","$226"
"Kleine Zeehond","$201"
"A Via Láctea","$128"
"Julia","$64"
"In the Name of the King: A Dungeon Siege Tale","$51"
