" Movie Title"," Distributor"," Gross"," Release"
"Freedom Writers","UPI","$159,805","3/8"
"Georgia Rule","Benelux","$157,084","9/13"
"Die Fälscher (The Counterfeiters)","Cinemien","$149,783","10/25"
"Miss Potter","RCV 2001","$147,130","2/8"
"My Blueberry Nights","A-Film","$141,365","12/13"
"Shoot 'Em Up","Indep.","$136,109","10/11"
"Bobby","Benelux","$134,474","1/18"
"The Invasion","WB","$134,439","10/25"
"Sicko","A-Film","$128,867","11/22"
"White Noise 2: The Light","Benelux","$128,177","7/19"
"Death at a Funeral","RCV 2001","$125,345","7/19"
"Becoming Jane","A-Film","$118,386","8/16"
"The Hitcher (2007)","RCV 2001","$113,613","3/1"
"Dennis P.","RCV 2001","$112,425","3/15"
"Copying Beethoven","Benelux","$111,400","6/28"
"The Hoax","Indep.","$106,712","5/24"
"Les Témoins (The Witnesses)","Benelux","$103,196","7/12"
"Cashback","Moonlight","$89,003","6/7"
"Nacho Libre","UPI","$83,018","1/18"
"Venus","A-Film","$82,745","6/14"
"Irina Palm","Paradiso","$82,484","6/21"
"Mon fils à moi","Cinemien","$80,712","7/19"
"Live!","Indep.","$78,275","11/1"
"Employee of the Month","Benelux","$77,838","4/19"
"Rescue Dawn","Benelux","$77,129","8/23"
"Anche libero va bene","Cinemien","$75,013","3/29"
"Tenacious D in: The Pick of Destiny","n/a","$73,349","2/22"
"Vier Minuten (Four Minutes)","Cinemien","$68,618","9/27"
"La Fille du RER","Benelux","$67,384","5/16"
"Evening","UPI","$66,983","10/18"
"Inland Empire","A-Film","$56,348","4/5"
"Interview","A-Film","$55,709","5/10"
"César et Rosalie (1972) (Re)","Filmmuseum","$55,642","6/28"
"Reno 911!: Miami","UPI","$53,878","8/2"
"Black Snake Moan","UPI","$53,532","5/31"
"The Namesake","Fox","$49,005","5/10"
"2 Days in Paris","Moonlight","$43,836","12/20"
"The Return","UPI","$41,427","3/22"
"Infamous","Benelux","$40,411","8/16"
"Ten Canoes","Cinemien","$37,436","2/1"
"Shut Up and Sing","A-Film","$35,019","4/19"
"Alpha Dog","Paradiso","$32,647","8/23"
"Duska","Benelux","$31,055","10/4"
"Goya's Ghosts","A-Film","$30,683","4/12"
"Blindsight","Cinemien","$28,478","12/6"
"Nuovomondo (The Golden Door)","A-Film","$28,396","5/24"
"The Lookout","BVI","$27,480","8/30"
"Good Bye Bafana","A-Film","$26,656","9/6"
"The Fountain","Fox","$25,518","5/3"
"Een Manier om thuis te komen - Umoja live","Benelux","$25,445","9/20"
"The Dead Girl","RCV 2001","$23,744","5/24"
"Letters from Iwo Jima","WB","$22,590","2/15"
"Ensemble, c'est tout (Hunting and Gathering)","A-Film","$22,197","7/26"
"Alatriste","RCV 2001","$21,098","5/10"
"Trade","RCV 2001","$20,089","10/18"
"Butterfly on a Wheel","RCV 2001","$18,357","10/25"
"Catch a Fire","UPI","$17,152","4/19"
"Tuya de hun shi (Tuya's Marriage)","A-Film","$16,057","12/6"
"Sanxia haoren (Still Life)","A-Film","$15,110","6/21"
"Angel (2007)","Cinemien","$15,058","4/26"
"The Good German","WB","$14,468","4/5"
"Pars: Kiraz operasyonu","Multitone","$13,276","4/26"
"Nadine","A-Film","$12,905","10/25"
"Fred Claus","WB","$10,310","12/13"
"Wolfsbergen","A-Film","$10,006","8/23"
"Manufactured Landscapes","Cinemien","$9,353","10/11"
"Hot Rod","UPI","$8,773","8/30"
"A Guide to Recognizing Your Saints","Paradiso","$7,238","10/25"
"Direktøren for det hele (Boss of It All)","A-Film","$6,716","5/3"
"Nue propriété (Private Property)","n/a","$6,301","4/5"
"Yihe yuan (Summer Palace)","Cinemien","$5,728","8/23"
"You Kill Me","RCV 2001","$5,644","9/27"
"Crank","Paradiso","$4,975","9/6"
"Once","Paradiso","$4,783","9/20"
"Talk to Me","RCV 2001","$4,644","9/13"
"Fados (2007)","Cinemien","$4,573","11/22"
"Niwemang (Half Moon)","Cinemien","$3,944","8/9"
"Beynelmilel","n/a","$3,767","4/19"
"California Dreamin' (Nesfarsit)","Filmmuseum","$3,318","11/22"
"The 11th Hour","WB","$3,232","10/18"
"Bes vakit (Times and Winds)","Cinemien","$2,929","6/14"
"Knallhart","Benelux","$2,267","5/24"
"Karov La Bayit (Close to Home)","Cinemien","$2,242","5/16"
"Gedo senki (Tales from Earthsea)","Paradiso","$2,218","8/2"
"London to Brighton","Paradiso","$2,088","8/2"
"Jesus Camp","A-Film","$2,083","6/7"
