" Movie Title","Distributor","Gross","Release"
"Mamma Mia!","UIP","$16,759,894","7/10"
"Max Manus","Nordisk","$15,181,738","12/19"
"Quantum of Solace","Disney","$6,699,109","11/7"
"The Dark Knight","Sandrew","$6,641,010","7/25"
"Indiana Jones and the Kingdom of the Crystal Skull","UIP","$5,525,319","5/22"
"Sex and the City","Sandrew","$5,372,362","6/6"
"Kautokeino-opprøret","Sandrew","$4,879,311","1/18"
"Lange flate ballær II","Svensk","$4,544,700","3/14"
"Kung Fu Panda","UIP","$3,931,576","7/18"
"The Chronicles of Narnia: Prince Caspian","Disney","$3,568,010","7/2"
"Wall-E","Disney","$3,530,411","8/29"
"Madagascar: Escape 2 Africa","UIP","$3,448,528","11/21"
"Fritt vilt II (Cold Prey 2)","Nordisk","$3,250,103","10/10"
"Alvin and the Chipmunks","Fox","$3,036,187","2/8"
"The Kite Runner","Sandrew","$2,920,322","1/25"
"Hancock","Disney","$2,664,422","7/18"
"Mannen som elsket Yngve","Sandrew","$2,574,471","2/15"
"High School Musical 3: Senior Year","Disney","$2,536,890","10/24"
"National Treasure: Book of Secrets","Disney","$2,519,111","1/11"
"Atonement","UIP","$2,378,670","1/11"
"Yes Man","Sandrew","$2,116,415","12/26"
"Den Siste revejakta","Nordisk","$1,988,850","8/29"
"Varg Veum - Falne engler","Svensk","$1,947,443","4/4"
"Iron Man","UIP","$1,855,671","4/30"
"Dr. Seuss' Horton Hears a Who!","Fox","$1,846,025","3/14"
"S.O.S. Svartskjær","Nordisk","$1,839,823","2/15"
"No Country for Old Men","UIP","$1,777,456","2/29"
"What Happens in Vegas","Fox","$1,557,105","5/9"
"Fatso (Knullegutt)","Scanbox","$1,547,488","10/24"
"The Incredible Hulk","UIP","$1,532,085","6/13"
"Australia","Fox","$1,241,605","12/26"
"Jumper","Fox","$1,211,262","2/15"
"Lønsj (Cold Lunch)","Nordisk","$1,161,457","2/1"
"Wanted","UIP","$1,160,807","9/12"
"10,000 B.C.","Sandrew","$1,133,498","3/14"
"Rovdyr","Euphoria","$1,131,001","1/11"
"De Usynlige","Scanbox","$1,124,174","9/26"
"The Mummy: Tomb of the Dragon Emperor","UIP","$1,045,993","8/8"
"Arn - Riket vid vägens slut","Svensk","$1,038,974","8/22"
"Rambo","Euphoria","$1,020,637","1/25"
"Tropic Thunder","UIP","$1,007,784","9/26"
"Ulvenatten (Night of the Wolf)","Nordisk","$961,419","2/29"
"The Happening","Fox","$930,289","6/13"
"Kurt blir grusom","Nordisk","$902,697","10/31"
"Sweeney Todd: The Demon Barber of Fleet Street","Sandrew","$897,969","2/22"
"Cloverfield","UIP","$856,867","2/8"
"Astérix aux jeux olympiques","Sandrew","$836,352","2/1"
"Burn After Reading","Svensk","$820,849","10/17"
"Body of Lies","Sandrew","$761,448","11/21"
"The Tale of Despereaux","UIP","$706,063","12/26"
"The Day the Earth Stood Still (2008)","Fox","$697,453","12/12"
"There Will Be Blood","Disney","$635,858","2/15"
"Mamma Mu och kråkan","Svensk","$602,755","10/10"
"Jungledyret Hugo: Fræk, flabet og
fri","Nordisk","$597,072","4/25"
"Star Wars: The Clone Wars","Sandrew","$580,006","8/15"
"Wild Child","UIP","$548,800","9/19"
"Beverly Hills Chihuahua","Disney","$547,915","12/26"
"Juno","Fox","$534,026","2/8"
"De Gales hus","Nordisk","$527,281","9/12"
"Max Payne","Fox","$519,152","10/17"
"In the Valley of Elah","Sandrew","$514,322","3/28"
"Get Smart","Sandrew","$505,890","9/5"
