" Movie Title"," Gross"
"Inception","$504,666"
"Toy Story 3","$453,707"
"Harry Potter and the Deathly Hallows (Part One)","$366,858"
"Algjor Sveppi 2","$347,060"
"Shrek Forever After","$312,764"
"The Expendables","$263,958"
"Sex and the City 2","$245,935"
"Despicable Me","$227,013"
"Alice in Wonderland (2010)","$215,744"
"Due Date","$204,349"
"Iron Man 2","$198,156"
"Sherlock Holmes","$190,960"
"Mamma Gógó","$190,422"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","$186,189"
"Salt","$175,413"
"How to Train Your Dragon","$168,995"
"Megamind","$165,292"
"Jackass 3-D","$163,015"
"Robin Hood","$157,766"
"The Twilight Saga: Eclipse","$155,784"
"The Social Network","$149,883"
"Little Fockers","$148,651"
"Prince of Persia: The Sands of Time","$146,755"
"Tron Legacy","$142,526"
"The Karate Kid","$138,074"
"Clash of the Titans (2010)","$136,087"
"Kick Ass","$135,879"
"Grown Ups","$135,743"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$133,025"
"The Other Guys","$130,645"
"The Town","$126,288"
"Step Up 3-D","$125,848"
"Shutter Island","$120,750"
"Eat Pray Love","$118,599"
"Órói (Jitters)","$114,203"
"Knight & Day","$112,888"
"Hot Tub Time Machine","$109,455"
"Brim (Undercurrent)","$101,961"
"The A-Team","$98,224"
"Valentine's Day","$97,951"
"Gauragangur","$96,756"
"Dinner for Schmucks","$96,201"
"Get Him to the Greek","$93,354"
"Cloudy with a Chance of Meatballs","$92,303"
"It's Complicated","$91,556"
"The Sorcerer's Apprentice","$87,240"
"The Bounty Hunter","$83,862"
"Killers","$77,318"
"Life as We Know It","$72,330"
"I Love You, Phillip Morris","$70,789"
"Predators","$67,080"
"Date Night","$65,687"
"Green Zone","$64,727"
"Kóngavegur","$62,389"
"Resident Evil: Afterlife","$62,164"
"Cats & Dogs: Revenge of Kitty Galore","$61,502"
"Red","$61,096"
"Legend of the Guardians: The Owls of Ga'Hoole","$61,052"
"Percy Jackson & The Olympians: The Lightning Thief","$60,239"
"The Book of Eli","$59,353"
"The Last Airbender","$59,077"
"Going the Distance","$55,150"
"Scott Pilgrim vs. the World","$54,265"
"Edge of Darkness","$54,073"
"Wall Street: Money Never Sleeps","$52,946"
"Piranha 3D","$51,512"
"Letters to Juliet","$50,816"
"The Blind Side","$47,982"
"Planet 51","$47,893"
"The Back-Up Plan","$47,564"
"Snabba Cash (Easy Money)","$46,085"
"Sumarlandid","$45,629"
"The Next Three Days","$42,794"
"Inhale","$40,731"
"The Wolfman","$40,346"
"Did You Hear About the Morgans?","$39,430"
"She's Out of My League","$38,520"
"Faster","$37,598"
"The Switch","$35,760"
"The Ghost Writer","$34,707"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$32,836"
"Sammy's Adventures: The Secret Passage","$32,764"
"Precious: Based on the Novel "Push" by Sapphire","$32,241"
"Paranormal Activity 2","$31,752"
"From Paris with Love","$31,542"
"Machete","$31,366"
"Gnarr","$30,830"
"The Good Heart","$30,223"
"A Nightmare on Elm Street (2010)","$30,040"
"Nanny McPhee and The Big Bang","$29,775"
"Up in the Air","$29,451"
"Cop Out","$27,566"
"Arthur et la guerre des deux mondes","$26,872"
"Easy A","$26,102"
"Brothers","$25,733"
"Furry Vengeance","$25,080"
"Babies","$24,917"
"The Road","$24,870"
"Takers","$24,180"
"Solomon Kane","$23,757"
"Skyline","$23,171"
"StreetDance 3D","$22,352"
"Dear John","$22,088"
"Astro Boy","$21,892"
"Vampires Suck","$21,865"
"The American","$21,757"
"The Losers","$21,566"
"When in Rome","$21,377"
"Happily N'Ever After 2","$21,201"
"Crazy Heart","$20,680"
"The Last Song","$19,568"
"Unstoppable","$19,430"
"Booberi (Messenger)","$18,090"
"Jungledyret Hugo: Fræk, flabet og fri","$17,935"
"Let Me In","$17,465"
"The Spy Next Door","$15,768"
"The Rebound","$15,657"
"You Will Meet a Tall Dark Stranger","$15,459"
"The Men Who Stare at Goats","$15,186"
"Legion (2010)","$14,071"
"Daybreakers","$13,394"
"Nine","$13,077"
"The Lovely Bones","$12,700"
"The Crazies","$12,529"
"Centurion","$12,041"
"Youth in Revolt","$11,802"
"L'immortel (22 Bullets)","$11,336"
"Toy Story 2 (3D)","$10,713"
"Remember Me","$10,451"
"Brooklyn's Finest","$9,782"
"Human Centipede","$9,632"
"Whip It!","$9,207"
"The Last Exorcism","$8,965"
"The Imaginarium of Doctor Parnassus","$8,331"
"The Ugly Duckling and Me!","$8,037"
"A Prophet (Un prophète)","$7,977"
"Með hangandi hendi","$6,775"
"Taking Woodstock","$6,274"
"Harry Brown","$5,530"
"The Joneses","$5,279"
"Where the Wild Things Are","$4,729"
"Agora (Mists of Time)","$4,498"
"An Education","$4,238"
"Enter the Void","$3,786"
"Earth (2007)","$3,654"
"Oceans","$3,408"
"Invictus","$2,198"
"Greenberg","$1,880"
"Leap Year","$1,843"
"Stone","$1,540"
"The Kids Are All Right","$1,445"
"R (2010)","$1,280"
"The White Ribbon","$795"
"The Killer Inside Me","$476"
"Freakonomics","$454"
"Nowhere Boy","$411"
"The Fantastic Mr. Fox","$230"
"Catfish","$186"
"Armadillo","$154"
