" Movie Title"," Gross"
"The Simpsons Movie","$7,562,798"
"Shrek the Third","$6,162,550"
"Pirates of the Caribbean: At World's End","$4,889,474"
"300","$4,587,738"
"Spider-Man 3","$4,584,691"
"Harry Potter and the Order of the Phoenix","$4,316,803"
"Ratatouille","$3,843,055"
"Night at the Museum","$3,216,734"
"Transformers","$2,715,552"
"Incorregibles","$2,307,024"
"I Am Legend","$2,075,757"
"Deja Vu","$1,840,967"
"Meet the Robinsons","$1,801,154"
"Babel","$1,721,264"
"Flushed Away","$1,612,596"
"Bee Movie","$1,481,104"
"The Golden Compass","$1,421,819"
"The Bourne Ultimatum","$1,299,305"
"Live Free or Die Hard","$1,282,272"
"Fantastic Four: Rise of the Silver Surfer","$1,267,020"
"¿Quién dice que es fácil?","$1,265,601"
"Ocean's Thirteen","$1,249,931"
"Fracture","$1,211,338"
"Eragon","$1,097,072"
"La Señal","$1,096,646"
"Saw IV","$1,012,487"
"Das Leben der Anderen (The Lives of Others)","$996,495"
"El Arca","$932,304"
"Hwal","$931,554"
"The Heartbreak Kid","$914,034"
"Beowulf","$904,033"
"Blood Diamond","$895,324"
"Underdog","$886,546"
"Apocalypto","$862,406"
"The Queen","$848,709"
"Music and Lyrics","$835,721"
"Hoodwinked","$822,570"
"The Number 23","$782,187"
"Perfect Stranger","$742,891"
"Surf's Up","$688,672"
"The Holiday","$688,224"
"Isidoro, la película","$678,736"
"XXY","$588,086"
"Hairspray (2007)","$580,630"
"Michael Clayton","$577,490"
"Ghost Rider","$568,079"
"Resident Evil: Extinction","$550,303"
"Premonition","$537,519"
"Lions for Lambs","$509,908"
"La Môme (La Vie en Rose)","$498,543"
"License to Wed","$497,401"
"No Reservations","$489,291"
"Tocar el cielo","$488,716"
"Zwartboek (Black Book)","$469,117"
"Gone Baby Gone","$436,926"
"Rocky Balboa","$421,458"
"Rendition","$420,070"
"Superbad","$396,284"
"Disturbia","$395,827"
"Scoop","$389,462"
"The Good Shepherd","$381,638"
"The Contract","$376,123"
"The Painted Veil","$364,235"
"Evan Almighty","$355,290"
"The Messengers","$342,257"
"I Now Pronounce You Chuck and Larry","$339,987"
"Zodiac","$328,706"
"Butterfly on a Wheel","$324,918"
"The Invasion","$321,586"
"Next","$319,515"
"Fauteuils d'orchestre (Avenue Montaigne)","$317,447"
"Wild Hogs","$315,709"
"TMNT","$310,837"
