" Movie Title"," Distributor"," Gross"," Release"
"The Tracker","IFA","$168,175","12/25"
"Sleuth (2007)","Sony","$166,205","1/10"
"Nim's Island","UIP","$166,142","8/7"
"Lluvia","Disney","$164,286","3/20"
"Vier Minuten (Four Minutes)","Alfa","$159,960","8/28"
"Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour","Disney","$157,244","9/4"
"Max Payne","Fox","$156,663","11/20"
"Black Sheep (2007)","Pachamama","$148,517","8/21"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","SP Filmes","$147,254","11/13"
"Cordero de Dios (a.k.a. Agnus Dei)","Alfa","$144,627","5/8"
"U2 3D","IMAX","$140,453","3/27"
"Rancho aparte","DC Film","$138,524","3/27"
"Bikur Ha-Tizmoret (The Band's Visit)","Alfa","$136,627","7/10"
"Manuale d'amore","Notro","$136,530","9/25"
"Aniceto","Primer","$134,481","6/12"
"Le Prix à payer","Impacto","$131,936","7/31"
"Fool's Gold","WB","$131,484","2/28"
"The Women (2008)","CDI","$130,599","10/30"
"La Mujer sin cabeza","Distribution","$129,638","8/21"
"L'Invité","Pachamama","$127,719","8/28"
"Fly Me to the Moon","Distribution","$127,382","12/18"
"Mon meilleur ami (My Best Friend)","Alfa","$123,823","1/3"
"La Próxima estación","Primer","$120,249","9/4"
"Death Defying Acts","Alfa","$115,845","11/27"
"Nuovomondo (The Golden Door)","Primer","$111,029","9/18"
"Désaccord parfait","Pachamama","$110,611","4/17"
"Elizabeth: The Golden Age","UIP","$108,440","3/13"
"Mr. Woodcock","Distribution","$106,745","4/3"
"Tropa de Elite (Elite Squad)","UIP","$106,643","4/3"
"The Savages","Fox","$105,360","5/1"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","Alfa","$105,015","8/14"
"Lakeview Terrace","Sony","$103,566","10/16"
"The Forbidden Kingdom","SP Filmes","$101,411","10/2"
"Shine a Light","Distribution","$99,576","4/10"
"The Darjeeling Limited","Fox","$96,540","3/20"
"Black Christmas (2006)","Distribution","$95,544","11/13"
"Chaos (2005)","SP Filmes","$95,026","8/14"
"Cafe de los maestros","Alfa","$94,126","6/26"
"Grindhouse: Planet Terror","Pachamama","$94,001","12/11"
"Bridge to Terabithia","UIP","$92,602","1/10"
"RockNRolla","WB","$92,024","12/11"
"Hannibal Rising","UIP","$89,287","2/21"
"Mrs. Palfrey at the Claremont","Primer","$88,099","5/15"
"La Question humaine (Heartbeat Detector)","Zeta","$87,635","6/5"
"We Own the Night","CDI","$87,020","5/1"
"The Boy in the Striped Pajamas","Disney","$86,300","12/4"
"Gigantes de Valdés","Primer","$84,495","1/17"
"El Frasco","Primer","$81,944","9/11"
"Run Fat Boy Run","Distribution","$80,421","8/28"
"The Ugly Duckling and Me!","SP Filmes","$79,897","3/20"
"Die Herbstzeitlosen","Primer","$77,398","11/27"
"Lars and the Real Girl","Impacto","$74,502","8/21"
"King of California","Distribution","$72,016","4/10"
"Prête-moi ta main (I Do)","Alfa","$71,375","1/24"
"The Nanny Diaries","Alfa","$70,408","4/17"
"August Rush","Distribution","$70,284","1/10"
"Obsluhoval jsem anglického krále (I Served the King of England)","Distribution","$69,163","7/31"
"Deception (2008)","Alfa","$68,776","12/11"
"Camera Obscura","Distribution","$65,989","10/16"
"La Cámara oscura","Distribution","$64,009","10/16"
"Bordertown","Distribution","$60,948","1/17"
"Si jie (Lust, Caution)","Distribution","$60,943","5/1"
"Arráncame la vida","Fox","$57,357","11/27"
"BRATZ","Pachamama","$44,700","2/14"
"Ira & Abby","CDI","$44,301","12/11"
"Sharasojyu","Zeta","$44,065","10/30"
"Persepolis","Sony","$43,912","4/24"
"Irina Palm","Alfa","$43,250","9/25"
"Fast Food Nation","Impacto","$41,608","10/23"
"La Ronda","Primer","$39,247","5/29"
"Los Paranoicos","Primer","$38,597","10/23"
"Yo soy sola","Alfa","$38,523","5/15"
"Fados (2007)","Distribution","$37,153","11/27"
"Visitante de invierno","Primer","$34,155","4/3"
"Martian Child","Distribution","$33,556","3/6"
